time,region,pre,tmx
2002-12-16,Bay,24.62143,33.664288
2002-12-16,Galgaduud,10.841178,32.65294
2002-12-16,Gedo,48.364285,35.057144
2002-12-16,Hiraan,12.654547,33.37273
2002-12-16,Lower Juba,38.729412,34.21176
2002-12-16,Lower Shabelle,20.240002,33.1
2002-12-16,Middle Juba,36.54,34.340004
2002-12-16,Middle Shabelle,21.539999,32.36
2002-12-16,Mudug,10.152942,31.6
2002-12-16,Nugaal,3.78,29.77
2002-12-16,Sanaag,1.2611111,27.033335
2002-12-16,Sool,0.4416667,28.783333
2002-12-16,Togdheer,0.85,28.7
2002-12-16,Woqooyi Galbeed,1.5699999,29.439999
2003-01-16,Awdal,6.0,29.8
2003-01-16,Bakool,0.55,33.812504
2003-01-16,Bari,4.045833,28.754166
2003-01-16,Bay,0.88571423,33.914284
2003-01-16,Galgaduud,4.352941,32.87059
2003-01-16,Gedo,0.37857142,35.478573
2003-01-16,Hiraan,2.6636362,33.509094
2003-01-16,Lower Juba,0.84117645,34.65883
2003-01-16,Lower Shabelle,2.06,33.24
2003-01-16,Middle Juba,1.0400001,34.7
2003-01-16,Middle Shabelle,9.780001,32.44
2003-01-16,Mudug,3.4117649,31.870588
2003-01-16,Nugaal,2.3600001,30.210001
2003-01-16,Sanaag,1.4166666,27.183332
2003-01-16,Sool,0.5083333,29.033335
2003-01-16,Togdheer,1.51,28.52
2003-01-16,Woqooyi Galbeed,2.5,28.91
2003-02-15,Awdal,4.0750003,31.400002
2003-02-15,Bakool,2.3375,35.0875
2003-02-15,Bari,3.5125,30.183334
2003-02-15,Bay,1.5285715,34.68572
2003-02-15,Galgaduud,1.4352942,34.252945
2003-02-15,Gedo,1.6142857,36.435715
2003-02-15,Hiraan,1.1272727,34.727272
2003-02-15,Lower Juba,0.62352943,35.235294
2003-02-15,Lower Shabelle,0.87000006,33.79
2003-02-15,Middle Juba,1.1800001,35.3
2003-02-15,Middle Shabelle,3.4800003,33.340004
2003-02-15,Mudug,0.9117647,33.37059
2003-02-15,Nugaal,1.4300001,31.820002
2003-02-15,Sanaag,3.5444446,29.033333
2003-02-15,Sool,1.6333333,30.858332
2003-02-15,Togdheer,4.0,30.3
2003-02-15,Woqooyi Galbeed,4.0,30.689999
2003-03-16,Awdal,11.9,31.675001
2003-03-16,Bakool,23.7,35.625
2003-03-16,Bari,6.991667,31.670832
2003-03-16,Bay,21.792858,35.664288
2003-03-16,Galgaduud,9.570589,34.864704
2003-03-16,Gedo,19.300001,37.18572
2003-03-16,Hiraan,16.40909,35.39091
2003-03-16,Lower Juba,10.141176,36.31765
2003-03-16,Lower Shabelle,13.5,34.88
2003-03-16,Middle Juba,14.5199995,36.36
2003-03-16,Middle Shabelle,20.8,34.22
2003-03-16,Mudug,6.694118,34.058826
2003-03-16,Nugaal,5.85,32.670002
2003-03-16,Sanaag,8.588889,29.683332
2003-03-16,Sool,4.633333,31.324999
2003-03-16,Togdheer,7.2600007,30.470001
2003-03-16,Woqooyi Galbeed,11.0199995,30.829998
2003-04-16,Awdal,36.300003,33.625
2003-04-16,Bakool,117.625,34.9
2003-04-16,Bari,19.920834,33.537502
2003-04-16,Bay,119.35714,34.964287
2003-04-16,Galgaduud,49.376472,35.52941
2003-04-16,Gedo,111.57143,35.757145
2003-04-16,Hiraan,78.79092,35.48182
2003-04-16,Lower Juba,91.20588,35.705883
2003-04-16,Lower Shabelle,91.62,34.860004
2003-04-16,Middle Juba,87.659996,35.66
2003-04-16,Middle Shabelle,70.7,34.620003
2003-04-16,Mudug,26.905882,35.270588
2003-04-16,Nugaal,25.2,34.170002
2003-04-16,Sanaag,31.783333,31.472221
2003-04-16,Sool,34.266666,32.875004
2003-04-16,Togdheer,54.579998,31.7
2003-04-16,Woqooyi Galbeed,46.090004,32.32
2003-05-16,Awdal,4.875,36.750004
2003-05-16,Bakool,85.450005,33.6375
2003-05-16,Bari,21.470835,34.941666
2003-05-16,Bay,91.32143,33.164284
2003-05-16,Galgaduud,60.217648,34.776474
2003-05-16,Gedo,59.44286,34.285717
2003-05-16,Hiraan,79.48182,34.20909
2003-05-16,Lower Juba,90.54706,33.723534
2003-05-16,Lower Shabelle,91.270004,33.05
2003-05-16,Middle Juba,75.840004,33.840004
2003-05-16,Middle Shabelle,83.740005,33.14
2003-05-16,Mudug,49.735294,35.06471
2003-05-16,Nugaal,39.510002,34.75
2003-05-16,Sanaag,35.733334,33.338886
2003-05-16,Sool,43.24167,34.183334
2003-05-16,Togdheer,54.370003,33.350002
2003-05-16,Woqooyi Galbeed,23.26,34.74
2003-06-16,Awdal,22.325,37.375004
2003-06-16,Bakool,8.325001,32.300003
2003-06-16,Bari,3.8291667,34.13333
2003-06-16,Bay,27.27857,32.107143
2003-06-16,Galgaduud,8.111765,33.17647
2003-06-16,Gedo,5.857143,33.457146
2003-06-16,Hiraan,13.427273,32.67273
2003-06-16,Lower Juba,45.588234,32.300003
2003-06-16,Lower Shabelle,50.83,31.790003
2003-06-16,Middle Juba,44.48,32.54
2003-06-16,Middle Shabelle,27.720001,31.64
2003-06-16,Mudug,5.882353,33.48235
2003-06-16,Nugaal,5.33,33.35
2003-06-16,Sanaag,11.544445,33.03889
2003-06-16,Sool,9.150001,33.28333
2003-06-16,Togdheer,23.619999,32.6
2003-06-16,Woqooyi Galbeed,39.95,34.590004
2003-07-16,Awdal,36.575,37.800003
2003-07-16,Bakool,6.4000006,30.787502
2003-07-16,Bari,3.375,32.6875
2003-07-16,Bay,25.207142,30.392857
2003-07-16,Galgaduud,4.2705884,31.66471
2003-07-16,Gedo,7.2214284,31.750002
2003-07-16,Hiraan,8.409091,31.218182
2003-07-16,Lower Juba,43.082355,30.547062
2003-07-16,Lower Shabelle,46.05,30.179998
2003-07-16,Middle Juba,36.920002,30.720001
2003-07-16,Middle Shabelle,27.640003,30.320002
2003-07-16,Mudug,0.582353,31.941177
2003-07-16,Nugaal,0.39000002,31.9
2003-07-16,Sanaag,9.616667,31.83889
2003-07-16,Sool,2.525,31.883333
2003-07-16,Togdheer,12.04,31.280003
2003-07-16,Woqooyi Galbeed,28.25,33.739998
2003-08-16,Awdal,20.650002,37.7
2003-08-16,Bakool,4.1125,31.6
2003-08-16,Bari,5.879167,32.566666
2003-08-16,Bay,12.221429,31.02143
2003-08-16,Galgaduud,2.8235295,32.070587
2003-08-16,Gedo,3.2000003,32.49286
2003-08-16,Hiraan,5.572727,31.79091
2003-08-16,Lower Juba,16.552942,31.123528
2003-08-16,Lower Shabelle,23.38,30.560001
2003-08-16,Middle Juba,16.079998,31.26
2003-08-16,Middle Shabelle,18.039999,30.66
2003-08-16,Mudug,0.6588235,32.247063
2003-08-16,Nugaal,1.72,32.18
2003-08-16,Sanaag,12.177776,31.87778
2003-08-16,Sool,3.908333,32.108334
2003-08-16,Togdheer,13.320002,31.579998
2003-08-16,Woqooyi Galbeed,20.490002,33.879997
2003-09-16,Awdal,26.575,35.025
2003-09-16,Bakool,11.325001,32.275
2003-09-16,Bari,7.2166667,33.325
2003-09-16,Bay,9.278572,31.814285
2003-09-16,Galgaduud,6.347059,32.411766
2003-09-16,Gedo,4.8785715,33.45
2003-09-16,Hiraan,8.845455,32.33637
2003-09-16,Lower Juba,18.452942,32.100002
2003-09-16,Lower Shabelle,10.83,31.189999
2003-09-16,Middle Juba,12.06,32.239998
2003-09-16,Middle Shabelle,9.74,31.220001
2003-09-16,Mudug,3.3764706,32.511765
2003-09-16,Nugaal,5.7300005,32.579998
2003-09-16,Sanaag,17.033333,31.661112
2003-09-16,Sool,11.350001,32.041668
2003-09-16,Togdheer,25.690002,31.070002
2003-09-16,Woqooyi Galbeed,34.030003,32.640003
2003-10-16,Awdal,3.325,33.350002
2003-10-16,Bakool,89.3,32.3625
2003-10-16,Bari,18.074999,32.375
2003-10-16,Bay,87.42143,32.135715
2003-10-16,Galgaduud,55.423534,33.047062
2003-10-16,Gedo,61.557148,33.37857
2003-10-16,Hiraan,77.91818,32.809093
2003-10-16,Lower Juba,27.311766,32.623528
2003-10-16,Lower Shabelle,57.73,31.880001
2003-10-16,Middle Juba,43.840004,32.640003
2003-10-16,Middle Shabelle,76.259995,31.920002
2003-10-16,Mudug,40.311764,33.111767
2003-10-16,Nugaal,34.030003,32.6
2003-10-16,Sanaag,21.594444,30.32778
2003-10-16,Sool,32.11667,31.466665
2003-10-16,Togdheer,34.89,30.279999
2003-10-16,Woqooyi Galbeed,10.84,31.480001
2003-11-16,Awdal,2.3249998,31.675001
2003-11-16,Bakool,64.387505,32.5625
2003-11-16,Bari,8.141666,30.766668
2003-11-16,Bay,84.435715,32.55
2003-11-16,Galgaduud,33.105885,33.105885
2003-11-16,Gedo,74.18572,33.535713
2003-11-16,Hiraan,55.02728,33.00909
2003-11-16,Lower Juba,51.535294,33.635296
2003-11-16,Lower Shabelle,80.21001,32.42
2003-11-16,Middle Juba,69.020004,33.36
2003-11-16,Middle Shabelle,69.600006,32.2
2003-11-16,Mudug,26.670588,32.782352
2003-11-16,Nugaal,14.610001,31.51
2003-11-16,Sanaag,5.861111,28.68889
2003-11-16,Sool,7.65,30.216667
2003-11-16,Togdheer,9.63,29.190002
2003-11-16,Woqooyi Galbeed,3.73,30.1
2003-12-16,Awdal,6.1250005,29.5
2003-12-16,Bakool,11.4875,32.987503
2003-12-16,Bari,3.7791665,28.691666
2003-12-16,Bay,16.185715,33.135715
2003-12-16,Galgaduud,10.841178,32.399998
2003-12-16,Gedo,16.52143,34.378574
2003-12-16,Hiraan,12.654547,32.945457
2003-12-16,Lower Juba,9.329412,34.164707
2003-12-16,Lower Shabelle,18.91,32.74
2003-12-16,Middle Juba,12.9800005,34.0
2003-12-16,Middle Shabelle,21.539999,32.100002
2003-12-16,Mudug,10.152942,31.447058
2003-12-16,Nugaal,3.78,29.59
2003-12-16,Sanaag,1.2611111,26.566668
2003-12-16,Sool,0.4416667,28.199999
2003-12-16,Togdheer,0.85,27.689999
2003-12-16,Woqooyi Galbeed,1.5699999,28.27
2004-01-16,Awdal,14.475,29.7
2004-01-16,Bakool,1.6125001,34.1
2004-01-16,Bari,4.045833,28.995834
2004-01-16,Bay,2.664286,34.364285
2004-01-16,Galgaduud,4.352941,33.088234
2004-01-16,Gedo,3.5785716,36.05714
2004-01-16,Hiraan,2.8090909,33.70909
2004-01-16,Lower Juba,2.888235,35.229412
2004-01-16,Lower Shabelle,2.48,33.56
2004-01-16,Middle Juba,2.44,35.32
2004-01-16,Middle Shabelle,9.780001,32.54
2004-01-16,Mudug,3.4117649,32.14706
2004-01-16,Nugaal,2.3600001,30.51
2004-01-16,Sanaag,1.4166666,27.494444
2004-01-16,Sool,0.5083333,29.366667
2004-01-16,Togdheer,1.75,28.690002
2004-01-16,Woqooyi Galbeed,4.6400003,28.940002
2004-02-15,Awdal,9.2,30.525
2004-02-15,Bakool,3.8125,34.575
2004-02-15,Bari,3.5125,29.9625
2004-02-15,Bay,2.7642858,34.55714
2004-02-15,Galgaduud,1.4352942,33.482357
2004-02-15,Gedo,4.864286,36.257145
2004-02-15,Hiraan,1.2090908,34.190907
2004-02-15,Lower Juba,1.2529411,35.02353
2004-02-15,Lower Shabelle,0.96000004,33.690002
2004-02-15,Middle Juba,2.1,35.22
2004-02-15,Middle Shabelle,3.4800003,33.079998
2004-02-15,Mudug,0.9117647,32.55294
2004-02-15,Nugaal,1.4300001,30.98
2004-02-15,Sanaag,3.5444446,27.961111
2004-02-15,Sool,1.6333333,29.658333
2004-02-15,Togdheer,4.2799997,28.970001
2004-02-15,Woqooyi Galbeed,6.3900003,29.48
2004-03-16,Awdal,13.0,32.05
2004-03-16,Bakool,23.7,35.25
2004-03-16,Bari,6.991667,31.654165
2004-03-16,Bay,21.850002,35.007145
2004-03-16,Galgaduud,9.570589,34.588234
2004-03-16,Gedo,25.592855,36.571426
2004-03-16,Hiraan,16.40909,35.054546
2004-03-16,Lower Juba,16.741179,35.35294
2004-03-16,Lower Shabelle,13.5,34.24
2004-03-16,Middle Juba,16.1,35.52
2004-03-16,Middle Shabelle,20.8,33.92
2004-03-16,Mudug,6.694118,33.80588
2004-03-16,Nugaal,5.85,32.4
2004-03-16,Sanaag,8.588889,29.516666
2004-03-16,Sool,4.633333,31.050003
2004-03-16,Togdheer,7.350001,30.51
2004-03-16,Woqooyi Galbeed,11.93,31.069998
2004-04-16,Awdal,49.925003,32.375
2004-04-16,Bakool,117.625,34.375
2004-04-16,Bari,19.920834,33.220833
2004-04-16,Bay,119.28571,34.14286
2004-04-16,Galgaduud,49.376472,35.10588
2004-04-16,Gedo,107.15715,34.92143
2004-04-16,Hiraan,78.79092,35.018185
2004-04-16,Lower Juba,66.805885,34.294117
2004-04-16,Lower Shabelle,91.62,34.0
2004-04-16,Middle Juba,80.04,34.440002
2004-04-16,Middle Shabelle,70.7,34.260002
2004-04-16,Mudug,26.905882,34.91177
2004-04-16,Nugaal,25.2,33.78
2004-04-16,Sanaag,31.783333,30.75
2004-04-16,Sool,34.266666,32.149998
2004-04-16,Togdheer,56.15,30.710001
2004-04-16,Woqooyi Galbeed,54.120003,31.14
2004-05-16,Awdal,4.5,35.925003
2004-05-16,Bakool,85.450005,33.4375
2004-05-16,Bari,21.470835,34.666668
2004-05-16,Bay,91.32143,32.985718
2004-05-16,Galgaduud,60.217648,34.652943
2004-05-16,Gedo,59.44286,34.028572
2004-05-16,Hiraan,79.48182,34.100002
2004-05-16,Lower Juba,89.1353,32.994118
2004-05-16,Lower Shabelle,91.270004,32.77
2004-05-16,Middle Juba,75.840004,33.1
2004-05-16,Middle Shabelle,83.740005,33.239998
2004-05-16,Mudug,49.735294,35.000004
2004-05-16,Nugaal,39.510002,34.640003
2004-05-16,Sanaag,35.733334,32.800003
2004-05-16,Sool,43.24167,33.666668
2004-05-16,Togdheer,54.21,32.370003
2004-05-16,Woqooyi Galbeed,22.51,33.71
2004-06-16,Awdal,5.2749996,36.75
2004-06-16,Bakool,8.325001,31.8375
2004-06-16,Bari,3.8291667,33.691666
2004-06-16,Bay,27.300001,31.514286
2004-06-16,Galgaduud,8.111765,32.85882
2004-06-16,Gedo,6.278571,32.721428
2004-06-16,Hiraan,13.427273,32.39091
2004-06-16,Lower Juba,64.600006,31.341175
2004-06-16,Lower Shabelle,50.83,31.3
2004-06-16,Middle Juba,47.140003,31.7
2004-06-16,Middle Shabelle,27.720001,31.540003
2004-06-16,Mudug,5.882353,33.17059
2004-06-16,Nugaal,5.33,33.000004
2004-06-16,Sanaag,11.544445,32.300003
2004-06-16,Sool,9.150001,32.55
2004-06-16,Togdheer,18.640001,31.63
2004-06-16,Woqooyi Galbeed,14.979999,33.629997
2004-07-16,Awdal,17.2,38.55
2004-07-16,Bakool,6.4000006,31.137499
2004-07-16,Bari,3.375,32.720837
2004-07-16,Bay,25.207142,30.614286
2004-07-16,Galgaduud,4.2705884,31.964706
2004-07-16,Gedo,7.2214284,32.0
2004-07-16,Hiraan,8.409091,31.518183
2004-07-16,Lower Juba,43.082355,30.811768
2004-07-16,Lower Shabelle,46.05,30.340002
2004-07-16,Middle Juba,36.920002,30.88
2004-07-16,Middle Shabelle,27.640003,30.539999
2004-07-16,Mudug,0.582353,32.24118
2004-07-16,Nugaal,0.39000002,32.19
2004-07-16,Sanaag,9.616667,32.13889
2004-07-16,Sool,2.525,32.241665
2004-07-16,Togdheer,10.66,31.65
2004-07-16,Woqooyi Galbeed,16.27,34.21
2004-08-16,Awdal,34.025,37.975
2004-08-16,Bakool,4.1125,31.8125
2004-08-16,Bari,5.879167,32.454166
2004-08-16,Bay,12.221429,31.15
2004-08-16,Galgaduud,2.8235295,32.32353
2004-08-16,Gedo,3.242857,32.642857
2004-08-16,Hiraan,5.572727,31.990911
2004-08-16,Lower Juba,18.370588,31.017647
2004-08-16,Lower Shabelle,23.38,30.680002
2004-08-16,Middle Juba,16.34,31.3
2004-08-16,Middle Shabelle,18.039999,30.84
2004-08-16,Mudug,0.6588235,32.5
2004-08-16,Nugaal,1.72,32.390003
2004-08-16,Sanaag,12.177776,32.022224
2004-08-16,Sool,3.908333,32.383335
2004-08-16,Togdheer,14.31,31.85
2004-08-16,Woqooyi Galbeed,29.63,34.16
2004-09-16,Awdal,24.325,35.75
2004-09-16,Bakool,11.325001,32.6625
2004-09-16,Bari,7.2166667,33.7125
2004-09-16,Bay,9.271429,32.028572
2004-09-16,Galgaduud,6.347059,33.041176
2004-09-16,Gedo,4.5571427,33.649998
2004-09-16,Hiraan,8.845455,32.772728
2004-09-16,Lower Juba,9.570589,32.111767
2004-09-16,Lower Shabelle,10.83,31.420002
2004-09-16,Middle Juba,10.96,32.34
2004-09-16,Middle Shabelle,9.74,31.5
2004-09-16,Mudug,3.3764706,33.31765
2004-09-16,Nugaal,5.7300005,33.360004
2004-09-16,Sanaag,17.033333,32.383335
2004-09-16,Sool,11.350001,32.908337
2004-09-16,Togdheer,25.52,31.8
2004-09-16,Woqooyi Galbeed,32.829998,33.3
2004-10-16,Awdal,43.75,32.350002
2004-10-16,Bakool,89.3,31.75
2004-10-16,Bari,18.074999,32.075
2004-10-16,Bay,87.42143,31.435715
2004-10-16,Galgaduud,55.423534,32.405884
2004-10-16,Gedo,61.557148,32.778572
2004-10-16,Hiraan,77.91818,32.19091
2004-10-16,Lower Juba,30.611767,31.82353
2004-10-16,Lower Shabelle,57.73,31.179998
2004-10-16,Middle Juba,43.840004,31.9
2004-10-16,Middle Shabelle,76.259995,31.480001
2004-10-16,Mudug,40.311764,32.452938
2004-10-16,Nugaal,34.030003,31.95
2004-10-16,Sanaag,21.594444,29.599998
2004-10-16,Sool,32.11667,30.608335
2004-10-16,Togdheer,46.86,29.400003
2004-10-16,Woqooyi Galbeed,49.890003,30.55
2004-11-16,Awdal,12.3,31.575
2004-11-16,Bakool,64.387505,32.4375
2004-11-16,Bari,8.141666,30.516668
2004-11-16,Bay,84.42857,32.31429
2004-11-16,Galgaduud,33.105885,32.882355
2004-11-16,Gedo,73.74286,33.3
2004-11-16,Hiraan,55.02728,32.881817
2004-11-16,Lower Juba,49.30588,33.02941
2004-11-16,Lower Shabelle,80.21001,32.19
2004-11-16,Middle Juba,68.18,32.96
2004-11-16,Middle Shabelle,69.600006,32.1
2004-11-16,Mudug,26.670588,32.48824
2004-11-16,Nugaal,14.610001,31.230001
2004-11-16,Sanaag,5.861111,28.300001
2004-11-16,Sool,7.65,29.833334
2004-11-16,Togdheer,10.67,28.87
2004-11-16,Woqooyi Galbeed,8.31,29.87
2004-12-16,Awdal,4.15,30.325
2004-12-16,Bakool,11.4875,33.4375
2004-12-16,Bari,3.7791665,28.645834
2004-12-16,Bay,16.192858,33.19286
2004-12-16,Galgaduud,10.841178,32.782356
2004-12-16,Gedo,17.228573,34.507145
2004-12-16,Hiraan,12.654547,33.336365
2004-12-16,Lower Juba,15.458823,33.45294
2004-12-16,Lower Shabelle,18.91,32.690002
2004-12-16,Middle Juba,14.1,33.6
2004-12-16,Middle Shabelle,21.539999,32.280003
2004-12-16,Mudug,10.152942,31.758825
2004-12-16,Nugaal,3.78,29.890003
2004-12-16,Sanaag,1.2611111,26.95
2004-12-16,Sool,0.4416667,28.75
2004-12-16,Togdheer,0.84,28.45
2004-12-16,Woqooyi Galbeed,1.3900001,29.090002
2005-01-16,Awdal,2.8249998,29.95
2005-01-16,Bakool,1.6125001,33.7625
2005-01-16,Bari,4.045833,28.725
2005-01-16,Bay,2.664286,33.664288
2005-01-16,Galgaduud,4.352941,32.882355
2005-01-16,Gedo,3.5785716,35.271427
2005-01-16,Hiraan,2.8090909,33.5
2005-01-16,Lower Juba,3.111765,34.058823
2005-01-16,Lower Shabelle,2.48,32.980003
2005-01-16,Middle Juba,2.44,34.219997
2005-01-16,Middle Shabelle,9.780001,32.44
2005-01-16,Mudug,3.4117649,31.888233
2005-01-16,Nugaal,2.3600001,30.24
2005-01-16,Sanaag,1.4166666,27.183334
2005-01-16,Sool,0.5083333,29.033335
2005-01-16,Togdheer,1.4000001,28.45
2005-01-16,Woqooyi Galbeed,1.59,28.930002
2005-02-15,Awdal,2.275,32.100002
2005-02-15,Bakool,3.8125,35.1375
2005-02-15,Bari,3.5125,29.991667
2005-02-15,Bay,2.7642858,34.68572
2005-02-15,Galgaduud,1.4352942,34.117645
2005-02-15,Gedo,5.1357145,36.442856
2005-02-15,Hiraan,1.2090908,34.727272
2005-02-15,Lower Juba,2.5,34.77059
2005-02-15,Lower Shabelle,0.96000004,33.73
2005-02-15,Middle Juba,2.3799999,34.96
2005-02-15,Middle Shabelle,3.4800003,33.4
2005-02-15,Mudug,0.9117647,33.17647
2005-02-15,Nugaal,1.4300001,31.6
2005-02-15,Sanaag,3.5444446,28.677778
2005-02-15,Sool,1.6333333,30.575003
2005-02-15,Togdheer,3.8700001,30.029999
2005-02-15,Woqooyi Galbeed,3.1799998,30.700003
2005-03-16,Awdal,20.525,31.875
2005-03-16,Bakool,23.7,35.8125
2005-03-16,Bari,6.991667,31.762503
2005-03-16,Bay,21.850002,35.414288
2005-03-16,Galgaduud,9.570589,35.111767
2005-03-16,Gedo,25.592855,37.014286
2005-03-16,Hiraan,16.40909,35.57273
2005-03-16,Lower Juba,16.741179,35.31765
2005-03-16,Lower Shabelle,13.5,34.53
2005-03-16,Middle Juba,16.1,35.620003
2005-03-16,Middle Shabelle,20.8,34.260002
2005-03-16,Mudug,6.694118,34.311768
2005-03-16,Nugaal,5.85,32.9
2005-03-16,Sanaag,8.588889,29.966667
2005-03-16,Sool,4.633333,31.666666
2005-03-16,Togdheer,7.84,30.880001
2005-03-16,Woqooyi Galbeed,16.380001,31.2
2005-04-16,Awdal,21.05,32.875
2005-04-16,Bakool,117.625,34.725
2005-04-16,Bari,19.920834,33.4375
2005-04-16,Bay,119.20714,34.478573
2005-04-16,Galgaduud,49.376472,35.41765
2005-04-16,Gedo,102.278564,35.292854
2005-04-16,Hiraan,78.79092,35.31818
2005-04-16,Lower Juba,36.688236,34.98824
2005-04-16,Lower Shabelle,91.62,34.340004
2005-04-16,Middle Juba,71.6,35.06
2005-04-16,Middle Shabelle,70.7,34.420002
2005-04-16,Mudug,26.905882,35.15883
2005-04-16,Nugaal,25.2,34.03
2005-04-16,Sanaag,31.783333,31.155558
2005-04-16,Sool,34.266666,32.583332
2005-04-16,Togdheer,51.99,31.2
2005-04-16,Woqooyi Galbeed,32.75,31.62
2005-05-16,Awdal,15.450001,34.525
2005-05-16,Bakool,85.450005,32.85
2005-05-16,Bari,21.470835,34.533333
2005-05-16,Bay,91.32143,32.592857
2005-05-16,Galgaduud,60.217648,34.02353
2005-05-16,Gedo,59.44286,33.635715
2005-05-16,Hiraan,79.48182,33.50909
2005-05-16,Lower Juba,89.1353,32.682354
2005-05-16,Lower Shabelle,91.270004,32.47
2005-05-16,Middle Juba,75.840004,32.94
2005-05-16,Middle Shabelle,83.740005,32.780003
2005-05-16,Mudug,49.735294,34.41177
2005-05-16,Nugaal,39.510002,34.07
2005-05-16,Sanaag,35.733334,32.166668
2005-05-16,Sool,43.24167,32.916668
2005-05-16,Togdheer,56.579998,31.509998
2005-05-16,Woqooyi Galbeed,32.95,32.640003
2005-06-16,Awdal,15.75,36.55
2005-06-16,Bakool,8.325001,31.162498
2005-06-16,Bari,3.8291667,33.300003
2005-06-16,Bay,27.300001,31.028574
2005-06-16,Galgaduud,8.111765,31.764706
2005-06-16,Gedo,6.278571,32.39286
2005-06-16,Hiraan,13.427273,31.472729
2005-06-16,Lower Juba,64.600006,31.247059
2005-06-16,Lower Shabelle,50.83,30.75
2005-06-16,Middle Juba,47.140003,31.48
2005-06-16,Middle Shabelle,27.720001,30.679998
2005-06-16,Mudug,5.882353,32.0
2005-06-16,Nugaal,5.33,31.86
2005-06-16,Sanaag,11.544445,31.366665
2005-06-16,Sool,9.150001,31.366667
2005-06-16,Togdheer,21.960001,30.670002
2005-06-16,Woqooyi Galbeed,31.61,33.060005
2005-07-16,Awdal,24.95,38.05
2005-07-16,Bakool,6.4000006,30.95
2005-07-16,Bari,3.375,32.295834
2005-07-16,Bay,25.207142,30.507141
2005-07-16,Galgaduud,4.2705884,31.694117
2005-07-16,Gedo,7.2214284,31.921427
2005-07-16,Hiraan,8.409091,31.29091
2005-07-16,Lower Juba,43.082355,30.623531
2005-07-16,Lower Shabelle,46.05,30.220001
2005-07-16,Middle Juba,36.920002,30.840002
2005-07-16,Middle Shabelle,27.640003,30.34
2005-07-16,Mudug,0.582353,31.947058
2005-07-16,Nugaal,0.39000002,31.86
2005-07-16,Sanaag,9.616667,31.661112
2005-07-16,Sool,2.525,31.866667
2005-07-16,Togdheer,11.179999,31.330002
2005-07-16,Woqooyi Galbeed,20.779999,33.9
2005-08-16,Awdal,28.75,38.35
2005-08-16,Bakool,4.1125,31.9875
2005-08-16,Bari,5.879167,32.645832
2005-08-16,Bay,12.221429,31.25
2005-08-16,Galgaduud,2.8235295,32.41765
2005-08-16,Gedo,3.242857,32.750004
2005-08-16,Hiraan,5.572727,32.11818
2005-08-16,Lower Juba,18.370588,30.952942
2005-08-16,Lower Shabelle,23.38,30.73
2005-08-16,Middle Juba,16.34,31.279999
2005-08-16,Middle Shabelle,18.039999,30.9
2005-08-16,Mudug,0.6588235,32.57647
2005-08-16,Nugaal,1.72,32.46
2005-08-16,Sanaag,12.177776,32.22222
2005-08-16,Sool,3.908333,32.55
2005-08-16,Togdheer,13.88,32.11
2005-08-16,Woqooyi Galbeed,25.52,34.46
2005-09-16,Awdal,34.0,36.05
2005-09-16,Bakool,11.325001,33.0375
2005-09-16,Bari,7.2166667,33.879166
2005-09-16,Bay,9.278572,32.235714
2005-09-16,Galgaduud,6.347059,33.405884
2005-09-16,Gedo,4.8785715,33.87857
2005-09-16,Hiraan,8.845455,33.11818
2005-09-16,Lower Juba,18.441177,31.87059
2005-09-16,Lower Shabelle,10.83,31.51
2005-09-16,Middle Juba,12.06,32.24
2005-09-16,Middle Shabelle,9.74,31.720001
2005-09-16,Mudug,3.3764706,33.676476
2005-09-16,Nugaal,5.7300005,33.719997
2005-09-16,Sanaag,17.033333,32.78889
2005-09-16,Sool,11.350001,33.399998
2005-09-16,Togdheer,26.89,32.32
2005-09-16,Woqooyi Galbeed,42.11,33.77
2005-10-16,Awdal,2.875,32.975002
2005-10-16,Bakool,89.3,32.5375
2005-10-16,Bari,18.074999,32.433334
2005-10-16,Bay,87.42143,32.25
2005-10-16,Galgaduud,55.423534,33.22353
2005-10-16,Gedo,61.557148,33.500004
2005-10-16,Hiraan,77.91818,32.981815
2005-10-16,Lower Juba,27.311766,32.617645
2005-10-16,Lower Shabelle,57.73,31.960001
2005-10-16,Middle Juba,43.840004,32.7
2005-10-16,Middle Shabelle,76.259995,32.079998
2005-10-16,Mudug,40.311764,33.27059
2005-10-16,Nugaal,34.030003,32.760002
2005-10-16,Sanaag,21.594444,30.455553
2005-10-16,Sool,32.11667,31.65
2005-10-16,Togdheer,34.579998,30.38
2005-10-16,Woqooyi Galbeed,9.9,31.360004
2005-11-16,Awdal,8.425,31.55
2005-11-16,Bakool,64.387505,32.5875
2005-11-16,Bari,8.141666,30.545832
2005-11-16,Bay,84.292854,32.592857
2005-11-16,Galgaduud,33.105885,33.094116
2005-11-16,Gedo,63.52143,33.471428
2005-11-16,Hiraan,55.02728,33.072727
2005-11-16,Lower Juba,29.505882,33.588234
2005-11-16,Lower Shabelle,80.21001,32.57
2005-11-16,Middle Juba,62.26,33.4
2005-11-16,Middle Shabelle,69.600006,32.32
2005-11-16,Mudug,26.670588,32.75294
2005-11-16,Nugaal,14.610001,31.45
2005-11-16,Sanaag,5.861111,28.544443
2005-11-16,Sool,7.65,30.133333
2005-11-16,Togdheer,10.34,29.3
2005-11-16,Woqooyi Galbeed,6.78,30.13
