time,admin1,tmx,pre
1904-01,Sool,28.408333,0.5
1904-01,Togdheer,27.51,1.23
1904-01,Woqooyi Galbeed,27.670002,0.98999995
1904-02,Awdal,30.4,2.025
1904-02,Bakool,34.2625,3.8125
1904-02,Banadir,33.045,2.0950001499999997
1904-02,Bari,29.637503,3.5125
1904-02,Bay,33.950005,2.1714284
1904-02,Galgaduud,33.458828,1.4352942
1904-02,Gedo,35.485714,4.2642856
1904-02,Hiraan,34.072727,1.2090908
1904-02,Lower Juba,33.800003,0.22941177
1904-02,Lower Shabelle,33.15,0.71
1904-02,Middle Juba,34.2,0.6
1904-02,Middle Shabelle,32.94,3.4800003
1904-02,Mudug,32.55294,0.9117647
1904-02,Nugaal,30.970001,1.4300001
1904-02,Sanaag,27.86111,3.5
1904-02,Sool,29.65,1.6166667
1904-02,Togdheer,28.95,3.5399997
1904-02,Woqooyi Galbeed,29.390003,2.74
1904-03,Awdal,31.300001,50.275
1904-03,Bakool,35.0,23.7
1904-03,Banadir,33.975,15.440000000000001
1904-03,Bari,31.395834,6.991667
1904-03,Bay,34.757145,16.935713
1904-03,Galgaduud,34.570587,9.570589
1904-03,Gedo,36.107143,21.2
1904-03,Hiraan,34.97273,16.40909
1904-03,Lower Juba,34.47059,2.764706
1904-03,Lower Shabelle,34.03,10.08
1904-03,Middle Juba,34.920002,3.7400002
1904-03,Middle Shabelle,33.92,20.8
1904-03,Mudug,33.82353,6.694118
1904-03,Nugaal,32.420002,5.85
1904-03,Sanaag,29.25,8.727778
1904-03,Sool,30.908335,4.7083335
1904-03,Togdheer,29.9,10.9
1904-03,Woqooyi Galbeed,30.340002,33.920002
1904-04,Awdal,32.125,1.1750001
1904-04,Bakool,33.95,117.625
1904-04,Banadir,33.790000000000006,67.92
1904-04,Bari,32.9375,19.920834
1904-04,Bay,33.571434,92.41428
1904-04,Galgaduud,34.9,49.376472
1904-04,Gedo,34.121433,90.47857
1904-04,Hiraan,34.78182,78.79092
1904-04,Lower Juba,32.905884,9.394117
1904-04,Lower Shabelle,33.52,65.14
1904-04,Middle Juba,33.460003,16.0
1904-04,Middle Shabelle,34.06,70.7
1904-04,Mudug,34.65294,26.905882
1904-04,Nugaal,33.52,25.2
1904-04,Sanaag,30.5,31.199999
1904-04,Sool,31.933334,33.933334
1904-04,Togdheer,30.52,45.9
1904-04,Woqooyi Galbeed,30.98,15.3
1904-05,Awdal,34.225002,0.77500004
1904-05,Bakool,32.475002,85.450005
1904-05,Banadir,32.379999,87.1250025
1904-05,Bari,34.195835,21.470835
1904-05,Bay,32.228573,90.707146
1904-05,Galgaduud,33.764706,60.217648
1904-05,Gedo,33.135715,59.135715
1904-05,Hiraan,33.254543,79.48182
1904-05,Lower Juba,32.111767,102.25294
1904-05,Lower Shabelle,32.18,90.51
1904-05,Middle Juba,32.46,73.98
1904-05,Middle Shabelle,32.579998,83.740005
1904-05,Mudug,34.11765,49.735294
1904-05,Nugaal,33.79,39.510002
1904-05,Sanaag,31.894444,35.03889
1904-05,Sool,32.64167,42.850002
1904-05,Togdheer,31.27,49.579998
1904-05,Woqooyi Galbeed,32.390003,14.81
1904-06,Awdal,37.85,0.32500002
1904-06,Bakool,31.8875,8.325001
1904-06,Banadir,31.21,41.3650005
1904-06,Bari,33.56667,3.8291667
1904-06,Bay,31.435715,29.185717
1904-06,Galgaduud,32.68235,8.111765
1904-06,Gedo,32.750004,6.664285
1904-06,Hiraan,32.28182,13.427273
1904-06,Lower Juba,31.064705,83.81177
1904-06,Lower Shabelle,31.12,55.01
1904-06,Middle Juba,31.560001,56.440002
1904-06,Middle Shabelle,31.3,27.720001
1904-06,Mudug,32.911766,5.882353
1904-06,Nugaal,32.739998,5.33
1904-06,Sanaag,32.272224,11.338889
1904-06,Sool,32.508335,9.016667
1904-06,Togdheer,31.869999,15.56
1904-06,Woqooyi Galbeed,34.260002,6.18
1904-07,Awdal,37.6,6.8
1904-07,Bakool,30.6875,6.4000006
1904-07,Banadir,30.220001,32.9300015
1904-07,Bari,32.49167,3.375
1904-07,Bay,30.435713,21.42143
1904-07,Galgaduud,31.552942,4.2705884
1904-07,Gedo,31.828571,6.3071427
1904-07,Hiraan,31.072725,8.409091
1904-07,Lower Juba,30.588236,25.811766
1904-07,Lower Shabelle,30.2,38.22
1904-07,Middle Juba,30.820002,20.7
1904-07,Middle Shabelle,30.240002,27.640003
1904-07,Mudug,31.87059,0.582353
1904-07,Nugaal,31.820002,0.39000002
1904-07,Sanaag,31.644444,9.538889
1904-07,Sool,31.725,2.466667
1904-07,Togdheer,31.01,9.05
1904-07,Woqooyi Galbeed,33.47,9.780001
1904-08,Awdal,37.175003,1.25
1904-08,Bakool,31.1875,4.1125
1904-08,Banadir,30.4700015,16.705000000000002
1904-08,Bari,32.558334,5.879167
1904-08,Bay,30.792856,8.614285
1904-08,Galgaduud,31.882353,2.8235295
1904-08,Gedo,32.17857,2.4285717
1904-08,Hiraan,31.509092,5.572727
1904-08,Lower Juba,30.752945,1.7470587
1904-08,Lower Shabelle,30.4,15.370001
1904-08,Middle Juba,31.060001,2.08
1904-08,Middle Shabelle,30.540003,18.039999
1904-08,Mudug,32.12353,0.6588235
1904-08,Nugaal,32.05,1.72
1904-08,Sanaag,31.711113,12.083335
1904-08,Sool,31.891668,3.8333333
1904-08,Togdheer,31.160004,10.68
1904-08,Woqooyi Galbeed,33.4,8.82
1904-09,Awdal,35.125,150.15
1904-09,Bakool,32.300003,11.325001
1904-09,Banadir,31.264999500000002,11.7050005
1904-09,Bari,33.754166,7.2166667
1904-09,Bay,31.514286,11.057143
1904-09,Galgaduud,33.02941,6.347059
1904-09,Gedo,32.835716,5.65
1904-09,Hiraan,32.663635,8.845455
1904-09,Lower Juba,30.976469,27.629412
1904-09,Lower Shabelle,31.029999,13.670001
1904-09,Middle Juba,31.440002,19.9
1904-09,Middle Shabelle,31.5,9.74
1904-09,Mudug,33.358826,3.3764706
1904-09,Nugaal,33.41,5.7300005
1904-09,Sanaag,32.366665,18.544443
1904-09,Sool,32.891666,12.2
1904-09,Togdheer,31.61,52.370003
1904-09,Woqooyi Galbeed,32.920002,150.18001
1904-10,Awdal,32.575,0.275
1904-10,Bakool,31.9625,89.3
1904-10,Banadir,31.61,64.8749975
1904-10,Bari,32.25,18.074999
1904-10,Bay,31.400003,81.59286
1904-10,Galgaduud,32.958824,55.423534
1904-10,Gedo,32.27143,58.407146
1904-10,Hiraan,32.66364,77.91818
1904-10,Lower Juba,31.382353,19.147058
1904-10,Lower Shabelle,31.36,53.49
1904-10,Middle Juba,31.560001,32.7
1904-10,Middle Shabelle,31.86,76.259995
1904-10,Mudug,33.011765,40.311764
1904-10,Nugaal,32.5,34.030003
1904-10,Sanaag,30.194445,21.26111
1904-10,Sool,31.35,31.900002
1904-10,Togdheer,30.080002,32.28
1904-10,Woqooyi Galbeed,31.030003,6.5
1904-11,Awdal,30.625,58.125
1904-11,Bakool,32.0625,64.387505
1904-11,Banadir,31.944999000000003,64.175003
1904-11,Bari,30.295837,8.141666
1904-11,Bay,31.785715,63.264286
1904-11,Galgaduud,32.805885,33.105885
1904-11,Gedo,32.478573,60.31429
1904-11,Hiraan,32.745457,55.02728
1904-11,Lower Juba,32.06471,11.52353
1904-11,Lower Shabelle,31.829998,58.75
1904-11,Middle Juba,32.14,14.040001
1904-11,Middle Shabelle,32.06,69.600006
1904-11,Mudug,32.452946,26.670588
1904-11,Nugaal,31.16,14.610001
1904-11,Sanaag,28.127779,6.383333
1904-11,Sool,29.716667,7.933333
1904-11,Togdheer,28.670002,18.16
1904-11,Woqooyi Galbeed,29.36,32.75
1904-12,Awdal,29.3,11.200001
1904-12,Bakool,32.6875,11.4875
1904-12,Banadir,32.1200025,17.8999995
1904-12,Bari,28.391668,3.7791665
1904-12,Bay,32.414288,12.071428
1904-12,Galgaduud,32.429413,10.841178
1904-12,Gedo,33.378574,14.042857
1904-12,Hiraan,32.890907,12.654547
1904-12,Lower Juba,32.576473,2.0941179
1904-12,Lower Shabelle,32.200005,14.26
1904-12,Middle Juba,32.760002,3.0400002
1904-12,Middle Shabelle,32.04,21.539999
1904-12,Mudug,31.482353,10.152942
1904-12,Nugaal,29.62,3.78
1904-12,Sanaag,26.483334,1.2777777
1904-12,Sool,28.250002,0.4416667
1904-12,Togdheer,27.720001,1.0200001
1904-12,Woqooyi Galbeed,28.220001,2.8700001
1905-01,Awdal,29.0,1.4
1905-01,Bakool,33.4375,1.6125001
1905-01,Banadir,32.544999000000004,6.1300005
1905-01,Bari,28.533335,4.045833
1905-01,Bay,33.478573,2.664286
1905-01,Galgaduud,32.570587,4.352941
1905-01,Gedo,35.02143,3.5785716
1905-01,Hiraan,33.20909,2.8090909
1905-01,Lower Juba,34.076473,2.9941177
1905-01,Lower Shabelle,32.85,2.48
1905-01,Middle Juba,34.18,2.44
1905-01,Middle Shabelle,32.239998,9.780001
1905-01,Mudug,31.605885,3.4117649
1905-01,Nugaal,29.95,2.3600001
1905-01,Sanaag,26.766666,1.3944445
1905-01,Sool,28.591667,0.5
1905-01,Togdheer,27.939999,1.26
1905-01,Woqooyi Galbeed,28.26,1.1600001
1905-02,Awdal,29.625,0.3
1905-02,Bakool,34.075005,3.8125
1905-02,Banadir,32.925000999999995,2.22000017
1905-02,Bari,29.637503,3.5125
1905-02,Bay,33.56429,2.7642858
1905-02,Galgaduud,33.441177,1.4352942
1905-02,Gedo,34.864285,5.1357145
1905-02,Hiraan,34.009094,1.2090908
1905-02,Lower Juba,33.600006,2.2
1905-02,Lower Shabelle,32.93,0.96000004
1905-02,Middle Juba,33.8,2.3799999
1905-02,Middle Shabelle,32.920002,3.4800003
1905-02,Mudug,32.55294,0.9117647
1905-02,Nugaal,30.970001,1.4300001
1905-02,Sanaag,27.833334,3.488889
1905-02,Sool,29.625,1.6083332
1905-02,Togdheer,28.84,3.4
1905-02,Woqooyi Galbeed,29.05,1.89
1905-03,Awdal,30.850002,36.050003
1905-03,Bakool,34.975,23.7
1905-03,Banadir,33.93,34.6650015
1905-03,Bari,31.395834,6.991667
1905-03,Bay,34.585716,72.42858
1905-03,Galgaduud,34.576473,9.570589
1905-03,Gedo,35.835716,70.78571
1905-03,Hiraan,35.0,16.40909
1905-03,Lower Juba,34.364708,157.2706
1905-03,Lower Shabelle,33.96,48.530003
1905-03,Middle Juba,34.760002,143.2
1905-03,Middle Shabelle,33.9,20.8
1905-03,Mudug,33.82353,6.694118
1905-03,Nugaal,32.420002,5.85
1905-03,Sanaag,29.277779,8.666667
1905-03,Sool,30.933334,4.6749997
1905-03,Togdheer,29.99,9.490001
1905-03,Woqooyi Galbeed,30.23,25.509998
1905-04,Awdal,31.825,138.875
1905-04,Bakool,33.875,117.625
1905-04,Banadir,33.825002,70.56
1905-04,Bari,32.9375,19.920834
1905-04,Bay,33.578575,97.77143
1905-04,Galgaduud,34.84118,49.376472
1905-04,Gedo,34.121426,93.785706
1905-04,Hiraan,34.718185,78.79092
1905-04,Lower Juba,33.364708,27.282352
1905-04,Lower Shabelle,33.590004,70.42
1905-04,Middle Juba,33.7,28.7
1905-04,Middle Shabelle,34.06,70.7
1905-04,Mudug,34.64118,26.905882
1905-04,Nugaal,33.510002,25.2
1905-04,Sanaag,30.433336,33.25
1905-04,Sool,31.841667,35.11667
1905-04,Togdheer,30.330002,77.32
1905-04,Woqooyi Galbeed,30.710003,127.92
1905-05,Awdal,34.649998,14.25
1905-05,Bakool,32.3125,85.450005
1905-05,Banadir,32.279999000000004,91.8800045
1905-05,Bari,34.195835,21.470835
1905-05,Bay,31.935717,98.357155
1905-05,Galgaduud,33.747063,60.217648
1905-05,Gedo,32.67143,62.871426
1905-05,Hiraan,33.2,79.48182
1905-05,Lower Juba,31.752945,114.47647
1905-05,Lower Shabelle,32.0,100.020004
1905-05,Middle Juba,32.1,96.759995
1905-05,Middle Shabelle,32.559998,83.740005
1905-05,Mudug,34.11765,49.735294
1905-05,Nugaal,33.79,39.510002
1905-05,Sanaag,31.866665,35.455555
1905-05,Sool,32.61667,43.083332
1905-05,Togdheer,31.190002,55.0
1905-05,Woqooyi Galbeed,32.45,31.26
1905-06,Awdal,36.525,0.32500002
1905-06,Bakool,31.5125,8.325001
1905-06,Banadir,31.110000499999998,32.2800005
1905-06,Bari,33.56667,3.8291667
1905-06,Bay,31.135715,21.007143
1905-06,Galgaduud,32.558823,8.111765
1905-06,Gedo,32.264286,4.9785714
1905-06,Hiraan,32.090908,13.427273
1905-06,Lower Juba,30.964706,23.235294
1905-06,Lower Shabelle,30.960001,36.84
1905-06,Middle Juba,31.279999,15.960001
1905-06,Middle Shabelle,31.26,27.720001
1905-06,Mudug,32.870586,5.882353
1905-06,Nugaal,32.71,5.33
1905-06,Sanaag,32.122223,11.338889
1905-06,Sool,32.325,9.016667
1905-06,Togdheer,31.430002,15.56
1905-06,Woqooyi Galbeed,33.46,6.18
1905-07,Awdal,38.275,3.775
1905-07,Bakool,30.775002,6.4000006
1905-07,Banadir,30.1449995,41.6150035
1905-07,Bari,32.49167,3.375
1905-07,Bay,30.257141,29.814285
1905-07,Galgaduud,31.67059,4.2705884
1905-07,Gedo,31.57143,8.328572
1905-07,Hiraan,31.245455,8.409091
1905-07,Lower Juba,30.152939,64.00588
1905-07,Lower Shabelle,30.029999,55.590004
1905-07,Middle Juba,30.48,56.620003
1905-07,Middle Shabelle,30.26,27.640003
1905-07,Mudug,31.9,0.582353
1905-07,Nugaal,31.85,0.39000002
1905-07,Sanaag,31.777779,9.527778
1905-07,Sool,31.891665,2.4583335
1905-07,Togdheer,31.400003,8.69
1905-07,Woqooyi Galbeed,34.010002,7.88
1905-08,Awdal,37.175003,1.25
1905-08,Bakool,31.112501,4.1125
1905-08,Banadir,30.410001,20.0949995
1905-08,Bari,32.558334,5.879167
1905-08,Bay,30.585714,11.678573
1905-08,Galgaduud,31.882353,2.8235295
1905-08,Gedo,31.878572,3.1285713
1905-08,Hiraan,31.509092,5.572727
1905-08,Lower Juba,30.376472,15.617647
1905-08,Lower Shabelle,30.279999,22.15
1905-08,Middle Juba,30.76,14.140001
1905-08,Middle Shabelle,30.540003,18.039999
1905-08,Mudug,32.12353,0.6588235
1905-08,Nugaal,32.05,1.72
1905-08,Sanaag,31.711113,12.083335
1905-08,Sool,31.891668,3.8333333
1905-08,Togdheer,31.160004,10.68
1905-08,Woqooyi Galbeed,33.4,8.82
1905-09,Awdal,35.225,199.875
1905-09,Bakool,32.4375,11.325001
1905-09,Banadir,31.35,8.4300002
1905-09,Bari,33.754166,7.2166667
1905-09,Bay,31.77143,6.9214287
1905-09,Galgaduud,33.02941,6.347059
1905-09,Gedo,33.228573,3.857143
1905-09,Hiraan,32.68182,8.845455
1905-09,Lower Juba,31.411764,7.1117654
1905-09,Lower Shabelle,31.2,7.1200004
1905-09,Middle Juba,31.840002,1.76
1905-09,Middle Shabelle,31.5,9.74
1905-09,Mudug,33.358826,3.3764706
1905-09,Nugaal,33.41,5.7300005
1905-09,Sanaag,32.366665,19.144445
1905-09,Sool,32.891666,12.533333
1905-09,Togdheer,31.680002,63.05
1905-09,Woqooyi Galbeed,33.02,196.76
1905-10,Awdal,33.25,6.975
1905-10,Bakool,32.4875,89.3
1905-10,Banadir,31.865000000000002,61.76499750000001
1905-10,Bari,32.25,18.074999
1905-10,Bay,32.100002,72.99286
1905-10,Galgaduud,33.07647,55.423534
1905-10,Gedo,33.357143,53.771427
1905-10,Hiraan,32.88182,77.91818
1905-10,Lower Juba,32.435295,9.629412
1905-10,Lower Shabelle,31.809998,47.27
1905-10,Middle Juba,32.559998,16.320002
1905-10,Middle Shabelle,31.920002,76.259995
1905-10,Mudug,33.041172,40.311764
1905-10,Nugaal,32.53,34.030003
1905-10,Sanaag,30.32778,21.466667
1905-10,Sool,31.516668,32.033333
1905-10,Togdheer,30.470001,35.21
1905-10,Woqooyi Galbeed,31.569998,13.590001
1905-11,Awdal,31.550001,27.175
1905-11,Bakool,32.4125,64.387505
1905-11,Banadir,32.045001,84.790003
1905-11,Bari,30.295837,8.141666
1905-11,Bay,32.085716,103.92857
1905-11,Galgaduud,32.929413,33.105885
1905-11,Gedo,32.95,86.09999
1905-11,Hiraan,32.936367,55.02728
1905-11,Lower Juba,32.65294,85.18823
1905-11,Lower Shabelle,31.990002,99.98
1905-11,Middle Juba,32.54,118.06
1905-11,Middle Shabelle,32.1,69.600006
1905-11,Mudug,32.500004,26.670588
1905-11,Nugaal,31.189999,14.610001
1905-11,Sanaag,28.277779,6.0500007
1905-11,Sool,29.900002,7.7583337
1905-11,Togdheer,29.1,13.24
1905-11,Woqooyi Galbeed,30.029999,16.47
1905-12,Awdal,30.2,0.075
1905-12,Bakool,32.975,11.4875
1905-12,Banadir,32.204998,17.8999995
1905-12,Bari,28.391668,3.7791665
1905-12,Bay,32.714287,12.071428
1905-12,Galgaduud,32.535294,10.841178
1905-12,Gedo,33.857143,14.042857
1905-12,Hiraan,33.045456,12.654547
1905-12,Lower Juba,32.85294,1.8294117
1905-12,Lower Shabelle,32.329998,14.26
1905-12,Middle Juba,33.079998,3.0400002
1905-12,Middle Shabelle,32.079998,21.539999
1905-12,Mudug,31.50588,10.152942
1905-12,Nugaal,29.640003,3.78
1905-12,Sanaag,26.599998,1.2444444
1905-12,Sool,28.4,0.4416667
1905-12,Togdheer,28.060001,0.7
1905-12,Woqooyi Galbeed,28.810001,0.45
1906-01,Awdal,29.2,0.125
1906-01,Bakool,33.075,1.6125001
1906-01,Banadir,32.355001,6.1300005
1906-01,Bari,28.533335,4.045833
1906-01,Bay,33.014286,2.664286
1906-01,Galgaduud,32.51176,4.352941
1906-01,Gedo,34.32143,3.5785716
1906-01,Hiraan,33.05455,2.8090909
1906-01,Lower Juba,32.994118,1.9764707
1906-01,Lower Shabelle,32.510002,2.48
1906-01,Middle Juba,33.36,2.42
1906-01,Middle Shabelle,32.2,9.780001
1906-01,Mudug,31.59412,3.4117649
1906-01,Nugaal,29.939999,2.3600001
1906-01,Sanaag,26.694445,1.3888888
1906-01,Sool,28.500002,0.5
1906-01,Togdheer,27.730001,1.1899999
1906-01,Woqooyi Galbeed,28.14,0.8
1906-02,Awdal,30.650002,3.3000002
1906-02,Bakool,34.7375,3.8125
1906-02,Banadir,33.215,2.0950001499999997
1906-02,Bari,29.637503,3.5125
1906-02,Bay,34.357143,2.1714284
1906-02,Galgaduud,33.617645,1.4352942
1906-02,Gedo,36.114285,4.2642856
1906-02,Hiraan,34.327274,1.2090908
1906-02,Lower Juba,34.47059,0.5588235
1906-02,Lower Shabelle,33.43,0.71
1906-02,Middle Juba,34.760002,0.6
1906-02,Middle Shabelle,33.0,3.4800003
1906-02,Mudug,32.60588,0.9117647
1906-02,Nugaal,31.01,1.4300001
1906-02,Sanaag,28.033335,3.5166664
1906-02,Sool,29.883331,1.6166667
1906-02,Togdheer,29.440002,3.6899998
1906-02,Woqooyi Galbeed,29.880001,3.4100003
1906-03,Awdal,31.000002,38.9
1906-03,Bakool,35.025,23.7
1906-03,Banadir,33.955,17.94
1906-03,Bari,31.395834,6.991667
1906-03,Bay,34.721428,24.142857
1906-03,Galgaduud,34.576473,9.570589
1906-03,Gedo,36.04286,27.62857
1906-03,Hiraan,35.009094,16.40909
1906-03,Lower Juba,34.19412,28.205883
1906-03,Lower Shabelle,33.99,15.08
1906-03,Middle Juba,34.8,22.02
1906-03,Middle Shabelle,33.92,20.8
1906-03,Mudug,33.82353,6.694118
1906-03,Nugaal,32.420002,5.85
1906-03,Sanaag,29.277779,8.677778
1906-03,Sool,30.933334,4.6833334
1906-03,Togdheer,29.99,9.76
1906-03,Woqooyi Galbeed,30.279999,27.2
1906-04,Awdal,32.199997,1.1750001
1906-04,Bakool,33.800003,117.625
1906-04,Banadir,33.79,117.950005
1906-04,Bari,32.9375,19.920834
1906-04,Bay,33.535713,193.9357
1906-04,Galgaduud,34.84118,49.376472
1906-04,Gedo,34.050003,153.54286
1906-04,Hiraan,34.68182,78.79092
1906-04,Lower Juba,33.094116,207.10588
1906-04,Lower Shabelle,33.54,165.20001
1906-04,Middle Juba,33.56,256.36002
1906-04,Middle Shabelle,34.04,70.7
1906-04,Mudug,34.64118,26.905882
1906-04,Nugaal,33.510002,25.2
1906-04,Sanaag,30.433336,31.199999
1906-04,Sool,31.841667,33.933334
1906-04,Togdheer,30.3,45.9
1906-04,Woqooyi Galbeed,30.790003,15.3
1906-05,Awdal,35.0,0.77500004
1906-05,Bakool,32.7625,85.450005
1906-05,Banadir,32.4000015,107.5100025
1906-05,Bari,34.195835,21.470835
1906-05,Bay,32.264286,123.50715
1906-05,Galgaduud,33.92353,60.217648
1906-05,Gedo,33.214287,75.12856
1906-05,Hiraan,33.47273,79.48182
1906-05,Lower Juba,31.8,206.0
1906-05,Lower Shabelle,32.16,131.28
1906-05,Middle Juba,32.340004,171.16
1906-05,Middle Shabelle,32.640003,83.740005
1906-05,Mudug,34.17647,49.735294
1906-05,Nugaal,33.829998,39.510002
1906-05,Sanaag,32.06667,35.03889
1906-05,Sool,32.875004,42.850002
1906-05,Togdheer,31.77,49.579998
1906-05,Woqooyi Galbeed,33.06,14.81
1906-06,Awdal,37.775,0.32500002
1906-06,Bakool,31.925003,8.325001
1906-06,Banadir,31.140000999999998,48.9000005
1906-06,Bari,33.56667,3.8291667
1906-06,Bay,31.242857,35.96429
1906-06,Galgaduud,32.764706,8.111765
1906-06,Gedo,32.47857,8.057143
1906-06,Hiraan,32.39091,13.427273
1906-06,Lower Juba,30.5,142.01176
1906-06,Lower Shabelle,30.940002,70.08
1906-06,Middle Juba,31.12,90.880005
1906-06,Middle Shabelle,31.34,27.720001
1906-06,Mudug,32.95294,5.882353
1906-06,Nugaal,32.77,5.33
1906-06,Sanaag,32.372227,11.338889
1906-06,Sool,32.616665,9.016667
1906-06,Togdheer,32.170006,15.56
1906-06,Woqooyi Galbeed,34.460003,6.18
1906-07,Awdal,38.275,21.75
1906-07,Bakool,30.6625,6.4000006
1906-07,Banadir,30.060000000000002,38.7900025
1906-07,Bari,32.49167,3.375
1906-07,Bay,30.007143,27.085712
1906-07,Galgaduud,31.67059,4.2705884
1906-07,Gedo,31.214285,7.678572
1906-07,Hiraan,31.218182,8.409091
1906-07,Lower Juba,29.588236,42.794117
1906-07,Lower Shabelle,29.86,49.940002
1906-07,Middle Juba,30.02,44.3
1906-07,Middle Shabelle,30.26,27.640003
1906-07,Mudug,31.9,0.582353
1906-07,Nugaal,31.85,0.39000002
1906-07,Sanaag,31.777779,9.611111
1906-07,Sool,31.891665,2.525
1906-07,Togdheer,31.400003,10.92
1906-07,Woqooyi Galbeed,34.010002,19.240002
1906-08,Awdal,37.925003,25.975
1906-08,Bakool,31.3625,4.1125
1906-08,Banadir,30.395000500000002,17.230000500000003
1906-08,Bari,32.558334,5.879167
1906-08,Bay,30.607143,9.1
1906-08,Galgaduud,32.005886,2.8235295
1906-08,Gedo,31.914286,2.5357146
1906-08,Hiraan,31.67273,5.572727
1906-08,Lower Juba,29.988235,7.8882356
1906-08,Lower Shabelle,30.23,16.420002
1906-08,Middle Juba,30.539999,4.2799997
1906-08,Middle Shabelle,30.560001,18.039999
1906-08,Mudug,32.17059,0.6588235
1906-08,Nugaal,32.079998,1.72
1906-08,Sanaag,31.86111,12.155557
1906-08,Sool,32.075,3.8916667
1906-08,Togdheer,31.59,13.370001
1906-08,Woqooyi Galbeed,34.0,24.52
1906-09,Awdal,35.699997,0.925
1906-09,Bakool,32.5625,11.325001
1906-09,Banadir,31.33,8.4300002
1906-09,Bari,33.754166,7.2166667
1906-09,Bay,31.742859,6.9214287
1906-09,Galgaduud,33.135292,6.347059
1906-09,Gedo,33.2,3.857143
1906-09,Hiraan,32.80909,8.845455
1906-09,Lower Juba,31.035294,2.311765
1906-09,Lower Shabelle,31.14,7.1200004
1906-09,Middle Juba,31.6,1.82
1906-09,Middle Shabelle,31.52,9.74
1906-09,Mudug,33.388237,3.3764706
1906-09,Nugaal,33.42,5.7300005
1906-09,Sanaag,32.483334,16.744444
1906-09,Sool,33.05,11.183333
1906-09,Togdheer,31.939999,20.36
1906-09,Woqooyi Galbeed,33.39,10.460001
1906-10,Awdal,33.15,0.275
1906-10,Bakool,32.2,89.3
1906-10,Banadir,31.8050005,60.4299985
1906-10,Bari,32.25,18.074999
1906-10,Bay,31.921429,69.32143
1906-10,Galgaduud,32.958824,55.423534
1906-10,Gedo,33.107143,51.778572
1906-10,Hiraan,32.70909,77.91818
1906-10,Lower Juba,32.25294,4.6764708
1906-10,Lower Shabelle,31.73,44.600002
1906-10,Middle Juba,32.4,9.440001
1906-10,Middle Shabelle,31.880001,76.259995
1906-10,Mudug,33.011765,40.311764
1906-10,Nugaal,32.5,34.030003
1906-10,Sanaag,30.194445,21.26111
1906-10,Sool,31.35,31.900002
1906-10,Togdheer,30.09,32.28
1906-10,Woqooyi Galbeed,31.220001,6.5
1906-11,Awdal,30.0,45.625004
1906-11,Bakool,31.7625,64.387505
1906-11,Banadir,31.9,71.050003
1906-11,Bari,30.295837,8.141666
1906-11,Bay,31.742859,76.82143
1906-11,Galgaduud,32.68235,33.105885
1906-11,Gedo,32.385715,68.921425
1906-11,Hiraan,32.53636,55.02728
1906-11,Lower Juba,32.21176,36.9
1906-11,Lower Shabelle,31.8,72.5
1906-11,Middle Juba,32.18,48.940002
1906-11,Middle Shabelle,32.0,69.600006
1906-11,Mudug,32.41765,26.670588
1906-11,Nugaal,31.130001,14.610001
1906-11,Sanaag,27.983334,6.25
1906-11,Sool,29.541666,7.8583336
1906-11,Togdheer,28.24,16.18
1906-11,Woqooyi Galbeed,28.8,26.170002
1906-12,Awdal,28.224998,4.0
1906-12,Bakool,32.050003,11.4875
1906-12,Banadir,32.0400025,17.8999995
1906-12,Bari,28.391668,3.7791665
1906-12,Bay,32.3,12.071428
1906-12,Galgaduud,32.135296,10.841178
1906-12,Gedo,33.157146,14.042857
1906-12,Hiraan,32.445457,12.654547
1906-12,Lower Juba,32.629414,11.941176
1906-12,Lower Shabelle,32.140003,14.26
1906-12,Middle Juba,32.760002,3.52
1906-12,Middle Shabelle,31.940002,21.539999
1906-12,Mudug,31.382353,10.152942
1906-12,Nugaal,29.530003,3.78
1906-12,Sanaag,26.127779,1.2611111
1906-12,Sool,27.825003,0.4416667
1906-12,Togdheer,26.74,0.83000004
1906-12,Woqooyi Galbeed,27.070002,1.28
1907-01,Awdal,28.6,2.075
1907-01,Bakool,32.875,1.6125001
1907-01,Banadir,32.370001,6.1300005
1907-01,Bari,28.533335,4.045833
1907-01,Bay,33.05,2.664286
1907-01,Galgaduud,32.39412,4.352941
1907-01,Gedo,34.357143,3.5785716
1907-01,Hiraan,32.909092,2.8090909
1907-01,Lower Juba,33.27647,2.8764706
1907-01,Lower Shabelle,32.579998,2.48
1907-01,Middle Juba,33.54,2.42
1907-01,Middle Shabelle,32.160004,9.780001
1907-01,Mudug,31.552942,3.4117649
1907-01,Nugaal,29.91,2.3600001
1907-01,Sanaag,26.549997,1.3944445
1907-01,Sool,28.333334,0.5
1907-01,Togdheer,27.320002,1.3
1907-01,Woqooyi Galbeed,27.63,1.35
1907-02,Awdal,30.55,1.575
1907-02,Bakool,34.325,3.8125
1907-02,Banadir,33.010000000000005,2.0950001499999997
1907-02,Bari,29.637503,3.5125
1907-02,Bay,33.87143,2.1714284
1907-02,Galgaduud,33.52353,1.4352942
