,time,Previous (Departure) Region,index,admin1_origin,year,month,TA,PA,DL,TA_lag1,TA_lag2,TA_lag3,TA_lag4,TA_lag5,TA_lag6,PA_lag1,PA_lag2,PA_lag3,PA_lag4,PA_lag5,PA_lag6,DL_lag1,DL_lag2,DL_lag3,DL_lag4,DL_lag5,DL_lag6,conflicts,conflicts_lag1,conflicts_lag2,conflicts_lag3,conflicts_lag4,conflicts_lag5,conflicts_lag6,sum_disp,population_density_origin,inv_distance,x_t,x_p,x_p_dist,Current (Arrival) Region,Displacements,Disp_log,inv_distance_2,admin1_destination,population_density_destination,gdp_mean_destination,accessibility_to_cities_mean_destination,gdp_mean_origin,accessibility_to_cities_mean_origin
12453,2021-01,Middle Juba,1440,Middle Juba,2021,1,0.71762811255212,0.2066005945748653,0.867816091954023,0.660567349110189,0.5973538149864024,0.6104293809133439,0.5820781293671222,0.5634824770524856,0.5121780070797506,0.23856984944708276,0.24831215137982832,0.21097571221110456,0.27968131064125495,0.29379860250405687,0.317887579981981,0.8670520231213873,0.8662790697674418,0.8654970760233918,0.8647058823529412,0.863905325443787,0.863095238095238,0.020833333333333332,0.03125,0.03125,0.0,0.03125,0.010416666666666666,0.041666666666666664,1653,0.006706021507547842,0.79817738434097,0.8446661591940459,0.21166894166367042,0.8456812098824378,Lower Juba,0.0012842122160687055,0.36963437515080544,0.662150015362168,Lower Juba,0.01733177374963179,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12465,2021-02,Bay,1441,Bay,2021,2,0.4829408418907442,0.12496732170038932,0.1839080459770115,0.5785751857189295,0.5351653044360238,0.5205814032901932,0.5297927787972764,0.4925943636384182,0.5268168252833496,0.1842575139169443,0.16507700796264935,0.16206092844135273,0.1819564528830602,0.10171283748519305,0.17695154480923564,0.1791907514450867,0.1744186046511628,0.1695906432748538,0.16470588235294117,0.15976331360946744,0.15476190476190477,0.19791666666666666,0.26041666666666663,0.19791666666666666,0.2708333333333333,0.2708333333333333,0.11458333333333333,0.26041666666666663,3403,0.012660308653341772,0.29403132614406424,0.3114896282253317,0.26978869398239513,0.4461284366219177,Lower Juba,0.0014982475854134897,0.38399787621597303,0.118749825588606,Lower Juba,0.01733177374963179,0.0005913348629416188,0.5005026907222359,0.0020614012950123314,0.34916083247120594
12470,2021-02,Middle Juba,1441,Middle Juba,2021,2,0.5602159979019481,0.18974420402689468,0.8735632183908046,0.6521185035328796,0.6229395273507203,0.612152184975127,0.6134007946394341,0.5777449253023834,0.6086258837746176,0.2214749503495181,0.23856984944708276,0.24831215137982832,0.3049000938123796,0.279575934999547,0.2760611310205915,0.8728323699421965,0.872093023255814,0.871345029239766,0.8705882352941177,0.8698224852071006,0.869047619047619,0.041666666666666664,0.020833333333333332,0.03125,0.03125,0.0,0.03125,0.010416666666666666,2383,0.006706021507547842,0.79817738434097,0.885875696099093,0.1976625108900124,0.8866214573101454,Lower Juba,0.0011236856890601173,0.3572284299088694,0.662150015362168,Lower Juba,0.01733177374963179,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12482,2021-03,Bay,1442,Bay,2021,3,0.4515911622341817,0.07790955166111393,0.1896551724137931,0.43885496345550146,0.5414433138443974,0.5481952326661949,0.5282458627337132,0.5258488061469903,0.5317484241506245,0.13396443231859478,0.1842575139169443,0.16507700796264935,0.2577999543411323,0.1818878970759471,0.0955721392687301,0.18497109826589594,0.18023255813953487,0.17543859649122806,0.17058823529411765,0.16568047337278105,0.1607142857142857,0.13541666666666666,0.19791666666666666,0.26041666666666663,0.19791666666666666,0.2708333333333333,0.2708333333333333,0.11458333333333333,576,0.012660308653341772,0.29403132614406424,0.31339190037307374,0.2749764126873123,0.45048556288242,Lower Juba,0.0002675442116809803,0.22774549001355282,0.118749825588606,Lower Juba,0.01733177374963179,0.0005913348629416188,0.5005026907222359,0.0020614012950123314,0.34916083247120594
12487,2021-03,Middle Juba,1442,Middle Juba,2021,3,0.5103501946168252,0.1944749072986071,0.8793103448275862,0.5090759570549351,0.6145417867061094,0.6384654729280378,0.6150336111640683,0.6088344131134085,0.6240933681900404,0.2034049720546054,0.2214749503495181,0.23856984944708276,0.34085142297462956,0.30478521647943,0.2626971270942263,0.8786127167630058,0.877906976744186,0.8771929824561403,0.8764705882352941,0.8757396449704142,0.875,0.03125,0.041666666666666664,0.020833333333333332,0.03125,0.03125,0.0,0.03125,1796,0.006706021507547842,0.79817738434097,0.8723499049041706,0.1730853090699874,0.8731840522878189,Lower Juba,0.0005083340021938625,0.28452640210335706,0.662150015362168,Lower Juba,0.01733177374963179,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12504,2021-04,Middle Juba,1443,Middle Juba,2021,4,0.4259347310924173,0.2673392127898848,0.8850574712643678,0.463762218020781,0.47236446845891944,0.6298289274768476,0.6399724723729865,0.6104550743502134,0.6578096109959659,0.20847626565071917,0.2034049720546054,0.2214749503495181,0.331470541685994,0.34072300024469926,0.2863844513300755,0.884393063583815,0.8837209302325582,0.8830409356725146,0.8823529411764706,0.8816568047337278,0.8809523809523809,0.0,0.03125,0.041666666666666664,0.020833333333333332,0.03125,0.03125,0.0,1657,0.006706021507547842,0.79817738434097,0.6433525113612304,0.14710624356612545,0.6456830742120406,Lower Juba,0.0011236856890601173,0.3572284299088694,0.662150015362168,Lower Juba,0.01733177374963179,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12521,2021-05,Middle Juba,1444,Middle Juba,2021,5,0.4475326029011664,0.27756285073406584,0.8908045977011494,0.3870527291006781,0.4273248207858237,0.48360854235955136,0.6317870411673845,0.6352082814874387,0.659567202118033,0.2865864882962068,0.20847626565071917,0.2034049720546054,0.3150098304308397,0.3313456533945406,0.3201525671347675,0.8901734104046243,0.8895348837209303,0.8888888888888888,0.888235294117647,0.8875739644970414,0.8869047619047619,0.0,0.0,0.03125,0.041666666666666664,0.020833333333333332,0.03125,0.03125,823,0.006706021507547842,0.79817738434097,0.5708095625253309,0.15439720243572447,0.5736141674121314,Lower Juba,0.00032105305401717633,0.24361182696411463,0.662150015362168,Lower Juba,0.01733177374963179,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12538,2021-06,Middle Juba,1445,Middle Juba,2021,6,0.5312963998547569,0.33966440095370354,0.896551724137931,0.4066790112892727,0.3510793281871974,0.4372881115798861,0.4932042119565093,0.6270837856476961,0.6864118110462025,0.2975461842774226,0.2865864882962068,0.20847626565071917,0.2976102135391647,0.3148911440482929,0.3113413578391363,0.8959537572254335,0.8953488372093024,0.894736842105263,0.8941176470588235,0.893491124260355,0.8928571428571428,0.03125,0.0,0.0,0.03125,0.041666666666666664,0.020833333333333332,0.03125,474,0.006706021507547842,0.79817738434097,0.448005030200935,0.26669565445985643,0.4516121184643569,Lower Juba,0.0014714931642453917,0.3823168191217524,0.662150015362168,Lower Juba,0.01733177374963179,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12555,2021-07,Middle Juba,1446,Middle Juba,2021,7,0.5422964062672875,0.304887942585239,0.9022988505747126,0.48279632186305554,0.3705868959524792,0.358874441743703,0.4493032446422521,0.4895326180790346,0.6776008754632962,0.3641187794813458,0.2975461842774226,0.2865864882962068,0.30249337190701,0.2974980828173849,0.295880254818909,0.9017341040462428,0.9011627906976744,0.9005847953216374,0.9,0.8994082840236686,0.8988095238095237,0.0,0.03125,0.0,0.0,0.03125,0.041666666666666664,0.020833333333333332,580,0.006706021507547842,0.79817738434097,0.4794248250577008,0.2824523230707189,0.4828265962811717,Lower Juba,0.0014982475854134897,0.38399787621597303,0.662150015362168,Lower Juba,0.01733177374963179,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12568,2021-08,Galgaduud,1447,Galgaduud,2021,8,0.31973890217659573,0.3469781437873591,0.005747126436781609,0.12373570226307694,0.13414807795665443,0.049362129715345954,0.09836252998354647,0.2873208938157672,0.29381262521119866,0.3779276462664628,0.36687327212447235,0.3613444170100891,0.49135393129863036,0.47231004664252824,0.453666757499338,0.0,0.0,0.0,0.0,0.023668639053254437,0.017857142857142856,0.09375,0.08333333333333333,0.0625,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.13541666666666666,0,0.005005187241740424,0.07068551405052059,0.20738845422517863,0.3133641764651956,0.19586005480781568,Lower Juba,0.00024078979051288227,0.21869319158790715,0.015216534418114207,Lower Juba,0.01733177374963179,0.0005913348629416188,0.5005026907222359,0.00020453270070973622,0.5779556218562814
12569,2021-08,Gedo,1447,Gedo,2021,8,0.5428779737990648,0.17367484890452012,0.21839080459770116,0.43034870564496813,0.3870302316925599,0.3101596681582053,0.30238878512771616,0.3894889430633659,0.46421893356399946,0.2708643542881989,0.329674570324864,0.18861796196101543,0.25048166486482776,0.17987289701269943,0.15527708693978545,0.21387283236994217,0.20930232558139533,0.2046783625730994,0.2,0.1952662721893491,0.19047619047619047,0.10416666666666666,0.13541666666666666,0.08333333333333333,0.0625,0.0625,0.08333333333333333,0.14583333333333331,748,0.009291686165432285,0.3825565646435588,0.29494241380030717,0.316004777437332,0.3724352754774997,Lower Juba,0.004655269283249057,0.4905371497203172,0.1830992876113675,Lower Juba,0.01733177374963179,0.0005913348629416188,0.5005026907222359,0.00027788660004488225,0.4820113397912244
12572,2021-08,Middle Juba,1447,Middle Juba,2021,8,0.5739740684944643,0.2595714914603623,0.9080459770114943,0.49279217848450396,0.4462437921420166,0.378936742161988,0.374985370250193,0.4459584657410056,0.5284279912982849,0.32683856542224843,0.3641187794813458,0.2975461842774226,0.3777058556839021,0.3023794013556563,0.2795372630061806,0.907514450867052,0.9069767441860465,0.9064327485380117,0.9058823529411765,0.9053254437869822,0.9047619047619047,0.0,0.0,0.03125,0.0,0.0,0.03125,0.041666666666666664,575,0.006706021507547842,0.79817738434097,0.6012813366626755,0.3781632189743246,0.6038868194833883,Lower Juba,0.0013912299007410975,0.3770873931010106,0.662150015362168,Lower Juba,0.01733177374963179,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12589,2021-09,Middle Juba,1448,Middle Juba,2021,9,0.568029951178296,0.26595628328086124,0.9137931034482758,0.5215781044058582,0.45617918635173926,0.4567450777952431,0.3939997528905763,0.37219384098873043,0.4811722529850153,0.2782595243814853,0.32683856542224843,0.3641187794813458,0.38825896804575094,0.37756354729429864,0.284123882224454,0.9132947976878613,0.9127906976744186,0.9122807017543859,0.9117647058823529,0.9112426035502958,0.9107142857142857,0.0,0.0,0.0,0.03125,0.0,0.0,0.03125,445,0.006706021507547842,0.79817738434097,0.6172837441204704,0.3245657487819033,0.6197846569735463,Lower Juba,0.0013377210584049016,0.3734339716711824,0.662150015362168,Lower Juba,0.01733177374963179,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12606,2021-10,Middle Juba,1449,Middle Juba,2021,10,0.5740678412540204,0.3553223954792475,0.9195402298850575,0.5161766035152949,0.48479099347858917,0.46696300274661984,0.4677439116109621,0.39106667355879,0.4011752451940494,0.2851039938001085,0.2782595243814853,0.32683856542224843,0.45236184814488917,0.3881126835556901,0.3547689437929556,0.9190751445086704,0.9186046511627907,0.9181286549707601,0.9176470588235294,0.9171597633136095,0.9166666666666666,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,779,0.006706021507547842,0.79817738434097,0.6633672498257234,0.2547240440097351,0.6655670235712687,Lower Juba,0.002086844851111646,0.41499812503798356,0.662150015362168,Lower Juba,0.01733177374963179,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12623,2021-11,Middle Juba,1450,Middle Juba,2021,11,0.6348390934851029,0.4342579026983773,0.9252873563218391,0.5216633169979574,0.47942216490248085,0.4963884378903333,0.477428121834388,0.46426185359024047,0.42164264591919287,0.38090408238550194,0.2851039938001085,0.2782595243814853,0.41646465824895296,0.4521914115864964,0.36468119818351163,0.9248554913294798,0.9244186046511628,0.9239766081871345,0.9235294117647058,0.923076923076923,0.9226190476190476,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,1540,0.006706021507547842,0.79817738434097,0.6547199651148798,0.26456428379661134,0.6569762457507005,Lower Juba,0.014393878588436741,0.5973798651643581,0.662150015362168,Lower Juba,0.01733177374963179,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12640,2021-12,Middle Juba,1451,Middle Juba,2021,12,0.5914326115758911,0.4314880226521566,0.9310344827586207,0.5768869869874388,0.48487569064124375,0.49086693705106127,0.5053165728852159,0.4738739709845653,0.5010220965284972,0.46552260721668676,0.38090408238550194,0.2851039938001085,0.3696878060978799,0.4163077466894674,0.4248913080471247,0.9306358381502889,0.9302325581395349,0.9298245614035088,0.9294117647058824,0.9289940828402367,0.9285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,607,0.006706021507547842,0.79817738434097,0.6635036670104579,0.402295316784979,0.6657025493188472,Lower Juba,0.001979827166439254,0.4100631321139843,0.662150015362168,Lower Juba,0.01733177374963179,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12657,2022-01,Middle Juba,1452,Middle Juba,2022,1,0.5902945890596267,0.4270580264297777,0.9367816091954023,0.5374429218356483,0.5397653266005904,0.4964755435686115,0.5000834776011164,0.5015548101301253,0.5114463430106534,0.4625533076995524,0.46552260721668676,0.38090408238550194,0.3762783588792496,0.3695485186720957,0.3911740437980515,0.9364161849710982,0.936046511627907,0.935672514619883,0.9352941176470588,0.9349112426035503,0.9345238095238094,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,725,0.006948680534296496,0.79817738434097,0.7519114645563204,0.5239507036123341,0.7535326337579422,Lower Juba,0.0025416700109693125,0.4335092225463193,0.662150015362168,Lower Juba,0.01784913869551818,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12669,2022-02,Bay,1453,Bay,2022,2,0.5677875946720701,0.2006920325441509,0.25287356321839083,0.5193978482250425,0.45756927450345863,0.4740352227899447,0.4385944176675194,0.43954347423429285,0.48174215853665414,0.5228275996022012,0.5035012396834222,0.44906332587517267,0.4305309712525469,0.25772418119791857,0.27210385616177735,0.24855491329479767,0.2441860465116279,0.23976608187134502,0.23529411764705882,0.23076923076923075,0.22619047619047616,0.2708333333333333,0.10416666666666666,0.19791666666666666,0.22916666666666666,0.14583333333333331,0.1875,0.21875,4198,0.013055741919589366,0.29403132614406424,0.2879775948857201,0.36132171825602993,0.392274471497407,Lower Juba,0.006715359713192605,0.5251699485444421,0.118749825588606,Lower Juba,0.01784913869551818,0.0005913348629416188,0.5005026907222359,0.0020614012950123314,0.34916083247120594
12674,2022-02,Middle Juba,1453,Middle Juba,2022,2,0.574518153885579,0.2744416964392238,0.9425287356321839,0.5364087851744551,0.5005598486352376,0.552926064705674,0.5053991287567959,0.4963606719354819,0.5414659399681983,0.4578043707692455,0.4625533076995524,0.46552260721668676,0.4685244486293213,0.3761365883282006,0.3472378056331776,0.9421965317919074,0.9418604651162791,0.9415204678362572,0.9411764705882353,0.9408284023668639,0.9404761904761905,0.010416666666666666,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,1358,0.006948680534296496,0.79817738434097,0.6887653004750576,0.5196817650780837,0.6907991071096267,Lower Juba,0.004628514862080959,0.48999286601680797,0.662150015362168,Lower Juba,0.01784913869551818,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12691,2022-03,Middle Juba,1454,Middle Juba,2022,3,0.4857139117745794,0.2936719701591205,0.9482758620689655,0.5220725222593979,0.4995319672054825,0.5126057087060287,0.5589010595807837,0.501636751425379,0.5358329483408475,0.2942003202739536,0.4578043707692455,0.4625533076995524,0.5500037891117504,0.4683479224813389,0.3534281344673035,0.9479768786127167,0.9476744186046512,0.9473684210526315,0.9470588235294117,0.9467455621301775,0.9464285714285714,0.0,0.010416666666666666,0.010416666666666666,0.0,0.0,0.0,0.0,1908,0.006948680534296496,0.79817738434097,0.6871097468945921,0.5128542558485412,0.6891543719753723,Lower Juba,0.0001872809481766862,0.1974996315463497,0.662150015362168,Lower Juba,0.01784913869551818,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12708,2022-04,Middle Juba,1455,Middle Juba,2022,4,0.5549734649166411,0.4848130202296509,0.9540229885057471,0.44137489007377106,0.485282420723424,0.511548597625537,0.5206867640518933,0.5547403941632469,0.5415548044944781,0.31481509113696016,0.2942003202739536,0.4578043707692455,0.5471446448896835,0.5497965639593562,0.44007240364445704,0.9537572254335259,0.9534883720930233,0.9532163742690059,0.9529411764705882,0.9526627218934911,0.9523809523809523,0.0,0.0,0.010416666666666666,0.010416666666666666,0.0,0.0,0.0,933,0.006948680534296496,0.79817738434097,0.6641587653752536,0.277642000739695,0.6663533668518378,Lower Juba,0.0005885972656981566,0.2978006065327817,0.662150015362168,Lower Juba,0.01784913869551818,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12725,2022-05,Middle Juba,1456,Middle Juba,2022,5,0.6116663855257123,0.5065783593024638,0.9597701149425287,0.5043119954635449,0.4050729081304724,0.4968938397496647,0.5196848692462738,0.5168105799305306,0.5991451811295718,0.5197174761530178,0.31481509113696016,0.2942003202739536,0.5425718843760017,0.5469384969782263,0.5166037550357614,0.9595375722543352,0.9593023255813954,0.9590643274853801,0.9588235294117647,0.9585798816568047,0.9583333333333333,0.0,0.0,0.0,0.010416666666666666,0.010416666666666666,0.0,0.0,554,0.006948680534296496,0.79817738434097,0.5349695983014924,0.3072796944799209,0.5380084044426274,Lower Juba,0.0005618428445300586,0.2935787005290027,0.662150015362168,Lower Juba,0.01784913869551818,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12739,2022-06,Gedo,1457,Gedo,2022,6,0.5485382081055914,0.9999999999999999,0.27586206896551724,0.5456020754196221,0.45028634902202,0.43871762494887434,0.5045487979102025,0.5082019988856714,0.5394589439690394,0.9455322268095996,0.8512109986111842,0.3521676131768913,0.29338987596992316,0.6574986349970202,0.5818484045857627,0.27167630057803466,0.26744186046511625,0.2631578947368421,0.2588235294117647,0.2544378698224852,0.25,0.11458333333333333,0.11458333333333333,0.05208333333333333,0.041666666666666664,0.08333333333333333,0.07291666666666666,0.08333333333333333,5460,0.009600683703605973,0.3825565646435588,0.3239046368587054,0.5291520031211707,0.4264012534856041,Lower Juba,0.0001605265270085882,0.18481718757540272,0.1830992876113675,Lower Juba,0.01784913869551818,0.0005913348629416188,0.5005026907222359,0.00027788660004488225,0.4820113397912244
12742,2022-06,Middle Juba,1457,Middle Juba,2022,6,0.5472682347583591,0.5574787015752419,0.9655172413793103,0.5558296296000013,0.4676293228678074,0.4144034259058672,0.5057955759975276,0.5158161435989974,0.558010671805156,0.5430498261901077,0.5197174761530178,0.31481509113696016,0.38503722915476424,0.5423674593453919,0.5139182378256091,0.9653179190751444,0.9651162790697674,0.9649122807017543,0.9647058823529412,0.9644970414201183,0.9642857142857142,0.0,0.0,0.0,0.0,0.010416666666666666,0.010416666666666666,0.0,646,0.006948680534296496,0.79817738434097,0.6357258659034382,0.6018662399285306,0.6381062661347052,Lower Juba,0.002006581587607352,0.41132112727780307,0.662150015362168,Lower Juba,0.01784913869551818,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12759,2022-07,Middle Juba,1458,Middle Juba,2022,7,0.5179340185959331,0.5082926039578142,0.9712643678160919,0.4973101471910103,0.5188353398488503,0.47873874441671,0.42761389890729834,0.5020302473667776,0.5569322154145969,0.5976147745671174,0.5430498261901077,0.5197174761530178,0.4048872317099394,0.384892158520582,0.509623166956984,0.9710982658959537,0.9709302325581395,0.9707602339181286,0.9705882352941176,0.9704142011834319,0.9702380952380952,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.010416666666666666,614,0.006948680534296496,0.79817738434097,0.7182006556022242,0.6354109758479558,0.7200421127955521,Lower Juba,0.0007758782138748428,0.323036361556977,0.662150015362168,Lower Juba,0.01784913869551818,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12776,2022-08,Middle Juba,1459,Middle Juba,2022,8,0.4717385809843729,0.3045640694373311,0.9770114942528736,0.47065374283399475,0.4606698270067897,0.5314008962676358,0.4885887790532045,0.4244305834872557,0.5419815469607414,0.5448874891005747,0.5976147745671174,0.5430498261901077,0.6021881327560463,0.40473468218218234,0.3616551055605564,0.9768786127167629,0.9767441860465116,0.9766081871345029,0.9764705882352941,0.9763313609467456,0.9761904761904762,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,1017,0.006948680534296496,0.79817738434097,0.624516578569891,0.7138585724618525,0.626970227455574,Lower Juba,0.0005618428445300586,0.2935787005290027,0.662150015362168,Lower Juba,0.01784913869551818,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12793,2022-09,Middle Juba,1460,Middle Juba,2022,9,0.3907582082420377,0.35471468300301895,0.9827586206896551,0.42867531540287973,0.43417466050625797,0.47158134281731423,0.5385002191713495,0.48495154415884245,0.45782547707230914,0.3264913747982328,0.5448874891005747,0.5976147745671174,0.6246548975303082,0.601961246087171,0.38029967867165076,0.9826589595375722,0.9825581395348837,0.9824561403508771,0.9823529411764705,0.9822485207100592,0.9821428571428571,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,2239,0.006948680534296496,0.79817738434097,0.5818422325848349,0.638052969343791,0.5845747429474766,Lower Juba,0.00037456189635337237,0.2572031510415271,0.662150015362168,Lower Juba,0.01784913869551818,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12810,2022-10,Middle Juba,1461,Middle Juba,2022,10,0.48838035125221446,0.3448641010752642,0.9885057471264368,0.3550873405666362,0.39245014997882227,0.4443327387698033,0.4818052313102067,0.5344914251266168,0.5234598618281583,0.380252617220184,0.3264913747982328,0.5448874891005747,0.6771955913805757,0.6244195460492874,0.5656191044104588,0.9884393063583815,0.9883720930232558,0.9883040935672514,0.9882352941176471,0.9881656804733727,0.988095238095238,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,2703,0.006948680534296496,0.79817738434097,0.5146387976387226,0.3240665955556834,0.5178104582377223,Lower Juba,0.0006956149503705487,0.3130295099072094,0.662150015362168,Lower Juba,0.01784913869551818,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12827,2022-11,Middle Juba,1462,Middle Juba,2022,11,0.5547416225999304,0.3033452325391089,0.9942528735632183,0.44379792018017605,0.31930729021386406,0.40142171700228646,0.4559799085419637,0.4782184956446771,0.5771853739832288,0.3696928356868701,0.380252617220184,0.3264913747982328,0.6264243866849891,0.6769404441208611,0.5867215318403372,0.9942196531791907,0.9941860465116279,0.9941520467836257,0.9941176470588236,0.9940828402366864,0.994047619047619,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,4583,0.006948680534296496,0.79817738434097,0.39683150988744115,0.40135871044671656,0.4007729986701068,Lower Juba,0.006956149503705487,0.5285028254704278,0.662150015362168,Lower Juba,0.01784913869551818,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12844,2022-12,Middle Juba,1463,Middle Juba,2022,12,0.5951328440136618,0.4304385393354961,1.0,0.5041013171721228,0.40748128193982697,0.32619890892527476,0.41531026596031184,0.45258542609459607,0.5161579371419893,0.32518478687638586,0.3696928356868701,0.380252617220184,0.4161303477286158,0.6261883685128162,0.6360715913718682,1.0,1.0,1.0,1.0,1.0,1.0,0.010416666666666666,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.0,6748,0.006948680534296496,0.79817738434097,0.5388486370386023,0.3861769956885054,0.5418620950590706,Lower Juba,0.0031302672766674693,0.45310648877133614,0.662150015362168,Lower Juba,0.01784913869551818,0.0005913348629416188,0.5005026907222359,0.0010922933426905147,0.6390049915622525
12905,2016-04,Banadir,1383,Banadir,2016,4,0.6363219891091916,0.3537470330667917,0.08620689655172414,0.5691118787025773,0.4127463583182701,0.4391539052060949,0.4319814397488979,0.42355410513933517,0.42724438269372306,0.3570999290838671,0.376132545425442,0.39297461385014676,0.4591882520780987,0.47067373740917606,0.42884932970095274,0.08092485549132948,0.0755813953488372,0.07017543859649122,0.06470588235294117,0.05917159763313609,0.05357142857142857,0.4375,0.34375,0.3645833333333333,0.375,0.34375,0.4375,0.35416666666666663,15,0.8494947013528182,0.852509851996805,0.5896125518551576,0.4060573110561666,0.5706686512460568,Lower Shabelle,0.0026486876956417047,0.4373863831758143,0.7463355370761058,Lower Shabelle,0.072268123960765,0.01008368285818618,0.29679991262701255,0.9999999999999999,0.0
12922,2016-05,Banadir,1384,Banadir,2016,5,0.526561559915294,0.3280921854944949,0.09195402298850575,0.5782345145694299,0.532037247981733,0.42229508440295194,0.4510715819314489,0.42876561074558717,0.45687494495121883,0.37921530064313036,0.3570999290838671,0.376132545425442,0.48014718661694,0.4590152435327063,0.4422578023973815,0.08670520231213873,0.08139534883720931,0.07602339181286549,0.07058823529411765,0.0650887573964497,0.05952380952380952,0.6770833333333333,0.4375,0.34375,0.3645833333333333,0.375,0.34375,0.4375,337,0.8494947013528182,0.852509851996805,0.8059144789785937,0.37525259020811114,0.7731973967006651,Lower Shabelle,0.00013377210584049015,0.1701763804845197,0.7463355370761058,Lower Shabelle,0.072268123960765,0.01008368285818618,0.29679991262701255,0.9999999999999999,0.0
13126,2017-05,Banadir,1396,Banadir,2017,5,0.43667328431475927,0.3828267015124465,0.16091954022988506,0.387462890675208,0.34394112038854047,0.3031532676985136,0.3606197544289004,0.3910644070545587,0.4621450962412835,0.4293381304428596,0.3710803427603751,0.41188902419371354,0.485107288443065,0.45200602990815025,0.41972564458185047,0.15606936416184972,0.1511627906976744,0.14619883040935672,0.1411764705882353,0.13609467455621302,0.13095238095238093,0.5,0.78125,0.8229166666666666,0.5625,0.4270833333333333,0.53125,0.3645833333333333,9049,0.8745789177940152,0.852509851996805,0.4648527684184396,0.39788020655449996,0.45385303726307147,Lower Shabelle,0.0001872809481766862,0.1974996315463497,0.7463355370761058,Lower Shabelle,0.07447859181979351,0.01008368285818618,0.29679991262701255,0.9999999999999999,0.0
13423,2018-10,Middle Shabelle,1413,Middle Shabelle,2018,10,0.18429720521809345,0.32229239917604097,0.0,0.2156469390920212,0.13937575450244843,0.12738844085835452,0.14584622642180484,0.1843016861010338,0.22950532911375565,0.3496605293604505,0.36131826937881684,0.3699598757854998,0.4552892331316375,0.4506102677064427,0.43754282851860793,0.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333331,0.11458333333333333,0.15625,0.21875,0.10416666666666666,0.07291666666666666,0.16666666666666666,0,0.021447027138229057,0.44219389465571657,0.17364729630002007,0.33373151280101027,0.1542232815569483,Lower Shabelle,0.00037456189635337237,0.2572031510415271,0.23391126372918056,Lower Shabelle,0.07668905967882202,0.01008368285818618,0.29679991262701255,0.004581847212329029,0.24147300018554926
