,time,Previous (Departure) Region,Banadir,level_0,index,admin1,year,month,TA,PA,DL,TA_lag1,TA_lag2,TA_lag3,TA_lag4,TA_lag5,TA_lag6,PA_lag1,PA_lag2,PA_lag3,PA_lag4,PA_lag5,PA_lag6,DL_lag1,DL_lag2,DL_lag3,DL_lag4,DL_lag5,DL_lag6,conflicts,yr_mth,sum_disp,population_density,inv_distance,log_disp,x
190,2022-11,Middle Juba,0,1486,1462,Middle Juba,2022,11,1.1063671543173292,0.0205977890442784,173,0.8546003678515752,0.4842335449378008,0.791463466819615,0.966723473758015,1.078014007931302,1.322332947935933,0.1382482846999774,0.1661615175783782,0.024051562479227,0.6013496418975428,0.7407264835140419,0.5964920496632677,172.0,171.0,170.0,169.0,168.0,167.0,2,2022-11,4583,71.57637084443164,0.0031030528715675202,-inf,7.62095195774607e-06
191,2022-11,Middle Shabelle,714,1487,1462,Middle Shabelle,2022,11,-0.0960518492226616,0.1171268113369072,0,-0.0482489532520463,0.0370171274906571,0.263345343082608,0.3705550462219134,0.3507123137345554,0.3707743962975676,0.0742876805249436,0.0852958225854196,0.1161113475981224,0.1389541660136587,0.1315503268166041,0.1191719012981683,0.0,14.0,13.0,12.0,11.0,10.0,42,2022-11,688,198.4086833984086,0.009785907225679898,6.570882962339584,2.52189982285238e-05
192,2022-11,Mudug,0,1488,1462,Mudug,2022,11,-0.0989861171735741,0.2036611554941206,0,-0.1076368502327064,0.0015443023968413,0.5736352336909943,0.521905031705108,0.4211406960077583,0.4076609736425814,0.226562483429295,0.2327336772430206,0.2226834906995919,0.103863217891218,0.0819431363861612,0.1254141935297253,0.0,11.0,10.0,9.0,8.0,7.0,5,2022-11,3058,86.98840946186222,0.002220736057353776,-inf,2.8289788907457547e-06
193,2022-11,Nugaal,0,1489,1462,Nugaal,2022,11,0.0004472925643929,0.2369268966034977,1,-0.1007096031250552,0.0182095146497088,0.8437387904257583,0.7790108908616197,0.6776988453292393,0.6506349595730728,0.2620036209329585,0.2754573657847433,0.2624304914273327,0.085264552944247,0.0693517405097075,0.1513611822568351,0.0,11.0,10.0,9.0,8.0,7.0,2,2022-11,2374,23.889637414148865,0.0016594524274810532,-inf,2.323472996739842e-06
194,2022-11,Sanaag,0,1490,1462,Sanaag,2022,11,0.4995227324270102,0.0991973368265734,16,0.2363267185178326,0.186017497304656,1.232428676553484,1.2887754365391608,1.293341217116362,1.371820087250021,0.1078463782343433,0.063488065981665,0.0656321122766688,0.070942014449155,0.0720599053750126,0.1223724369518897,15.0,14.0,13.0,12.0,11.0,10.0,2,2022-11,1126,27.283835937866325,0.0014701577646401877,-inf,2.6637267928193187e-06
195,2022-11,Sool,0,1491,1462,Sool,2022,11,0.3670864916609141,0.1879169981718459,16,0.1165153433174865,0.0383154191301805,0.970056430172205,1.0406200849158496,1.1013815909274196,1.2417663882771746,0.2054640465564217,0.1952241718424453,0.1818122086174714,0.0766489090707046,0.0684393251058053,0.1334049522420888,15.0,14.0,13.0,12.0,11.0,10.0,2,2022-11,115,26.17589280906721,0.0017204192404835263,-inf,2.871214116549381e-06
196,2022-11,Togdheer,0,1492,1462,Togdheer,2022,11,0.8945576324794704,0.0038557683801557,16,0.5947246150362823,0.1993324730313688,0.956034085462364,1.2383541308931951,1.4167228706674786,1.7651103595901805,0.0007037395878827,0.0635649827287864,0.0491498047059295,0.136226451532739,0.1313343548371887,0.0679425341814492,15.0,14.0,13.0,12.0,11.0,10.0,1,2022-11,319,69.21938048234784,0.001820272428158295,-inf,3.1677154158424313e-06
197,2022-11,Woqooyi Galbeed,0,1493,1462,Woqooyi Galbeed,2022,11,1.1551943197984156,-0.0913305088932839,16,0.8402325941017181,0.3371121255995827,0.9818600868880094,1.3824729436226897,1.5986634929318104,1.9629168714456449,-0.1642577365626346,0.3695465230124027,0.278255031453353,0.4174636839964853,0.4397651578671362,-0.100647333630275,15.0,14.0,13.0,12.0,11.0,10.0,0,2022-11,206,116.93772861785706,0.0016107324240856426,-inf,2.547395682220289e-06
198,2022-12,Awdal,0,1494,1463,Awdal,2022,12,1.490642607312305,-0.1769757678668412,17,1.1349696996892322,0.8427877204383079,0.3251658130687359,0.838705021975182,1.3406469041262354,1.575111795168768,-0.082180406705789,-0.1747666667108248,0.5309306779674329,0.3834567608351421,0.5210618943797205,0.5439235752321407,16.0,15.0,14.0,13.0,12.0,11.0,0,2022-12,625,166.68480685728628,0.0014060378073769858,-inf,6.428340554984738e-07
199,2022-12,Bakool,0,1495,1463,Bakool,2022,12,0.6079100538069698,0.0823287096893266,19,0.4622298590809106,0.319152180911001,0.2165613080069803,0.6002632401813129,0.7805184021970233,0.8803796395573933,-0.555990953825737,-0.3722618172115883,-0.234186602235639,-0.0109836297318766,1.099043770619714,1.4259744997095294,18.0,17.0,16.0,15.0,14.0,13.0,6,2022-12,19867,121.81299458937367,0.004339161252142711,-inf,4.077485687355735e-06
201,2022-12,Bari,0,1497,1463,Bari,2022,12,0.6694250343885786,0.0397719283588131,17,0.2103951673997793,0.0257517327711802,0.3463067970183102,1.1990605443915,1.1142886218204973,0.952232144254548,0.2362076364799005,0.2261675852022191,0.2405121695049659,0.2277697479176822,0.0505982620253739,0.0706698813813843,16.0,15.0,14.0,13.0,12.0,11.0,4,2022-12,1365,73.34594574161682,0.00124865886735538,-inf,5.39943884844911e-07
202,2022-12,Bay,13,1498,1463,Bay,2022,12,0.858621820200232,0.1521921510310044,54,0.7151143162351867,0.556147571970844,0.3539042026796632,0.7284675593670262,0.9059543679060416,0.9595208420211104,-0.6021036436468872,-0.3923558772331809,-0.2553520201225812,-0.0306066357808903,1.0405778747236625,1.395390762725958,53.0,52.0,51.0,50.0,49.0,48.0,28,2022-12,25915,116.63858187398264,0.0048678032659052834,2.5649493574615367,8.385940090756278e-06
203,2022-12,Galgaduud,0,1499,1463,Galgaduud,2022,12,0.085150479895392,0.1107831436936235,1,-0.0888898996395216,-0.1023347207187816,-0.0228638536521905,0.445266813894597,0.4713449012957401,0.4349281632976018,0.1467965885013168,0.1471661595411663,0.1348486054746306,0.1442387700307299,0.1600157980422307,0.1307951821822435,0.0,0.0,0.0,13.0,12.0,11.0,16,2022-12,548,58.70440169785496,0.003565472503646411,-inf,-2.906588927399383e-07
204,2022-12,Gedo,0,1500,1463,Gedo,2022,12,1.05354288632877,0.4033070022218624,54,0.938369660571364,0.7379095697955034,0.4541882883037383,0.8375831755775865,1.0040892115783369,1.0828321360659263,-0.2745190510153389,-0.0030018565248353,0.1748207656282189,0.2147564560298909,1.5270415597147649,1.9946828636725968,53.0,52.0,51.0,50.0,49.0,48.0,5,2022-12,2386,91.14472277786004,0.002616749249414958,-inf,3.1099982729099734e-06
205,2022-12,Hiraan,0,1501,1463,Hiraan,2022,12,0.2114924073450547,0.102369314543185,17,0.0602670730682527,0.0334232185209332,0.0550092518637818,0.4306325394232874,0.5523208132377689,0.5755233076266698,0.0298526778239881,0.0341481558030935,0.0579246285291951,0.1078337514245571,0.3060571308046725,0.3389528594931721,16.0,15.0,14.0,13.0,12.0,11.0,24,2022-12,0,56.80291916884319,0.006016509264782172,-inf,1.9912460078419548e-06
206,2022-12,Lower Juba,11,1502,1463,Lower Juba,2022,12,1.4202159094367486,1.3654714377616897,174,1.264203378209826,0.9812863352624394,0.5892896109300705,0.8203042167805907,0.9941731616157978,1.134123229561797,1.0370868011451004,1.1138435545706482,0.92980605599413,-0.2380370719351733,0.4166346810696427,0.3606330115616553,173.0,172.0,171.0,170.0,169.0,168.0,25,2022-12,1756,152.59457104729574,0.0023353638652866275,2.3978952727983707,3.2139409778689247e-06
207,2022-12,Lower Shabelle,3323,1503,1463,Lower Shabelle,2022,12,0.6898740888044774,0.1183368828058002,52,0.5385719519276717,0.431136967008477,0.2845056165427397,0.5939919707352976,0.7988230513331348,0.8649962053635603,-0.0818400406012324,-0.051760018554485,-0.0027938828422715,0.0630104142572014,0.3821629900670506,0.461263706972635,51.0,50.0,49.0,48.0,47.0,46.0,66,2022-12,286,651.9581789477397,0.008508246593928818,8.108623268354593,2.0595435582322136e-05
208,2022-12,Middle Juba,0,1504,1463,Middle Juba,2022,12,1.2596066539567812,0.3807374331700763,174,1.1063671543173292,0.8546003678515752,0.4842335449378008,0.791463466819615,0.966723473758015,1.078014007931302,0.0205977890442784,0.1382482846999774,0.1661615175783782,0.024051562479227,0.6013496418975428,0.7407264835140419,173.0,172.0,171.0,170.0,169.0,168.0,1,2022-12,6748,71.57637084443164,0.0031030528715675202,-inf,4.662654357413474e-06
209,2022-12,Middle Shabelle,0,1505,1463,Middle Shabelle,2022,12,-0.0199529796712446,0.1070071270260876,0,-0.0960518492226616,-0.0482489532520463,0.0370171274906571,0.263345343082608,0.3705550462219134,0.3507123137345554,0.1171268113369072,0.0742876805249436,0.0852958225854196,0.1161113475981224,0.1389541660136587,0.1315503268166041,0.0,0.0,14.0,13.0,12.0,11.0,51,2022-12,739,198.4086833984086,0.009785907225679898,-inf,3.544907465172389e-06
210,2022-12,Mudug,0,1506,1463,Mudug,2022,12,0.0587880566420591,0.0632129805140632,1,-0.0989861171735741,-0.1076368502327064,0.0015443023968413,0.5736352336909943,0.521905031705108,0.4211406960077583,0.2036611554941206,0.226562483429295,0.2327336772430206,0.2226834906995919,0.103863217891218,0.0819431363861612,0.0,0.0,11.0,10.0,9.0,8.0,7,2022-12,668,86.98840946186222,0.002220736057353776,-inf,7.615987695667757e-09
211,2022-12,Nugaal,0,1507,1463,Nugaal,2022,12,0.2424912867771493,0.0455698636885864,2,0.0004472925643929,-0.1007096031250552,0.0182095146497088,0.8437387904257583,0.7790108908616197,0.6776988453292393,0.2369268966034977,0.2620036209329585,0.2754573657847433,0.2624304914273327,0.085264552944247,0.0693517405097075,1.0,0.0,11.0,10.0,9.0,8.0,1,2022-12,1378,23.889637414148865,0.0016594524274810532,-inf,5.014504020964509e-08
212,2022-12,Sanaag,0,1508,1463,Sanaag,2022,12,0.8905530235876215,0.0556622316736382,17,0.4995227324270102,0.2363267185178326,0.186017497304656,1.232428676553484,1.2887754365391608,1.293341217116362,0.0991973368265734,0.1078463782343433,0.063488065981665,0.0656321122766688,0.070942014449155,0.0720599053750126,16.0,15.0,14.0,13.0,12.0,11.0,0,2022-12,465,27.283835937866325,0.0014701577646401877,-inf,4.0205149468712826e-07
213,2022-12,Sool,0,1509,1463,Sool,2022,12,0.7178938118464272,0.0468585684891949,17,0.3670864916609141,0.1165153433174865,0.0383154191301805,0.970056430172205,1.0406200849158496,1.1013815909274196,0.1879169981718459,0.2054640465564217,0.1952241718424453,0.1818122086174714,0.0766489090707046,0.0684393251058053,16.0,15.0,14.0,13.0,12.0,11.0,8,2022-12,684,26.17589280906721,0.0017204192404835263,-inf,1.1340760069860174e-07
214,2022-12,Togdheer,0,1510,1463,Togdheer,2022,12,1.2390019811969468,-0.0149818689060629,17,0.8945576324794704,0.5947246150362823,0.1993324730313688,0.956034085462364,1.2383541308931951,1.4167228706674786,0.0038557683801557,0.0007037395878827,0.0635649827287864,0.0491498047059295,0.136226451532739,0.1313343548371887,16.0,15.0,14.0,13.0,12.0,11.0,0,2022-12,591,69.21938048234784,0.001820272428158295,-inf,6.604665642167838e-07
215,2022-12,Woqooyi Galbeed,0,1511,1463,Woqooyi Galbeed,2022,12,1.4975216007610392,-0.1569376390850459,17,1.1551943197984156,0.8402325941017181,0.3371121255995827,0.9818600868880094,1.3824729436226897,1.5986634929318104,-0.0913305088932839,-0.1642577365626346,0.3695465230124027,0.278255031453353,0.4174636839964853,0.4397651578671362,16.0,15.0,14.0,13.0,12.0,11.0,2,2022-12,136,116.93772861785706,0.0016107324240856426,-inf,8.746235687187376e-07
