admin1,Awdal,Bakool,Banadir,Bari,Bay,Galgaduud,Gedo,Hiraan,Lower_Juba,Lower_Shabelle,Middle_Juba,Middle_Shabelle,Mudug,Nugaal,Sanaag,Sool,Togdheer,Woqooyi_Galbeed,yr_mth
Banadir,0.0,0.03340388940336023,0.0,0.0,1.0,0.0005953168408519646,0.0,0.004729461568990607,0.0001653657891255457,0.7339264452969969,0.03770339992062442,0.10771927503638047,0.0005291705252017463,0.0,0.0,0.0,0.0,0.0,2022-02
Bari,0.0,0.0,0.001389072628654584,0.048352956740309566,0.0017859505225558936,0.00019843894695065485,0.0,0.0006283899986770737,0.0,0.0,0.0,0.0,0.009491996295806323,0.011311019976187326,0.00042995105172641886,0.0011906336817039292,0.0,0.0,2022-02
Bay,0.0,0.0,0.0,0.0,0.20700489482735812,0.0,0.0,0.0,0.0,0.0003968778939013097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02
Galgaduud,0.0,0.0,0.0,0.0,0.0,0.4930877100145522,0.0,0.0,0.0,0.0,0.0,0.0,0.004365656832914407,0.0,0.0,0.0,0.0,0.0,2022-02
Gedo,0.0,0.09339859769810821,0.0,0.0,0.15633681703929092,0.0,0.11327556555099881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02
Hiraan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00654848524937161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02
Lower_Juba,0.0,0.0,0.0003968778939013097,0.0,0.02540018520968382,0.0,0.005093266305066808,0.0,0.05880407461304405,0.0,0.030328085725625082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02
Lower_Shabelle,0.0,0.0008929752612779468,0.0,0.0,0.004564095779865061,0.0,0.0,0.0,0.0009591215769281651,0.029831988358248445,0.004960973673766371,0.0006614631565021828,0.0,0.0,0.0,0.0,0.0,0.0,2022-02
Middle_Juba,0.0,0.0,0.0,0.0,0.033999206244212196,0.0,0.017198042069056754,0.0,0.0,0.0,0.015610530493451515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04610398200820214,0.0,0.0,0.0,0.0,0.0,0.0,2022-02
Mudug,0.0,0.0,0.0,0.0,0.0,0.00023151210477576398,0.0,0.0,0.0,0.0,0.0,0.0,0.08093001719804208,0.0,0.0,0.0,0.0,0.0,2022-02
Nugaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024904087842307184,0.0,0.0,0.0,0.0,2022-02
Sanaag,0.0,0.0,0.0,0.00046302420955152796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023812673634078583,0.028046037835692553,0.0,0.0,0.0,2022-02
Sool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1154253208096309,0.019777748379415268,0.0,2022-02
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8438616219076598,0.0,2022-02
Woqooyi_Galbeed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001653657891255457,0.0,0.0008929752612779468,0.0005291705252017463,0.0008599021034528377,0.0012237068395290383,2022-02
Awdal,0.02660790985664082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03
Bakool,0.0,0.15228426395939088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03
Banadir,0.0,0.0,0.0,0.0,1.0,0.0014503263234227702,0.0,0.005689741730350867,0.005689741730350867,0.518882133095331,0.0,0.02710994589167178,0.002677525520165114,0.0,0.0,0.0,0.0,0.0,2022-03
Bari,0.0,0.0008367267250515982,0.0005020360350309589,0.09789702683103699,0.01065432029899035,0.0007809449433814916,0.0,0.0029006526468455403,0.0003904724716907458,0.0018407987951135159,0.0,0.000613599598371172,0.001952362358453729,0.0016734534501031963,0.0008925085067217047,0.0014503263234227702,0.0,0.0,2022-03
Bay,0.0,0.19969877837898142,0.0,0.0,0.08389579963184024,0.0,0.0,0.0,0.0,0.0005020360350309589,0.0006693813800412785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03
Galgaduud,0.0,0.0,0.0,0.0,0.0,0.0912032130306242,0.0,0.0008367267250515982,0.0,0.0,0.0,0.0,0.057566798683549955,0.0,0.0,0.0,0.0,0.0,2022-03
Gedo,0.0,0.07569587772633458,0.0,0.0,0.2982094048083896,0.0,0.1927818374518882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03
Hiraan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03
Lower_Juba,0.0,0.0,0.0,0.0,0.03402688681876499,0.0,0.019467841802867182,0.0,0.3152786299994422,0.00022312712668042618,0.07134489875606627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03
Lower_Shabelle,0.0,0.0,0.0,0.0,0.0025101801751547946,0.0,0.0,0.0,0.0,0.03999553745746639,0.0015618898867629833,0.0010040720700619178,0.0,0.0,0.0,0.0,0.0,0.0,2022-03
Middle_Juba,0.0,0.0,0.0,0.0,0.0417805544709098,0.0,0.01851955151447537,0.0,0.0,0.0,0.04674513303954928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-03
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07887543928153065,0.0,0.0,0.0,0.0,0.0,0.0,2022-03
Mudug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39789144865286996,0.010040720700619178,0.0,0.0,0.0,0.005299269258660122,2022-03
Nugaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004741451441959056,0.0,0.004462542533608524,0.0,0.03157248842528031,0.007195849835443744,0.0,0.0,0.0,2022-03
Sanaag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04747029620126067,0.005578178167010654,0.0,0.0,2022-03
Sool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032464996932002006,0.005410832822000335,0.0,2022-03
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018965805767836225,0.6101411279076254,0.0,2022-03
Woqooyi_Galbeed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005578178167010654,0.001338762760082557,0.0010598538517320242,0.0017292352317733028,0.003291125118536286,2022-03
Awdal,0.06387079012572268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04
Bakool,0.0,0.09947692025328073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04
Banadir,0.0,0.13132054693952463,0.014132329999082316,0.0,0.7729650362485088,0.003762503441314123,0.0,0.0033954299348444524,0.002018904285583188,0.3936863356887217,0.0,0.026979902725520786,0.004771955584105717,0.0,0.0,0.0,0.0,0.0,2022-04
Bari,0.0007341470129393411,0.0008259153895567588,0.004955492337340553,0.14325043589978892,0.0032118931816096175,0.0008259153895567588,0.0013765256492612645,0.0029365880517573644,0.0002753051298522529,0.0,0.0011012205194090117,0.0,0.005322565843810223,0.0004588418830870882,0.004037808571166376,0.004313113701018629,0.0005506102597045058,0.0,2022-04
Bay,0.0,0.0,0.0,0.0,0.06708268330733229,0.0,0.0,0.0,0.0,0.001284757272643847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04
Galgaduud,0.0,0.0,0.0,0.0,0.0,0.33926768835459303,0.0,0.0,0.0,0.0,0.0,0.0,0.001009452142791594,0.0,0.0,0.0,0.0,0.0,2022-04
Gedo,0.0,0.03817564467284574,0.0,0.0,0.08350922272185005,0.0,0.14453519317243277,0.0,0.0008259153895567588,0.0,0.0013765256492612645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04
Hiraan,0.0,0.010094521427915941,0.0,0.0,0.0,0.0,0.0,0.004221345324401211,0.0,0.0008259153895567588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04
Lower_Juba,0.0,0.0,0.0,0.0,0.015600624024960999,0.0,0.0,0.0,0.11571992291456364,0.0,0.03377076259520969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04
Lower_Shabelle,0.0,0.006882628246306323,0.0,0.0,0.002569514545287694,0.0,0.0,0.0,0.0,0.048729007983848764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04
Middle_Juba,0.0,0.0,0.0,0.0,0.026153987335964027,0.0,0.029365880517573644,0.0,0.0,0.0,0.031568321556391665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10654308525282188,0.0,0.0,0.0,0.0,0.0,0.0,2022-04
Mudug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03377076259520969,0.0,0.0,0.0,0.0,2022-04
Nugaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046343030191795906,0.0,0.0,0.0,0.0,2022-04
Sanaag,0.0,0.0,0.0,0.018904285583188032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09121776635771313,0.0,0.0,0.0,2022-04
Sool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023492704414058915,0.004955492337340553,0.0,2022-04
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03028356428374782,0.18665687803982747,0.0,2022-04
Woqooyi_Galbeed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009176837661741764,0.0026612829219051113,0.0004588418830870882,0.0019271359089657704,0.002018904285583188,2022-04
Awdal,0.004709730171708912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001471790678659035,2022-05
Bakool,0.0,0.018446443172526573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05
Banadir,0.0,0.07283728536385936,0.0,0.0,0.07867538838920687,0.0008994276369582993,0.0,0.0006704824202780049,0.0,0.08560915780866721,0.0,0.012869991823385118,6.541291905151267e-05,0.0,0.0,0.0,0.0,0.0,2022-05
Bari,0.0,0.0,0.0003761242845461979,0.024922322158626328,0.0015372035977105477,0.0003597710547833197,0.0,0.0002616516762060507,0.0,0.0,0.0,9.811937857726901e-05,0.00428454619787408,0.000294358135731807,0.000294358135731807,0.0,0.0,0.0,2022-05
Bay,0.0,0.0,0.0,0.0,0.013818479149632053,0.0,0.00022894521668029435,0.0,0.0,0.0,0.00019623875715453801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05
Galgaduud,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00526573998364677,0.0,0.0,0.0,0.0,0.0,2022-05
Gedo,0.0,0.006933769419460343,0.0,0.0,0.023990188062142273,0.0,0.1015699100572363,0.0,0.0,0.0,0.0024693376941946035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05
Hiraan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007048242027800491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05
Lower_Juba,0.0,0.0,0.0,0.0,0.004578904333605887,0.0,0.0,0.0,0.023973834832379394,0.0,0.01668029435813573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05
Lower_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01946034341782502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05
Middle_Juba,0.0,0.0,0.0,0.0,0.004905968928863451,0.0,0.004071954210956664,0.0,0.0,0.0,0.0005723630417007358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012035977105478332,0.0,0.0,0.0,0.0,0.0,0.0,2022-05
Mudug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016353229762878168,0.0,0.0,0.0,8.176614881439084e-05,0.01937857726901063,0.0,0.0,0.0,0.0,0.0,2022-05
Nugaal,0.0,0.0,0.0,0.0027636958299264106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005347506132461161,0.0033197056418642684,0.0,0.0,0.0,2022-05
Sanaag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02946852003270646,0.0,0.0,0.0,2022-05
Sool,0.0,0.0,0.0,0.0005560098119378578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003597710547833197,0.007162714636140638,0.0011447260834014717,0.0,2022-05
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13996729354047424,0.0,2022-05
Woqooyi_Galbeed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.176614881439084e-05,0.00032706459525756336,0.00013082583810302534,0.0004905968928863451,0.00022894521668029435,2022-05
Awdal,0.021760753014240315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06
Bakool,0.0,0.02862618568205526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06
Banadir,0.0,0.14468353509133694,0.00014555687634943353,0.0,0.5016375148589312,0.000946119696271318,0.0,0.005312825986754324,0.0,1.0,0.0,0.003857257223259989,0.00041241114965672837,0.0,0.0,0.0,0.0,0.0,2022-06
Bari,0.0006064869847893065,0.00014555687634943353,0.00031537323209043935,0.08806191019140729,0.0,0.00024259479391572258,0.0,0.00014555687634943353,0.0,0.0,0.0,0.0,0.00548264234249533,0.00043667062904830065,0.00024259479391572258,0.0,0.0,0.0,2022-06
Bay,0.0,0.0005337085466145897,0.0,0.0,0.04842192086557823,0.0,0.0,0.0,0.0,0.0,0.0025715048155066592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06
Galgaduud,0.0,0.0,0.0,0.0,0.0,0.019650178307173527,0.0,0.0,0.0,0.0,0.0,0.0,0.024016884597656534,0.0,0.0,0.0,0.0,0.0,2022-06
Gedo,0.0,0.03692292763397297,0.0,0.0,0.05448679071347129,0.0,0.03976128672278693,0.0,0.0,0.0,0.002741321171247665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06
Hiraan,0.0,0.006550059435724509,0.0,0.0,0.0,0.0,0.0,0.012614929283617574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06
Lower_Juba,0.0,0.0,0.0,0.0,0.013706605856238325,0.0,0.0001698163557410058,0.0,0.04017369787244366,0.0,0.024914485335144707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06
Lower_Shabelle,0.0,0.0,0.0,0.0,0.016593483903835422,0.0,0.0,0.0,0.0,0.13650809053637708,0.01601125639843769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06
Middle_Juba,0.0,0.0,0.0,0.0,0.01086824676742437,0.0,0.006064869847893064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02341039761286723,0.0,0.0,0.0,0.0,0.0,0.0,2022-06
Mudug,0.0,0.0,0.0,0.0041726304553504285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10475243201280901,0.004754857960748162,0.0,0.0,0.0,0.0,2022-06
Nugaal,0.0,0.0,0.0,0.0005094490672230174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011741588025520971,0.0007520438611387399,0.0,0.0,0.0,2022-06
Sanaag,0.0,0.0,0.0,0.002280391062807792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036389219087358386,0.024113922515222822,0.0005579680260061619,0.0,0.0,2022-06
Sool,0.0,0.0,0.0,0.00676839475024866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027655806506392374,0.010601392494117077,0.030809538827296767,0.07156546420513815,0.006550059435724509,0.0,2022-06
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015283472016690522,0.01159603114917154,0.12275296572135562,0.0,2022-06
Woqooyi_Galbeed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021833531452415033,0.0011887144901870405,0.0005822275053977341,0.0016739040780184857,0.0014555687634943354,2022-06
Awdal,0.014556082879962958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07
Bakool,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07
Banadir,0.0,0.0,0.0,0.0,0.06508276420882046,0.00017363120731566154,0.0,0.0002025697418682718,0.0002604468109734923,0.37848709341358955,0.0,0.04870355365204306,0.0,0.0,0.0,0.0,0.0,0.0,2022-07
Bari,0.00014469267276305127,0.0,0.0,0.21107767102673922,0.0009260331056835282,0.0,0.0,0.0004630165528417641,0.0,0.0024308369024192613,0.0,0.0,0.0016494964694987845,0.00017363120731566154,0.00897094571130918,0.0,0.0,0.0,2022-07
Bay,0.0,0.009752286144229657,0.0,0.0,0.957749739553189,0.0,0.0002025697418682718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07
Galgaduud,0.0,0.0,0.0,0.0,0.0,0.014237758999884246,0.0,0.0,0.0,0.0,0.0,0.0,0.003906702164602384,0.0,0.0,0.0,0.0,0.0,2022-07
Gedo,0.0,0.259723347609677,0.0,0.0,0.14454798009028821,0.0,0.0759057761314967,0.0,0.0,0.0,0.017739321680750087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07
Hiraan,0.0,0.0034436856117606206,0.0,0.0,0.0,0.0,0.0,0.0011864799166570205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07
Lower_Juba,0.0,0.0,0.0,0.0,0.005527260099548559,0.0,0.00011575413821044102,0.0,0.043899756916309755,0.0,0.017710383146197477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07
Lower_Shabelle,0.0,0.010996643129991898,0.0,0.0,0.017189489524250492,0.0,0.02830188679245283,0.0,0.0,0.009347146660493112,0.01024424123162403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07
Middle_Juba,0.0,0.0,0.0,0.0,0.010823011922676236,0.0,0.0079002199328626,0.0,0.0,0.0,0.0003472624146313231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08345873364972797,0.0,0.0,0.0,0.0,0.0,0.0,2022-07
Mudug,0.0,0.0,0.0,0.0003472624146313231,0.0,0.0,0.0,0.0003762009491839333,0.0,0.0,0.0,0.0,0.05232087047111934,0.0011575413821044102,0.0,0.0036751938881815025,0.0,0.0,2022-07
Nugaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012906586410464174,0.0,0.0,0.0,0.0,2022-07
Sanaag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04757495080449126,0.0,0.0,0.0,2022-07
Sool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017710383146197477,0.0034436856117606206,0.0,2022-07
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019099432804722768,0.0038198865609445536,0.0,2022-07
Woqooyi_Galbeed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017363120731566154,0.00014469267276305127,0.0006945248292626461,0.0005208936219469846,0.0008970945711309179,0.0017363120731566154,2022-07
Awdal,0.010097296229428131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013170386386210605,0.0,2022-08
Bakool,0.0,0.006826650276852497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08
Banadir,0.0,0.007688213052950441,0.0,0.0,0.01667700176153918,6.585193193105303e-05,0.00016462982982763257,0.00165178595927058,6.036427093679861e-05,0.12851004516345,0.0,0.005037672792725556,9.877789789657954e-05,0.0,0.0,0.0,0.0,0.0,2022-08
Bari,0.0,0.0001152408808793428,7.133959292530745e-05,0.06446904136050091,0.0007737602001898731,0.0,0.0,3.841362695978093e-05,0.0,0.00010975321988508837,0.0,0.0,0.00033474732064951956,0.0,0.00015365450783912373,0.0001481668468448693,0.0,0.0,2022-08
Bay,0.0,0.035538092598791614,0.0,0.0,0.12881186651813398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08
Galgaduud,0.0,0.0,0.0,0.0,0.0,0.003210281681638835,0.0,0.0,0.0,0.0,0.0,0.0,0.0008615627760979438,0.0,0.0,0.0,0.0,0.0,2022-08
Gedo,0.0,0.033622898911796824,0.0,0.0,0.029128504557502457,0.0,0.012105780153325248,0.0,0.0,0.0,0.000812173827149654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08
Hiraan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08
Lower_Juba,0.0,0.0,0.0,0.0,0.0009383900300175056,0.0,4.390128795403535e-05,0.0,0.08325879260482805,0.0,0.002946873953914623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08
Lower_Shabelle,0.0,0.0,0.0,0.0,0.00016462982982763257,0.0,0.0,0.0,0.0,0.0018932430430177746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08
Middle_Juba,0.0,0.0,0.0,0.0,0.0017450761961729053,0.0,0.0014597178244716755,0.0,0.0,0.0,0.0027328551751387006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035175906973170827,0.0,0.0,0.0,0.0,0.0,0.0,2022-08
Mudug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010486920160020195,6.585193193105303e-05,0.0,0.0,0.0,0.0,2022-08
Nugaal,0.0,0.0,0.0,0.0008450997931151805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001635322976287817,0.0,0.0,0.0,0.0,2022-08
Sanaag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00444500540534608,0.0,0.0,0.0,2022-08
Sool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019327542021764062,0.000642056336327767,0.0,2022-08
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006091303703622405,0.01481668468448693,0.0,2022-08
Woqooyi_Galbeed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4876609942544186e-05,6.585193193105303e-05,1.6462982982763257e-05,0.00018109281281039583,0.0006585193193105303,2022-08
Awdal,0.0058667411649671744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006285794105321972,0.0,2022-09
Bakool,0.0,0.12857941053219724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-09
Banadir,0.0,0.0,0.0027238441123061882,0.0,0.024305070540578292,0.002496857102947339,0.0,0.005622293616426875,0.0,0.22033454393071658,0.0,0.004976253666713228,0.00019206593099594917,0.0,0.0,0.0,0.0,0.0,2022-09
Bari,0.0,0.00020952647017739908,0.0003142897052660986,0.03982748987288728,6.98421567257997e-05,0.0,0.0,0.0006635004888950971,0.0,0.000226987009358849,0.0,0.0,0.0,8.730269590724962e-05,0.0,0.0,0.0,0.0,2022-09
Bay,0.0,0.05430227685430926,0.0,0.0,0.2730479117195139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-09
Galgaduud,0.0,0.0,0.0,0.0,0.0,0.5836010616007822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-09
Gedo,0.0,0.08941542114820505,0.0,0.0,0.02282092471015505,0.0,0.08087721748847604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-09
Hiraan,0.0,0.0002793686269031988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-09
Lower_Juba,0.0,0.0,0.0,0.0,0.0023920938678586396,0.0,0.0003666713228104484,0.0,0.27790194161195697,0.0,0.012903338455091493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-09
Lower_Shabelle,0.0,0.0008730269590724962,0.0,0.0,0.00026190808772174885,0.0004015924011733482,0.0004015924011733482,0.0,0.0,0.00673976812403967,0.00041905294035479815,0.00038413186199189834,0.0,0.0,0.0,0.0,0.0,0.0,2022-09
Middle_Juba,0.0,0.0,0.0,0.0,0.01349699678726079,0.0,0.017652605112445874,0.0,0.0,0.0,0.008800111747450762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-09
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021284397262187456,0.0,0.0,0.0,0.0,0.0,0.0,2022-09
Mudug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021982818829445454,0.0,0.0,0.0,0.0,0.0,2022-09
