,time,Previous (Departure) Region,admin1_dep,tmx_dep,pre_dep,conflicts_dep,year,TA_dep,PA_dep,DL_dep,TA_lag1_dep,TA_lag2_dep,TA_lag3_dep,TA_lag4_dep,TA_lag5_dep,TA_lag6_dep,PA_lag1_dep,PA_lag2_dep,PA_lag3_dep,PA_lag4_dep,PA_lag5_dep,PA_lag6_dep,DL_lag1_dep,DL_lag2_dep,DL_lag3_dep,DL_lag4_dep,DL_lag5_dep,DL_lag6_dep,conflicts_lag1_dep,conflicts_lag2_dep,conflicts_lag3_dep,conflicts_lag4_dep,conflicts_lag5_dep,conflicts_lag6_dep,sum_disp_dep,population_density_dep,admin1_arr,tmx_arr,pre_arr,conflicts_arr,TA_arr,PA_arr,DL_arr,TA_lag1_arr,TA_lag2_arr,TA_lag3_arr,TA_lag4_arr,TA_lag5_arr,TA_lag6_arr,PA_lag1_arr,PA_lag2_arr,PA_lag3_arr,PA_lag4_arr,PA_lag5_arr,PA_lag6_arr,DL_lag1_arr,DL_lag2_arr,DL_lag3_arr,DL_lag4_arr,DL_lag5_arr,DL_lag6_arr,conflicts_lag1_arr,conflicts_lag2_arr,conflicts_lag3_arr,conflicts_lag4_arr,conflicts_lag5_arr,conflicts_lag6_arr,sum_disp_arr,population_density_arr,inv_distance,Current (Arrival) Region,Displacements,Disp_log,inv_distance_2,gdp_mean_arr,accessibility_to_cities_mean_arr,gdp_mean_dep,accessibility_to_cities_mean_dep
9895,2022-07,Bakool,Bakool,0.3707917496765294,0.019655508069271303,0.11458333333333333,2022,0.46885365555979985,0.683928898445718,0.08045977011494253,0.4499725934866198,0.45244256980256503,0.4494492448097318,0.4733662812273042,0.5020532512047189,0.5102651647861444,0.8568491448274087,0.7818906614620571,0.7137560531713776,0.4320962730435821,0.3236040901394396,0.5853431838799765,0.07514450867052022,0.06976744186046512,0.06432748538011696,0.058823529411764705,0.05325443786982249,0.047619047619047616,0.03125,0.14583333333333331,0.08333333333333333,0.07291666666666666,0.05208333333333333,0.09375,0.01982795698924731,0.013757004804027282,Gedo,0.4295092457562575,0.033258718832050504,0.125,0.47333441646486984,0.8497774533449467,0.28160919540229884,0.4797466270983325,0.4946817608213201,0.4346363217415098,0.4124506508951533,0.4695040530987151,0.47737768896617366,1.0,0.8926152549676971,0.794005204390089,0.41408234027314333,0.2587262722695971,0.5385514607081245,0.2774566473988439,0.27325581395348836,0.26900584795321636,0.2647058823529412,0.2603550295857988,0.25595238095238093,0.11458333333333333,0.11458333333333333,0.05208333333333333,0.041666666666666664,0.08333333333333333,0.07291666666666666,0.18199276165152523,0.009520466343395475,0.36350794739447256,Gedo,4851,8.486940148245216,0.168135217415702,0.00027788660004488225,225.183784591,0.0005430833508411896,190.209429943
9912,2022-08,Bakool,Bakool,0.4514093902912708,0.004097792044005489,0.11458333333333333,2022,0.4213415834303883,0.2922001475392997,0.08620689655172414,0.4260537441213619,0.4136186062071773,0.4631201288086968,0.46082916319355705,0.469842368215567,0.5420064943960357,0.7331688427013558,0.8568491448274087,0.7818906614620571,0.7890282521642544,0.43193347195420223,0.30406717515121456,0.08092485549132948,0.0755813953488372,0.07017543859649122,0.06470588235294117,0.05917159763313609,0.05357142857142857,0.11458333333333333,0.03125,0.14583333333333331,0.08333333333333333,0.07291666666666666,0.05208333333333333,0.013906810035842293,0.013757004804027282,Gedo,0.5257365114633137,0.011419747575270988,0.08333333333333333,0.42438590009947275,0.42822613068674004,0.28735632183908044,0.46018216834941694,0.4464951291512227,0.4946817608213201,0.4346363217415098,0.41266197678928224,0.4695040530987151,0.8497774533449467,1.0,0.8820080480113927,0.8654310817735714,0.38876775772862737,0.1855050355013543,0.28323699421965315,0.27906976744186046,0.27485380116959063,0.27058823529411763,0.2662721893491124,0.26190476190476186,0.125,0.11458333333333333,0.11458333333333333,0.05208333333333333,0.041666666666666664,0.08333333333333333,0.14698279045719773,0.009520466343395475,0.36350794739447256,Gedo,3774,8.235890725928495,0.168135217415702,0.00027788660004488225,225.183784591,0.0005430833508411896,190.209429943
9932,2022-09,Bay,Bay,0.5269984772088194,0.009422605980317715,0.3958333333333333,2022,0.3564056990506077,0.2059625246676099,0.29310344827586204,0.4135864815288448,0.41970723441654706,0.44256923155189953,0.49867824883964473,0.45745184260494626,0.46411844365088034,0.3058137759279846,0.7110507637779535,0.8452790919272033,0.8301624934141346,0.7651170721750568,0.4014643089477338,0.2890173410404624,0.28488372093023256,0.2807017543859649,0.27647058823529413,0.27218934911242604,0.26785714285714285,0.34375,0.09375,0.3020833333333333,0.20833333333333331,0.22916666666666666,0.15625,0.25179928315412187,0.013055741919589366,Gedo,0.6597676207760443,0.025082041380424098,0.0625,0.3116776081667469,0.4153974069110748,0.29310344827586204,0.4188120961304769,0.4272149374222697,0.4464951291512227,0.4946817608213201,0.43483966803914087,0.41266197678928224,0.42822613068674004,0.8497774533449467,1.0,0.9507378284146102,0.812523665964205,0.3283917062681697,0.2890173410404624,0.28488372093023256,0.2807017543859649,0.27647058823529413,0.27218934911242604,0.26785714285714285,0.08333333333333333,0.125,0.11458333333333333,0.11458333333333333,0.05208333333333333,0.041666666666666664,0.14064554250683212,0.009520466343395475,0.5343190233628619,Gedo,8,2.0794415416798357,0.32420928442988617,0.00027788660004488225,225.183784591,0.0020614012950123314,167.612994088
9963,2022-11,Bakool,Bakool,0.5729038548672092,0.08289925219176247,0.09375,2022,0.38495842587877666,0.09986702293848809,0.10344827586206896,0.31554691043037486,0.255582009912764,0.35460785894901103,0.41277042886906745,0.43269822253567514,0.5075258733145664,0.17656310505980993,0.2287979755838762,0.31323730360774765,0.8077208645795906,0.9264636699657143,0.802735837540616,0.09826589595375722,0.09302325581395349,0.08771929824561403,0.08235294117647059,0.07692307692307693,0.07142857142857142,0.125,0.125,0.11458333333333333,0.11458333333333333,0.03125,0.14583333333333331,0.3342078853046595,0.013757004804027282,Gedo,0.6467086185469393,0.11330043616286237,0.041666666666666664,0.4540145491780355,0.2710539304079884,0.3045977011494253,0.3940472025051889,0.29257178946129314,0.3864459626983454,0.4272149374222697,0.4466942101508273,0.4948635103694675,0.3582746358328386,0.4153974069110748,0.37174768244729706,0.9051106466448526,1.0,0.8820080480113927,0.3005780346820809,0.2965116279069767,0.29239766081871343,0.28823529411764703,0.28402366863905326,0.27976190476190477,0.08333333333333333,0.0625,0.08333333333333333,0.125,0.11458333333333333,0.11458333333333333,0.04035748578181549,0.009520466343395475,0.36350794739447256,Gedo,7,1.9459101490553132,0.168135217415702,0.00027788660004488225,225.183784591,0.0005430833508411896,190.209429943
9980,2022-12,Bakool,Bakool,0.635354280583813,0.14853337351024026,0.0625,2022,0.423357148235743,0.3251300789572501,0.10919540229885058,0.3498169988264058,0.28000603015148934,0.26066148606339246,0.3709416446487557,0.4096976137091436,0.46679165005279194,0.10705701981337223,0.17656310505980993,0.2287979755838762,0.40336797706022637,0.8074165392593508,0.8705303782944014,0.10404624277456646,0.09883720930232558,0.0935672514619883,0.08823529411764705,0.08284023668639053,0.07738095238095238,0.09375,0.125,0.125,0.11458333333333333,0.11458333333333333,0.03125,0.28483154121863796,0.013757004804027282,Gedo,0.7415609890815733,0.34045334378989817,0.05208333333333333,0.4878725321151619,0.48879508168066954,0.3103448275862069,0.44385349560783216,0.36204089719817445,0.29257178946129314,0.3864459626983454,0.4274209529947103,0.4466942101508273,0.2710539304079884,0.3582746358328386,0.357651768177928,0.45611004214154505,0.8497774533449467,1.0,0.30635838150289013,0.3023255813953488,0.2982456140350877,0.29411764705882354,0.28994082840236685,0.2857142857142857,0.041666666666666664,0.08333333333333333,0.0625,0.08333333333333333,0.125,0.11458333333333333,0.03524632543023857,0.009520466343395475,0.36350794739447256,Gedo,5,1.6094379124341003,0.168135217415702,0.00027788660004488225,225.183784591,0.0005430833508411896,190.209429943
10167,2016-11,Bakool,Bakool,0.5751747794387221,0.4887774496459646,0.05208333333333333,2016,0.5400388418080665,0.27579137243663004,0.5804597701149425,0.5373663521771507,0.45453975462422697,0.39624904232975233,0.4098672911296867,0.4951698185732134,0.5678341876204075,0.2923707955254563,0.32192176531382616,0.32417935831574785,0.4871169942056305,0.2963125060505859,0.338058949483982,0.5780346820809248,0.5755813953488372,0.5730994152046783,0.5705882352941176,0.5680473372781065,0.5654761904761905,0.09375,0.041666666666666664,0.13541666666666666,0.125,0.125,0.13541666666666666,0.003885304659498208,0.011279165372572583,Hiraan,0.5914087334904083,0.3183509323769115,0.11458333333333333,0.3952309443718664,0.3935943004077964,0.29310344827586204,0.4394176366316911,0.3711212284600093,0.30767095462519645,0.3056820962726935,0.4101063724681028,0.4303405048906441,0.37995736463325336,0.3870999409908772,0.33193183369753143,0.4359289222610116,0.3830947416924097,0.32113081487099004,0.2890173410404624,0.28488372093023256,0.2807017543859649,0.27647058823529413,0.27218934911242604,0.26785714285714285,0.21875,0.17708333333333331,0.10416666666666666,0.16666666666666666,0.19791666666666666,0.19791666666666666,0.2570352315532905,0.00371033543413457,0.5653475337421344,Hiraan,120,4.787491742782046,0.3578491589254157,0.0007690392713638598,291.044337173,0.0005430833508411896,190.209429943
10533,2018-08,Middle Shabelle,Middle Shabelle,0.37283549095390844,0.05738297141577049,0.15625,2018,0.19154637981703057,0.337051974350233,0.0,0.16059766256482128,0.11599689293539346,0.15914030837487037,0.21550261442652627,0.21800721604509066,0.2449630206630715,0.3699598757854998,0.36715894890005907,0.3624760993795284,0.46583132863068033,0.45365299510064205,0.44345537011054403,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.10416666666666666,0.07291666666666666,0.16666666666666666,0.23958333333333331,0.10416666666666666,0.0,0.021447027138229057,Hiraan,0.4400696108040125,0.023275455419004512,0.1875,0.11708427938164093,0.3798704480679234,0.0,0.1330641790514968,0.08848212971205563,0.13997252391310092,0.15348858342293792,0.1483623491886501,0.17401742766530687,0.3971595792139725,0.3984493702526687,0.33066584416680217,0.4303849891796146,0.3814254562125224,0.3376294646320396,0.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333331,0.15625,0.17708333333333331,0.14583333333333331,0.1875,0.22916666666666666,0.0020828717039663197,0.004095527774224335,0.9183549328950805,Hiraan,136,4.9126548857360515,0.8550412520252126,0.0007690392713638598,291.044337173,0.004581847212329029,120.946453197
10550,2018-09,Middle Shabelle,Middle Shabelle,0.46003890366301947,0.03048108789432633,0.11458333333333333,2018,0.23731009784243381,0.32617717331565665,0.0,0.17406082116710625,0.12599403114572255,0.11710701610504971,0.18568398610987116,0.21389833356167023,0.23396137162928687,0.36131826937881684,0.3699598757854998,0.36715894890005907,0.4507801083120722,0.4656558171706204,0.42626465153670284,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.21875,0.10416666666666666,0.07291666666666666,0.16666666666666666,0.23958333333333331,0.0,0.021447027138229057,Hiraan,0.5432955817732088,0.04110292862690835,0.17708333333333331,0.16434414669238606,0.3718782748048197,0.0,0.15908838668866754,0.10484989617097114,0.08848212971205563,0.13997252391310092,0.15379305109407226,0.1483623491886501,0.3798704480679234,0.3971595792139725,0.3390296452022832,0.4162868066013025,0.40407375763247544,0.32032414985954266,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.14583333333333331,0.15625,0.17708333333333331,0.14583333333333331,0.1875,0.0024669473373218113,0.004095527774224335,0.9183549328950805,Hiraan,40,3.6888794541139363,0.8550412520252126,0.0007690392713638598,291.044337173,0.004581847212329029,120.946453197
10584,2018-11,Middle Shabelle,Middle Shabelle,0.5272584526537663,0.22449881115006992,0.08333333333333333,2018,0.18707013398871997,0.3374103315780446,0.0,0.16747339683321893,0.18071032850478885,0.14115069750291784,0.15559061965048307,0.1447604933745163,0.1974080569396438,0.3454960681619679,0.3496605293604505,0.36131826937881684,0.457986251022466,0.45511769362120696,0.42340562239677215,0.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333331,0.11458333333333333,0.15625,0.21875,0.10416666666666666,0.07291666666666666,0.0,0.021447027138229057,Hiraan,0.5721637614853261,0.2960446132896589,0.11458333333333333,0.12671734326139475,0.4098279673245569,0.0,0.15873448904671184,0.1698584855074532,0.130495978144312,0.10484989617097114,0.08880997847785976,0.14028185295182144,0.37862666576251114,0.3718782748048197,0.318615541748733,0.4230205945669362,0.3984493702526687,0.33066584416680217,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.17708333333333331,0.1875,0.14583333333333331,0.15625,0.17708333333333331,0.019469680183174534,0.004095527774224335,0.9183549328950805,Hiraan,86,4.454347296253507,0.8550412520252126,0.0007690392713638598,291.044337173,0.004581847212329029,120.946453197
10652,2019-03,Middle Shabelle,Middle Shabelle,0.70711549704362,0.06632866230333197,0.25,2019,0.35702954918067564,0.3410808866548597,0.011494252873563218,0.2888250139371837,0.1758679019399373,0.16173258981597394,0.16469322254280516,0.16104412175471838,0.2224235612528235,0.3846445315832431,0.38516291990529106,0.3578740756986867,0.4500351374844955,0.43426632318975755,0.4118148638203658,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.21875,0.20833333333333331,0.20833333333333331,0.08333333333333333,0.14583333333333331,0.11458333333333333,0.0,0.02211968146094025,Hiraan,0.798734803910484,0.06920535330181521,0.10416666666666666,0.2837587658194281,0.3920812619025673,0.011494252873563218,0.2691582495908236,0.16201074804536747,0.1610891478028429,0.13851930892099845,0.13046008549114255,0.1701570653596323,0.43002493022720983,0.43729116079863134,0.34802810617925256,0.4365138837917617,0.37862666576251114,0.30983392082426103,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.26041666666666663,0.17708333333333331,0.23958333333333331,0.11458333333333333,0.1875,0.17708333333333331,0.003441908560454982,0.004288123944269217,0.9183549328950805,Hiraan,32,3.4657359027997265,0.8550412520252126,0.0007690392713638598,291.044337173,0.004581847212329029,120.946453197
11174,2021-10,Galgaduud,Galgaduud,0.5966150325032893,0.17855015519372408,0.20833333333333331,2021,0.2720728452650677,0.3480112197600572,0.017241379310344827,0.3259412774463031,0.25516143649351375,0.08970755384806477,0.16353851802490743,0.08103211369452176,0.10341377544008454,0.36840671200283104,0.3719590803976437,0.3779276462664628,0.45501415441438986,0.44952097914038297,0.46151552223012304,0.011560693641618497,0.005813953488372093,0.0,0.0,0.0,0.0,0.11458333333333333,0.09375,0.08333333333333333,0.0625,0.08333333333333333,0.08333333333333333,0.0005878136200716846,0.005005187241740424,Hiraan,0.566039762068463,0.46839149869198665,0.11458333333333333,0.2526797934434576,0.4013148668514831,0.017241379310344827,0.31944924061556995,0.26889545055573955,0.15362213606917222,0.18043500657859587,0.10068892741065524,0.11042679711380918,0.37342535058703547,0.3820361316819295,0.3387000217873199,0.41689344988031185,0.36999587216219676,0.3350920064537808,0.011560693641618497,0.005813953488372093,0.0,0.0,0.0,0.0,0.16666666666666666,0.11458333333333333,0.17708333333333331,0.17708333333333331,0.21875,0.13541666666666666,0.006041805155476771,0.004673316284358982,0.6000313274780645,Hiraan,12900,9.464982590349763,0.39737650103302646,0.0007690392713638598,291.044337173,0.00020453270070973622,266.761255947
11518,2016-06,Middle Juba,Middle Juba,0.5381587089230626,0.1110571005351835,0.05208333333333333,2016,0.6861728447652977,0.24311241231394476,0.5517241379310345,0.6374450223894867,0.6831712625465984,0.6616528804944153,0.5420549331385524,0.5504183534335563,0.584473458958171,0.3224743995617751,0.36420260361760287,0.3169557017930518,0.4143289555214975,0.458887057075875,0.46474011691106465,0.5491329479768786,0.5465116279069767,0.5438596491228069,0.5411764705882353,0.5384615384615384,0.5357142857142857,0.020833333333333332,0.0625,0.041666666666666664,0.05208333333333333,0.020833333333333332,0.0625,0.0023082437275985662,0.005492726373804558,Lower Juba,0.49003590720419865,0.19675367533289917,0.14583333333333331,0.6819397384389798,0.20101950588098605,0.5517241379310345,0.6543607659665163,0.685078280753674,0.6542475271804349,0.5439641367176614,0.5633316257977381,0.5589101701836493,0.28322350961574116,0.34829927569865093,0.28925046465525467,0.39487643544562095,0.3424454303828829,0.3538288992525554,0.5491329479768786,0.5465116279069767,0.5438596491228069,0.5411764705882353,0.5384615384615384,0.5357142857142857,0.15625,0.25,0.1875,0.15625,0.125,0.1875,0.00026589851539995566,0.014744949020199826,0.79817738434097,Lower Juba,102,4.624972813284271,0.662150015362168,0.0005913348629416188,233.19701474,0.0010922933426905147,293.21701095
11773,2017-09,Middle Juba,Middle Juba,0.530891750294221,0.03800064818196816,0.041666666666666664,2017,0.5915538554826307,0.3400247130041819,0.6379310344827586,0.5712393022895476,0.5238126607560316,0.5636489439773176,0.5375578302313463,0.4959168962047113,0.5029549435035919,0.3353047696373095,0.4844858023841696,0.5657173088785025,0.6855885116616691,0.7003907656739929,0.4884714301187757,0.6358381502890174,0.6337209302325582,0.631578947368421,0.6294117647058823,0.6272189349112426,0.625,0.03125,0.05208333333333333,0.03125,0.0,0.010416666666666666,0.0,0.005060931899641577,0.005735385400553215,Lower Juba,0.48607355708417943,0.08745125987607207,0.21875,0.5602110704687032,0.49721133568207265,0.6379310344827586,0.5548404226646524,0.5062436117676846,0.5293004881139988,0.5090554962207325,0.49046930330722516,0.46509325318617367,0.4725142513925647,0.40136266833213013,0.38781530338826564,0.6292203437569766,0.6029249991408837,0.48504869973669873,0.6358381502890174,0.6337209302325582,0.631578947368421,0.6294117647058823,0.6272189349112426,0.625,0.17708333333333331,0.29166666666666663,0.23958333333333331,0.08333333333333333,0.15625,0.17708333333333331,0.02526035896299579,0.01526231396608622,0.79817738434097,Lower Juba,5,1.6094379124341003,0.662150015362168,0.0005913348629416188,233.19701474,0.0010922933426905147,293.21701095
11824,2017-12,Middle Juba,Middle Juba,0.6562471499896625,0.023804232126596107,0.0,2017,0.48534088467193204,0.3963767493663526,0.6551724137931034,0.5139552971321493,0.5180546011121119,0.5127183323803628,0.5534294558992495,0.539306794487828,0.6100845780284458,0.5059054193403236,0.4091203697851433,0.36450503245246735,0.4246167825882621,0.5680493813838543,0.6072226347163652,0.653179190751445,0.6511627906976745,0.6491228070175439,0.6470588235294118,0.6449704142011834,0.6428571428571428,0.020833333333333332,0.010416666666666666,0.041666666666666664,0.03125,0.05208333333333333,0.03125,0.0035555555555555553,0.005735385400553215,Lower Juba,0.638905068434426,0.030257154009510956,0.0625,0.4715870250436384,0.5708469991791246,0.6551724137931034,0.5326035258331795,0.5339323505690781,0.49957406848850217,0.5204978293922248,0.5064212028251576,0.5294697862254969,0.749743426981995,0.4992324992656481,0.4475470801483856,0.5032819804095547,0.40136266833213013,0.38781530338826564,0.653179190751445,0.6511627906976745,0.6491228070175439,0.6470588235294118,0.6449704142011834,0.6428571428571428,0.11458333333333333,0.23958333333333331,0.21875,0.17708333333333331,0.29166666666666663,0.23958333333333331,0.0018465174680552478,0.01526231396608622,0.79817738434097,Lower Juba,22,3.0910424533583156,0.662150015362168,0.0005913348629416188,233.19701474,0.0010922933426905147,293.21701095
11841,2018-01,Middle Juba,Middle Juba,0.7052987573864091,0.002801315249397922,0.0,2018,0.4751902792121927,0.3365420295874242,0.6609195402298851,0.4410359152319265,0.4772142946405395,0.5305979558255927,0.5207935050334112,0.5493095231155591,0.5824075945476099,0.42491417348658694,0.5059054193403236,0.4091203697851433,0.45273377187446434,0.4244567995495577,0.5337545970737174,0.6589595375722543,0.6569767441860465,0.6549707602339181,0.6529411764705882,0.650887573964497,0.6488095238095237,0.0,0.020833333333333332,0.010416666666666666,0.041666666666666664,0.03125,0.05208333333333333,0.00646594982078853,0.005978044427301871,Lower Juba,0.6813581323827367,0.0034358685585033667,0.2708333333333333,0.4518566346352379,0.5005523123164791,0.6609195402298851,0.45870531645156853,0.49858402948240055,0.5339323505690781,0.49957406848850217,0.520670293586245,0.5064212028251576,0.5708469991791246,0.749743426981995,0.44976788941177415,0.5295872134367777,0.4725142513925647,0.34223071186232795,0.6589595375722543,0.6569767441860465,0.6549707602339181,0.6529411764705882,0.650887573964497,0.6488095238095237,0.0625,0.11458333333333333,0.23958333333333331,0.21875,0.17708333333333331,0.29166666666666663,0.015244848216264126,0.015779678911972607,0.79817738434097,Lower Juba,23,3.1354942159291497,0.662150015362168,0.0005913348629416188,233.19701474,0.0010922933426905147,293.21701095
11858,2018-02,Middle Juba,Middle Juba,0.8415542316771814,0.0026068437788246543,0.13541666666666666,2018,0.4455356334335854,0.23976702179553697,0.6666666666666666,0.4318119209003539,0.4047359836618203,0.488596282041035,0.537739218863103,0.5169165262928528,0.593255455058672,0.3607716107825215,0.42491417348658694,0.5059054193403236,0.49569396609340005,0.452563195186216,0.3988311147647932,0.6647398843930635,0.6627906976744186,0.6608187134502923,0.6588235294117647,0.6568047337278107,0.6547619047619048,0.0,0.0,0.020833333333333332,0.010416666666666666,0.041666666666666664,0.03125,0.0028243727598566306,0.005978044427301871,Lower Juba,0.8223031707365185,0.009260406553883771,0.1875,0.4133517905918592,0.49051238429395616,0.6666666666666666,0.4420296797476859,0.42575954383785153,0.49858402948240055,0.5339323505690781,0.4997540584035333,0.520670293586245,0.5005523123164791,0.5708469991791246,0.7250236843278688,0.5317399849311308,0.49721133568207265,0.4204104772457143,0.6647398843930635,0.6627906976744186,0.6608187134502923,0.6588235294117647,0.6568047337278107,0.6547619047619048,0.2708333333333333,0.0625,0.11458333333333333,0.23958333333333331,0.21875,0.17708333333333331,0.010576852057020459,0.015779678911972607,0.79817738434097,Lower Juba,67,4.204692619390966,0.662150015362168,0.0005913348629416188,233.19701474,0.0010922933426905147,293.21701095
11875,2018-03,Middle Juba,Middle Juba,0.8179366161334478,0.05109506377509269,0.010416666666666666,2018,0.4064043174058667,0.1938541905688395,0.6724137931034483,0.40486433775848174,0.39556778294195627,0.414056920386076,0.4979314261262221,0.5337360899850596,0.5581255695898403,0.25702921793081196,0.3607716107825215,0.42491417348658694,0.5888884766576997,0.49550720327521924,0.4252406459954973,0.6705202312138728,0.6686046511627907,0.6666666666666666,0.6647058823529411,0.6627218934911242,0.6607142857142857,0.13541666666666666,0.0,0.0,0.020833333333333332,0.010416666666666666,0.041666666666666664,0.003154121863799283,0.005978044427301871,Lower Juba,0.7781521766848076,0.07924010224338836,0.22916666666666666,0.3623416307116205,0.296926195764674,0.6724137931034483,0.40948634039573584,0.40932620024376704,0.42575954383785153,0.49858402948240055,0.5340999827226847,0.4997540584035333,0.49051238429395616,0.5005523123164791,0.5284562974620719,0.7985629123745883,0.4992324992656481,0.4475470801483856,0.6705202312138728,0.6686046511627907,0.6666666666666666,0.6647058823529411,0.6627218934911242,0.6607142857142857,0.1875,0.2708333333333333,0.0625,0.11458333333333333,0.23958333333333331,0.21875,0.01282221729817564,0.015779678911972607,0.79817738434097,Lower Juba,85,4.442651256490317,0.662150015362168,0.0005913348629416188,233.19701474,0.0010922933426905147,293.21701095
11892,2018-04,Middle Juba,Middle Juba,0.7125657160152503,0.2583368275826714,0.020833333333333332,2018,0.3686001189704641,0.25515026250791545,0.6781609195402298,0.3693051744496241,0.3687831989234851,0.40462800544649014,0.42728549247319325,0.49422464112470127,0.5763662204742552,0.20781085998144083,0.25702921793081196,0.3607716107825215,0.5109018500865316,0.5886666009056877,0.4655920000950934,0.676300578034682,0.6744186046511628,0.672514619883041,0.6705882352941176,0.6686390532544378,0.6666666666666666,0.010416666666666666,0.13541666666666666,0.0,0.0,0.020833333333333332,0.010416666666666666,0.0014767025089605734,0.005978044427301871,Lower Juba,0.6824900537092486,0.3210578434615828,0.3125,0.31604031308097824,0.3610786956767516,0.6781609195402298,0.36637381820217296,0.3772557080181256,0.40932620024376704,0.42575954383785153,0.4987643754881643,0.5340999827226847,0.296926195764674,0.49051238429395616,0.45121807042287354,0.6080176574802079,0.749743426981995,0.44976788941177415,0.676300578034682,0.6744186046511628,0.672514619883041,0.6705882352941176,0.6686390532544378,0.6666666666666666,0.22916666666666666,0.1875,0.2708333333333333,0.0625,0.11458333333333333,0.23958333333333331,0.007637196247876505,0.015779678911972607,0.79817738434097,Lower Juba,90,4.499809670330265,0.662150015362168,0.0005913348629416188,233.19701474,0.0010922933426905147,293.21701095
11909,2018-05,Middle Juba,Middle Juba,0.5690432830956373,0.31590038287235855,0.0,2018,0.33949623246611577,0.34150587831491525,0.6839080459770115,0.3349519810897914,0.3334391240111527,0.3770817537751914,0.4183490797584525,0.4241046218316492,0.5335164440003778,0.27351998592690363,0.20781085998144083,0.25702921793081196,0.4491388529602328,0.5107093573876836,0.553127095415055,0.6820809248554913,0.6802325581395349,0.6783625730994152,0.6764705882352942,0.6745562130177515,0.6726190476190476,0.020833333333333332,0.010416666666666666,0.13541666666666666,0.0,0.0,0.020833333333333332,0.0,0.005978044427301871,Lower Juba,0.5273945072514463,1.0000000000000002,0.22916666666666666,0.2871343530224483,0.600013878360746,0.6839080459770115,0.32724109270927404,0.3347696007110831,0.3772557080181256,0.40932620024376704,0.4259660828767056,0.4987643754881643,0.3610786956767516,0.296926195764674,0.44018642244674566,0.533145737506921,0.5708469991791246,0.7250236843278688,0.6820809248554913,0.6802325581395349,0.6783625730994152,0.6764705882352942,0.6745562130177515,0.6726190476190476,0.3125,0.22916666666666666,0.1875,0.2708333333333333,0.0625,0.11458333333333333,0.0031021493463328164,0.015779678911972607,0.79817738434097,Lower Juba,5,1.6094379124341003,0.662150015362168,0.0005913348629416188,233.19701474,0.0010922933426905147,293.21701095
11926,2018-06,Middle Juba,Middle Juba,0.5090908744076978,0.10716767112371814,0.020833333333333332,2018,0.28578472895073026,0.3350794986098819,0.6896551724137931,0.3085048804505617,0.29929372444025454,0.3407326067452082,0.39224165644876086,0.4152347350658249,0.4574719748727022,0.3660928353062255,0.27351998592690363,0.20781085998144083,0.34924510314020285,0.4489696307310529,0.4798763561895997,0.6878612716763005,0.686046511627907,0.6842105263157894,0.6823529411764706,0.6804733727810651,0.6785714285714285,0.0,0.020833333333333332,0.010416666666666666,0.13541666666666666,0.0,0.0,0.0,0.005978044427301871,Lower Juba,0.45267711470241956,0.2882131404792866,0.2708333333333333,0.22483937631596965,0.5758071346729087,0.6896551724137931,0.3028104920705884,0.296205464587389,0.3347696007110831,0.3772557080181256,0.40953864991980227,0.4259660828767056,0.600013878360746,0.3610786956767516,0.22747825560485901,0.522452060345961,0.5005523123164791,0.5284562974620719,0.6878612716763005,0.686046511627907,0.6842105263157894,0.6823529411764706,0.6804733727810651,0.6785714285714285,0.22916666666666666,0.3125,0.22916666666666666,0.1875,0.2708333333333333,0.0625,0.0011817711795553585,0.015779678911972607,0.79817738434097,Lower Juba,16,2.772588722239781,0.662150015362168,0.0005913348629416188,233.19701474,0.0010922933426905147,293.21701095
11943,2018-07,Middle Juba,Middle Juba,0.41825398238416556,0.08661852230766738,0.03125,2018,0.32942037917051076,0.2925250261148858,0.6954022988505747,0.2596965008981089,0.27300659563219043,0.30561622153839013,0.35779114101087417,0.38932166503466725,0.44785267018439706,0.35920378385393814,0.3660928353062255,0.27351998592690363,0.30185265150690566,0.34911351791996637,0.42186403542134043,0.6936416184971098,0.6918604651162791,0.6900584795321637,0.6882352941176471,0.6863905325443787,0.6845238095238095,0.020833333333333332,0.0,0.020833333333333332,0.010416666666666666,0.13541666666666666,0.0,0.0012473118279569893,0.005978044427301871,Lower Juba,0.3751291971326203,0.13561023292505978,0.16666666666666666,0.2808718153557579,0.5272124826888677,0.6954022988505747,0.25016032253355913,0.2721298348747373,0.296205464587389,0.3347696007110831,0.3774796925983438,0.40953864991980227,0.5758071346729087,0.600013878360746,0.2979675852326194,0.3162605220890312,0.49051238429395616,0.45121807042287354,0.6936416184971098,0.6918604651162791,0.6900584795321637,0.6882352941176471,0.6863905325443787,0.6845238095238095,0.2708333333333333,0.22916666666666666,0.3125,0.22916666666666666,0.1875,0.2708333333333333,0.001580618952655292,0.015779678911972607,0.79817738434097,Lower Juba,70,4.2484952420493585,0.662150015362168,0.0005913348629416188,233.19701474,0.0010922933426905147,293.21701095
