time,admin1,spei
1914-02-15,Mudug,0.37360582
1914-02-15,Nugaal,0.26905444
1914-02-15,Sanaag,0.20833308
1914-02-15,Sool,0.24075168
1914-02-15,Togdheer,0.3797114
1914-02-15,Woqooyi Galbeed,0.14783104
1914-03-16,Awdal,-0.69444406
1914-03-16,Bakool,-0.2346304
1914-03-16,Bari,0.14733875
1914-03-16,Bay,-0.40395236
1914-03-16,Galgaduud,0.106509134
1914-03-16,Gedo,0.22753976
1914-03-16,Hiraan,-0.5646263
1914-03-16,Lower Juba,0.14513926
1914-03-16,Lower Shabelle,-0.5176641
1914-03-16,Middle Juba,0.07977685
1914-03-16,Middle Shabelle,-1.0264103
1914-03-16,Mudug,0.31133306
1914-03-16,Nugaal,0.51320684
1914-03-16,Sanaag,0.17213802
1914-03-16,Sool,0.29453328
1914-03-16,Togdheer,0.123701975
1914-03-16,Woqooyi Galbeed,-0.36079454
1914-04-16,Awdal,-0.9550358
1914-04-16,Bakool,-0.9353376
1914-04-16,Bari,0.27030858
1914-04-16,Bay,-1.5166041
1914-04-16,Galgaduud,-0.24059907
1914-04-16,Gedo,-0.09754215
1914-04-16,Hiraan,-1.3957283
1914-04-16,Lower Juba,-1.2522731
1914-04-16,Lower Shabelle,-1.9653938
1914-04-16,Middle Juba,-1.2749467
1914-04-16,Middle Shabelle,-1.9598951
1914-04-16,Mudug,0.3926274
1914-04-16,Nugaal,0.36414585
1914-04-16,Sanaag,0.30466536
1914-04-16,Sool,0.3189044
1914-04-16,Togdheer,0.10691328
1914-04-16,Woqooyi Galbeed,-0.72215986
1914-05-16,Awdal,-1.0858006
1914-05-16,Bakool,-0.5109131
1914-05-16,Bari,0.23053987
1914-05-16,Bay,-0.53507864
1914-05-16,Galgaduud,-0.17974117
1914-05-16,Gedo,0.5491677
1914-05-16,Hiraan,-1.0689371
1914-05-16,Lower Juba,0.833991
1914-05-16,Lower Shabelle,-0.9985266
1914-05-16,Middle Juba,0.5411874
1914-05-16,Middle Shabelle,-1.5871594
1914-05-16,Mudug,0.26217985
1914-05-16,Nugaal,0.28875273
1914-05-16,Sanaag,0.24327333
1914-05-16,Sool,0.2539539
1914-05-16,Togdheer,-0.08551602
1914-05-16,Woqooyi Galbeed,-0.6966146
1914-06-16,Awdal,-0.28990078
1914-06-16,Bakool,0.22946247
1914-06-16,Bari,0.22087683
1914-06-16,Bay,-0.22069335
1914-06-16,Galgaduud,0.22685972
1914-06-16,Gedo,0.95813286
1914-06-16,Hiraan,-0.3903012
1914-06-16,Lower Juba,0.60073054
1914-06-16,Lower Shabelle,-1.0490623
1914-06-16,Middle Juba,0.4161082
1914-06-16,Middle Shabelle,-1.3727043
1914-06-16,Mudug,0.49431363
1914-06-16,Nugaal,0.51325434
1914-06-16,Sanaag,0.2548312
1914-06-16,Sool,0.3107394
1914-06-16,Togdheer,0.028988248
1914-06-16,Woqooyi Galbeed,-0.5892064
1914-07-16,Awdal,-0.953077
1914-07-16,Bakool,0.49881512
1914-07-16,Bari,-0.08979028
1914-07-16,Bay,0.10955131
1914-07-16,Galgaduud,0.10889108
1914-07-16,Gedo,1.0195408
1914-07-16,Hiraan,0.17151731
1914-07-16,Lower Juba,-0.3984564
1914-07-16,Lower Shabelle,-0.3449486
1914-07-16,Middle Juba,-0.11221714
1914-07-16,Middle Shabelle,-0.124519385
1914-07-16,Mudug,0.06428265
1914-07-16,Nugaal,0.08840239
1914-07-16,Sanaag,0.24167538
1914-07-16,Sool,0.32480916
1914-07-16,Togdheer,0.051163875
1914-07-16,Woqooyi Galbeed,-0.74684006
1914-08-16,Awdal,2.4142776
1914-08-16,Bakool,0.7861027
1914-08-16,Bari,0.05661899
1914-08-16,Bay,1.1688061
1914-08-16,Galgaduud,0.34737554
1914-08-16,Gedo,0.8538076
1914-08-16,Hiraan,0.7909308
1914-08-16,Lower Juba,1.0308667
1914-08-16,Lower Shabelle,1.2925141
1914-08-16,Middle Juba,1.1189038
1914-08-16,Middle Shabelle,1.3140017
1914-08-16,Mudug,0.02694793
1914-08-16,Nugaal,0.35910207
1914-08-16,Sanaag,0.3041731
1914-08-16,Sool,0.52070814
1914-08-16,Togdheer,1.2679135
1914-08-16,Woqooyi Galbeed,2.154411
1914-09-16,Awdal,1.631443
1914-09-16,Bakool,0.8250381
1914-09-16,Bari,0.17491166
1914-09-16,Bay,1.1023074
1914-09-16,Galgaduud,0.5456613
1914-09-16,Gedo,1.2273101
1914-09-16,Hiraan,0.7542681
1914-09-16,Lower Juba,1.1861453
1914-09-16,Lower Shabelle,1.0387852
1914-09-16,Middle Juba,1.3417972
1914-09-16,Middle Shabelle,0.7278878
1914-09-16,Mudug,0.4772621
1914-09-16,Nugaal,0.35324302
1914-09-16,Sanaag,0.47886032
1914-09-16,Sool,0.6324325
1914-09-16,Togdheer,1.0936298
1914-09-16,Woqooyi Galbeed,1.6240734
1914-10-16,Awdal,2.0087566
1914-10-16,Bakool,-0.013364409
1914-10-16,Bari,0.23152064
1914-10-16,Bay,-0.30655792
1914-10-16,Galgaduud,0.10490589
1914-10-16,Gedo,0.081627645
1914-10-16,Hiraan,-0.14041482
1914-10-16,Lower Juba,0.9344411
1914-10-16,Lower Shabelle,-0.42839924
1914-10-16,Middle Juba,-0.6053623
1914-10-16,Middle Shabelle,-0.24888484
1914-10-16,Mudug,0.120259106
1914-10-16,Nugaal,0.17171486
1914-10-16,Sanaag,0.28352463
1914-10-16,Sool,0.30944988
1914-10-16,Togdheer,0.99279356
1914-10-16,Woqooyi Galbeed,1.8524069
1914-11-16,Awdal,-0.6044166
1914-11-16,Bakool,0.0059217922
1914-11-16,Bari,0.39812127
1914-11-16,Bay,-0.27734512
1914-11-16,Galgaduud,0.20006832
1914-11-16,Gedo,0.3461401
1914-11-16,Hiraan,-0.3208299
1914-11-16,Lower Juba,0.111704454
1914-11-16,Lower Shabelle,-0.588936
1914-11-16,Middle Juba,0.006495015
1914-11-16,Middle Shabelle,-0.72136986
1914-11-16,Mudug,0.38414973
1914-11-16,Nugaal,0.4039186
1914-11-16,Sanaag,0.3722065
1914-11-16,Sool,0.51225746
1914-11-16,Togdheer,0.24339643
1914-11-16,Woqooyi Galbeed,-0.2973362
1914-12-16,Awdal,0.042644314
1914-12-16,Bakool,-0.43574816
1914-12-16,Bari,-0.0275361
1914-12-16,Bay,-0.8877549
1914-12-16,Galgaduud,-0.23245488
1914-12-16,Gedo,-0.12880799
1914-12-16,Hiraan,-0.8826334
1914-12-16,Lower Juba,-1.041482
1914-12-16,Lower Shabelle,-1.3148416
1914-12-16,Middle Juba,-1.0859427
1914-12-16,Middle Shabelle,-1.5234638
1914-12-16,Mudug,0.026625207
1914-12-16,Nugaal,-0.3307168
1914-12-16,Sanaag,-0.14764488
1914-12-16,Sool,-0.29300097
1914-12-16,Togdheer,-0.30114764
1914-12-16,Woqooyi Galbeed,-0.1755809
1915-01-16,Awdal,0.07331763
1915-01-16,Bakool,0.2623343
1915-01-16,Bari,0.12261379
1915-01-16,Bay,0.38995865
1915-01-16,Galgaduud,0.28981176
1915-01-16,Gedo,0.3100893
1915-01-16,Hiraan,-0.04355478
1915-01-16,Lower Juba,0.85773766
1915-01-16,Lower Shabelle,0.23528537
1915-01-16,Middle Juba,0.68958557
1915-01-16,Middle Shabelle,-0.79565716
1915-01-16,Mudug,0.42262834
1915-01-16,Nugaal,-0.012260074
1915-01-16,Sanaag,0.1409548
1915-01-16,Sool,0.16165872
1915-01-16,Togdheer,0.14799635
1915-01-16,Woqooyi Galbeed,0.19920595
1915-02-15,Awdal,0.0232318
1915-02-15,Bakool,0.106973335
1915-02-15,Bari,0.15815936
1915-02-15,Bay,0.20448363
1915-02-15,Galgaduud,0.03298059
1915-02-15,Gedo,-0.05285653
1915-02-15,Hiraan,-0.07714853
1915-02-15,Lower Juba,0.47813898
1915-02-15,Lower Shabelle,0.2690068
1915-02-15,Middle Juba,0.09491708
1915-02-15,Middle Shabelle,-0.32296923
1915-02-15,Mudug,-0.21225476
1915-02-15,Nugaal,0.24256103
1915-02-15,Sanaag,0.09057607
1915-02-15,Sool,0.29336408
1915-02-15,Togdheer,0.33190265
1915-02-15,Woqooyi Galbeed,0.1294594
1915-03-16,Awdal,0.01237932
1915-03-16,Bakool,-0.4376698
1915-03-16,Bari,0.14733875
1915-03-16,Bay,-0.65578026
1915-03-16,Galgaduud,0.19219694
1915-03-16,Gedo,-1.0987674
1915-03-16,Hiraan,-0.41804886
1915-03-16,Lower Juba,0.12257673
1915-03-16,Lower Shabelle,-0.66722643
1915-03-16,Middle Juba,-0.07263938
1915-03-16,Middle Shabelle,-0.9543168
1915-03-16,Mudug,0.5651278
1915-03-16,Nugaal,0.4461031
1915-03-16,Sanaag,0.33569875
1915-03-16,Sool,0.31821537
1915-03-16,Togdheer,0.26409096
1915-03-16,Woqooyi Galbeed,0.120138764
1915-04-16,Awdal,-0.32336017
1915-04-16,Bakool,-1.1577901
1915-04-16,Bari,0.028355064
1915-04-16,Bay,-1.8732828
1915-04-16,Galgaduud,-0.38363695
1915-04-16,Gedo,-1.1705884
1915-04-16,Hiraan,-1.3905362
1915-04-16,Lower Juba,-1.3685858
1915-04-16,Lower Shabelle,-1.898721
1915-04-16,Middle Juba,-1.6242669
1915-04-16,Middle Shabelle,-1.9602413
1915-04-16,Mudug,0.12012037
1915-04-16,Nugaal,0.13695145
1915-04-16,Sanaag,0.019905776
1915-04-16,Sool,0.22815113
1915-04-16,Togdheer,0.093968794
1915-04-16,Woqooyi Galbeed,-0.26585048
1915-05-16,Awdal,-0.5721562
1915-05-16,Bakool,-0.42240983
1915-05-16,Bari,0.2556589
1915-05-16,Bay,-0.44328576
1915-05-16,Galgaduud,-0.102023825
1915-05-16,Gedo,0.46518868
1915-05-16,Hiraan,-0.9469413
1915-05-16,Lower Juba,0.98438734
1915-05-16,Lower Shabelle,-0.87564814
1915-05-16,Middle Juba,0.5270477
1915-05-16,Middle Shabelle,-1.4343423
1915-05-16,Mudug,0.33887148
1915-05-16,Nugaal,0.3542857
1915-05-16,Sanaag,0.34446865
1915-05-16,Sool,0.34052065
1915-05-16,Togdheer,0.036139984
1915-05-16,Woqooyi Galbeed,-0.59013903
1915-06-16,Awdal,-0.02961196
1915-06-16,Bakool,0.35165223
1915-06-16,Bari,0.5522887
1915-06-16,Bay,-0.295224
1915-06-16,Galgaduud,0.6670441
1915-06-16,Gedo,1.1195956
1915-06-16,Hiraan,-0.24882774
1915-06-16,Lower Juba,1.0600674
1915-06-16,Lower Shabelle,-1.0954481
1915-06-16,Middle Juba,0.58058643
1915-06-16,Middle Shabelle,-1.5145109
1915-06-16,Mudug,0.88459206
1915-06-16,Nugaal,0.9362866
1915-06-16,Sanaag,0.48394573
1915-06-16,Sool,0.7888877
1915-06-16,Togdheer,0.34043297
1915-06-16,Woqooyi Galbeed,-0.333726
1915-07-16,Awdal,-0.93332547
1915-07-16,Bakool,0.15485106
1915-07-16,Bari,0.25911862
1915-07-16,Bay,-0.21523027
1915-07-16,Galgaduud,0.53048915
1915-07-16,Gedo,0.76227283
1915-07-16,Hiraan,0.05061852
1915-07-16,Lower Juba,0.8489067
1915-07-16,Lower Shabelle,-0.8884753
1915-07-16,Middle Juba,0.6711594
1915-07-16,Middle Shabelle,-1.1900969
1915-07-16,Mudug,0.8201757
1915-07-16,Nugaal,1.164075
1915-07-16,Sanaag,0.37290564
1915-07-16,Sool,0.85109
1915-07-16,Togdheer,0.5088336
1915-07-16,Woqooyi Galbeed,-0.52642447
1915-08-16,Awdal,-1.3040869
1915-08-16,Bakool,0.50571597
1915-08-16,Bari,0.3136895
1915-08-16,Bay,0.15087382
1915-08-16,Galgaduud,0.66160226
1915-08-16,Gedo,0.94513667
1915-08-16,Hiraan,0.30432945
1915-08-16,Lower Juba,-0.20812996
1915-08-16,Lower Shabelle,-0.3588863
1915-08-16,Middle Juba,0.118416905
1915-08-16,Middle Shabelle,-0.20151405
1915-08-16,Mudug,0.7796029
1915-08-16,Nugaal,0.96971023
1915-08-16,Sanaag,0.56027985
1915-08-16,Sool,1.0612175
1915-08-16,Togdheer,0.55029464
1915-08-16,Woqooyi Galbeed,-0.7780061
1915-09-16,Awdal,1.6707515
1915-09-16,Bakool,0.38755122
1915-09-16,Bari,0.29801068
1915-09-16,Bay,0.4941209
1915-09-16,Galgaduud,0.63029987
1915-09-16,Gedo,0.6937976
1915-09-16,Hiraan,0.1277773
1915-09-16,Lower Juba,0.86521196
1915-09-16,Lower Shabelle,0.05216496
1915-09-16,Middle Juba,0.6447448
1915-09-16,Middle Shabelle,-0.2176805
1915-09-16,Mudug,0.77078193
1915-09-16,Nugaal,0.8807982
1915-09-16,Sanaag,0.58256215
1915-09-16,Sool,0.7247476
1915-09-16,Togdheer,1.1682572
1915-09-16,Woqooyi Galbeed,1.6418254
1915-10-16,Awdal,-0.61730826
1915-10-16,Bakool,-0.6414033
1915-10-16,Bari,0.25180832
1915-10-16,Bay,-1.1607851
1915-10-16,Galgaduud,-0.22324887
1915-10-16,Gedo,-0.33421466
1915-10-16,Hiraan,-1.0960382
1915-10-16,Lower Juba,-0.9293095
1915-10-16,Lower Shabelle,-1.5799778
1915-10-16,Middle Juba,-1.119201
1915-10-16,Middle Shabelle,-1.5964837
1915-10-16,Mudug,0.24913768
1915-10-16,Nugaal,0.20325522
1915-10-16,Sanaag,0.27886134
1915-10-16,Sool,0.3269133
1915-10-16,Togdheer,0.16442505
1915-10-16,Woqooyi Galbeed,-0.39557028
1915-11-16,Awdal,-0.4837082
1915-11-16,Bakool,-0.38726974
1915-11-16,Bari,0.114361264
1915-11-16,Bay,-0.75059897
1915-11-16,Galgaduud,-0.11026265
1915-11-16,Gedo,0.8072919
1915-11-16,Hiraan,-0.9154398
1915-11-16,Lower Juba,0.71031916
1915-11-16,Lower Shabelle,-1.2538176
1915-11-16,Middle Juba,0.01714022
1915-11-16,Middle Shabelle,-1.5640078
1915-11-16,Mudug,0.22377737
1915-11-16,Nugaal,0.33576673
1915-11-16,Sanaag,0.1435395
1915-11-16,Sool,0.28037792
1915-11-16,Togdheer,0.17940587
1915-11-16,Woqooyi Galbeed,-0.16820481
1915-12-16,Awdal,0.017598484
1915-12-16,Bakool,0.060716406
1915-12-16,Bari,0.608514
1915-12-16,Bay,-0.34775943
1915-12-16,Galgaduud,0.48999074
1915-12-16,Gedo,0.7800239
1915-12-16,Hiraan,-0.23264347
1915-12-16,Lower Juba,0.19721639
1915-12-16,Lower Shabelle,-0.77321714
1915-12-16,Middle Juba,0.06951242
1915-12-16,Middle Shabelle,-0.79302144
1915-12-16,Mudug,0.8334017
1915-12-16,Nugaal,1.0129807
1915-12-16,Sanaag,0.60021585
1915-12-16,Sool,0.93275
1915-12-16,Togdheer,0.74684685
1915-12-16,Woqooyi Galbeed,0.28231627
1916-01-16,Awdal,-0.08191355
1916-01-16,Bakool,1.1701711
1916-01-16,Bari,0.53611344
1916-01-16,Bay,0.90872574
1916-01-16,Galgaduud,1.2780323
1916-01-16,Gedo,1.5904167
1916-01-16,Hiraan,0.8584997
1916-01-16,Lower Juba,1.1043787
1916-01-16,Lower Shabelle,0.8322056
1916-01-16,Middle Juba,0.6961235
1916-01-16,Middle Shabelle,-0.040119573
1916-01-16,Mudug,1.1050528
1916-01-16,Nugaal,1.3196971
1916-01-16,Sanaag,0.48007095
1916-01-16,Sool,0.9971362
1916-01-16,Togdheer,0.6849777
1916-01-16,Woqooyi Galbeed,0.30836707
1916-02-15,Awdal,1.3555791
1916-02-15,Bakool,0.032849185
1916-02-15,Bari,-0.08173885
1916-02-15,Bay,0.4461023
1916-02-15,Galgaduud,-0.5934572
1916-02-15,Gedo,0.9066485
1916-02-15,Hiraan,-0.55380774
1916-02-15,Lower Juba,0.8093868
1916-02-15,Lower Shabelle,0.36205006
1916-02-15,Middle Juba,1.0081793
1916-02-15,Middle Shabelle,-0.9390756
1916-02-15,Mudug,-0.4413465
1916-02-15,Nugaal,-0.74191564
1916-02-15,Sanaag,0.15099196
1916-02-15,Sool,-0.08227717
1916-02-15,Togdheer,0.2629054
1916-02-15,Woqooyi Galbeed,0.89917517
1916-03-16,Awdal,1.6134248
1916-03-16,Bakool,-0.011523458
1916-03-16,Bari,0.7121341
1916-03-16,Bay,-0.101044714
1916-03-16,Galgaduud,0.55599546
1916-03-16,Gedo,0.57482827
1916-03-16,Hiraan,-0.083955646
1916-03-16,Lower Juba,0.37475675
1916-03-16,Lower Shabelle,-0.017940056
1916-03-16,Middle Juba,0.3544765
1916-03-16,Middle Shabelle,-0.51147723
1916-03-16,Mudug,0.9920077
1916-03-16,Nugaal,1.0884641
1916-03-16,Sanaag,0.46034586
1916-03-16,Sool,0.863148
1916-03-16,Togdheer,0.90187895
1916-03-16,Woqooyi Galbeed,1.3398068
1916-04-16,Awdal,-0.36468518
1916-04-16,Bakool,-0.8675833
1916-04-16,Bari,0.4349586
1916-04-16,Bay,-0.99040043
1916-04-16,Galgaduud,-0.0043108324
1916-04-16,Gedo,0.52451605
1916-04-16,Hiraan,-1.2805275
1916-04-16,Lower Juba,0.72120935
1916-04-16,Lower Shabelle,-1.3549258
1916-04-16,Middle Juba,0.39063352
1916-04-16,Middle Shabelle,-1.8291547
1916-04-16,Mudug,0.66703624
1916-04-16,Nugaal,0.660982
1916-04-16,Sanaag,0.5328686
1916-04-16,Sool,0.64208347
1916-04-16,Togdheer,0.40627837
1916-04-16,Woqooyi Galbeed,-0.1257973
1916-05-16,Awdal,-0.6504835
1916-05-16,Bakool,-0.7113776
1916-05-16,Bari,0.23053987
1916-05-16,Bay,-1.1800586
1916-05-16,Galgaduud,-0.29774928
1916-05-16,Gedo,0.0068102297
1916-05-16,Hiraan,-1.3283843
1916-05-16,Lower Juba,-0.55095047
1916-05-16,Lower Shabelle,-1.7726393
1916-05-16,Middle Juba,-0.82822454
1916-05-16,Middle Shabelle,-1.9180533
1916-05-16,Mudug,0.22458032
1916-05-16,Nugaal,0.27784473
1916-05-16,Sanaag,0.15471599
1916-05-16,Sool,0.2507084
1916-05-16,Togdheer,-0.008288776
1916-05-16,Woqooyi Galbeed,-0.60125077
1916-06-16,Awdal,-0.38194597
1916-06-16,Bakool,1.0743494
1916-06-16,Bari,0.36853954
1916-06-16,Bay,1.2628078
1916-06-16,Galgaduud,0.8122815
1916-06-16,Gedo,1.1643182
1916-06-16,Hiraan,0.8450382
1916-06-16,Lower Juba,1.3408351
1916-06-16,Lower Shabelle,1.1643612
1916-06-16,Middle Juba,1.5407099
1916-06-16,Middle Shabelle,0.8804253
1916-06-16,Mudug,0.69101167
1916-06-16,Nugaal,0.63148034
1916-06-16,Sanaag,0.4282564
1916-06-16,Sool,0.54770696
1916-06-16,Togdheer,0.17107524
1916-06-16,Woqooyi Galbeed,-0.4239955
1916-07-16,Awdal,2.2078807
1916-07-16,Bakool,1.0578014
1916-07-16,Bari,0.25911862
1916-07-16,Bay,0.8501939
1916-07-16,Galgaduud,0.7400419
1916-07-16,Gedo,1.3883246
1916-07-16,Hiraan,0.7934225
1916-07-16,Lower Juba,1.2006292
1916-07-16,Lower Shabelle,0.79136837
1916-07-16,Middle Juba,1.2788011
1916-07-16,Middle Shabelle,0.58896285
1916-07-16,Mudug,0.74388266
1916-07-16,Nugaal,1.164075
1916-07-16,Sanaag,0.37713528
1916-07-16,Sool,1.0145477
1916-07-16,Togdheer,1.3169537
1916-07-16,Woqooyi Galbeed,2.0259743
1916-08-16,Awdal,0.22072496
1916-08-16,Bakool,0.90421724
1916-08-16,Bari,0.05661899
1916-08-16,Bay,1.1677622
1916-08-16,Galgaduud,0.26006863
1916-08-16,Gedo,2.0000901
1916-08-16,Hiraan,0.6867594
1916-08-16,Lower Juba,1.5362841
1916-08-16,Lower Shabelle,1.0192792
1916-08-16,Middle Juba,1.4265981
1916-08-16,Middle Shabelle,0.9328604
1916-08-16,Mudug,0.025520364
1916-08-16,Nugaal,0.35910207
1916-08-16,Sanaag,0.30482635
1916-08-16,Sool,0.35378852
1916-08-16,Togdheer,0.41985506
1916-08-16,Woqooyi Galbeed,0.2273792
1916-09-16,Awdal,-1.28616
1916-09-16,Bakool,1.1123449
1916-09-16,Bari,0.17491166
1916-09-16,Bay,1.3182913
1916-09-16,Galgaduud,0.5780777
1916-09-16,Gedo,1.9566877
1916-09-16,Hiraan,0.912307
1916-09-16,Lower Juba,1.2395134
1916-09-16,Lower Shabelle,1.132713
1916-09-16,Middle Juba,1.3727431
1916-09-16,Middle Shabelle,0.8615028
1916-09-16,Mudug,0.40775886
1916-09-16,Nugaal,0.44741005
1916-09-16,Sanaag,0.22407664
1916-09-16,Sool,0.55835074
1916-09-16,Togdheer,0.14692459
1916-09-16,Woqooyi Galbeed,-0.99545157
1916-10-16,Awdal,-0.61730826
1916-10-16,Bakool,-0.76986
1916-10-16,Bari,0.23152064
1916-10-16,Bay,-1.3330514
1916-10-16,Galgaduud,-0.31089854
1916-10-16,Gedo,-0.42328066
1916-10-16,Hiraan,-1.2442921
1916-10-16,Lower Juba,-1.2898972
1916-10-16,Lower Shabelle,-1.8343836
1916-10-16,Middle Juba,-1.4704821
1916-10-16,Middle Shabelle,-1.8316572
1916-10-16,Mudug,0.13330223
1916-10-16,Nugaal,0.17171486
1916-10-16,Sanaag,0.18048917
1916-10-16,Sool,0.15246196
1916-10-16,Togdheer,0.10550574
1916-10-16,Woqooyi Galbeed,-0.41144267
1916-11-16,Awdal,-0.58611685
1916-11-16,Bakool,-0.41646215
1916-11-16,Bari,-0.087743424
1916-11-16,Bay,-1.0794336
1916-11-16,Galgaduud,-0.15483391
1916-11-16,Gedo,0.3715176
1916-11-16,Hiraan,-0.9679583
1916-11-16,Lower Juba,-0.765717
1916-11-16,Lower Shabelle,-1.6250883
1916-11-16,Middle Juba,-0.8969723
1916-11-16,Middle Shabelle,-1.6146202
1916-11-16,Mudug,0.19939932
1916-11-16,Nugaal,0.055686273
1916-11-16,Sanaag,0.24821347
1916-11-16,Sool,0.11650916
1916-11-16,Togdheer,0.06075581
1916-11-16,Woqooyi Galbeed,-0.22667
1916-12-16,Awdal,1.2491846
1916-12-16,Bakool,-0.012483237
1916-12-16,Bari,0.25596392
1916-12-16,Bay,-0.3854774
1916-12-16,Galgaduud,0.27645728
1916-12-16,Gedo,0.92452514
1916-12-16,Hiraan,-0.4590189
1916-12-16,Lower Juba,0.7986036
1916-12-16,Lower Shabelle,-0.88272536
1916-12-16,Middle Juba,0.29278827
1916-12-16,Middle Shabelle,-1.1289352
1916-12-16,Mudug,0.53459847
1916-12-16,Nugaal,0.6991497
1916-12-16,Sanaag,0.046044346
1916-12-16,Sool,0.5850841
1916-12-16,Togdheer,0.47084093
1916-12-16,Woqooyi Galbeed,0.6858581
1917-01-16,Awdal,-0.39803737
1917-01-16,Bakool,0.44632778
1917-01-16,Bari,-0.038157854
1917-01-16,Bay,0.93407583
1917-01-16,Galgaduud,-0.36632696
1917-01-16,Gedo,1.3117907
1917-01-16,Hiraan,-0.124168284
1917-01-16,Lower Juba,1.9772824
1917-01-16,Lower Shabelle,0.60964864
1917-01-16,Middle Juba,1.8193843
1917-01-16,Middle Shabelle,-0.79565716
1917-01-16,Mudug,0.12036368
1917-01-16,Nugaal,-0.21449451
1917-01-16,Sanaag,0.04393177
1917-01-16,Sool,-0.20857655
1917-01-16,Togdheer,-0.015037676
1917-01-16,Woqooyi Galbeed,-0.14138612
1917-02-15,Awdal,-0.31841496
1917-02-15,Bakool,0.11378078
1917-02-15,Bari,-0.08173885
1917-02-15,Bay,0.9605379
1917-02-15,Galgaduud,-0.7547263
1917-02-15,Gedo,1.2567562
1917-02-15,Hiraan,-0.6314698
1917-02-15,Lower Juba,1.8830118
1917-02-15,Lower Shabelle,0.69327927
1917-02-15,Middle Juba,1.1990706
1917-02-15,Middle Shabelle,-1.1084981
1917-02-15,Mudug,-0.864421
1917-02-15,Nugaal,-0.6087769
1917-02-15,Sanaag,-0.106316954
1917-02-15,Sool,-0.3979791
1917-02-15,Togdheer,-0.0533911
1917-02-15,Woqooyi Galbeed,-0.15918374
1917-03-16,Awdal,-0.7935886
1917-03-16,Bakool,-0.11812664
1917-03-16,Bari,0.14733875
1917-03-16,Bay,0.041128308
1917-03-16,Galgaduud,0.106509134
1917-03-16,Gedo,0.49405208
1917-03-16,Hiraan,-0.49907997
1917-03-16,Lower Juba,1.1838963
1917-03-16,Lower Shabelle,-0.124835774
1917-03-16,Middle Juba,0.9050296
1917-03-16,Middle Shabelle,-1.0264103
1917-03-16,Mudug,0.41452265
1917-03-16,Nugaal,0.3330656
1917-03-16,Sanaag,0.3048302
1917-03-16,Sool,0.29453328
1917-03-16,Togdheer,0.123701975
1917-03-16,Woqooyi Galbeed,-0.36079454
1917-04-16,Awdal,-1.0582023
1917-04-16,Bakool,-0.018714793
1917-04-16,Bari,0.41987267
1917-04-16,Bay,0.29651076
1917-04-16,Galgaduud,0.36375952
1917-04-16,Gedo,1.0656815
1917-04-16,Hiraan,-0.18999837
1917-04-16,Lower Juba,1.9148254
1917-04-16,Lower Shabelle,0.18080154
1917-04-16,Middle Juba,1.4532858
1917-04-16,Middle Shabelle,-0.4125084
1917-04-16,Mudug,0.5930123
1917-04-16,Nugaal,0.6579057
1917-04-16,Sanaag,0.37566206
1917-04-16,Sool,0.5820696
1917-04-16,Togdheer,0.2566487
1917-04-16,Woqooyi Galbeed,-0.5620262
1917-05-16,Awdal,-0.6504835
1917-05-16,Bakool,0.27510288
1917-05-16,Bari,0.23053987
1917-05-16,Bay,0.45825848
1917-05-16,Galgaduud,0.23813836
1917-05-16,Gedo,0.62776726
1917-05-16,Hiraan,0.09742112
1917-05-16,Lower Juba,1.025955
1917-05-16,Lower Shabelle,0.29477543
1917-05-16,Middle Juba,0.89982814
1917-05-16,Middle Shabelle,-0.04863122
1917-05-16,Mudug,0.2785107
1917-05-16,Nugaal,0.22393255
1917-05-16,Sanaag,0.32032552
1917-05-16,Sool,0.2689106
1917-05-16,Togdheer,0.005418204
1917-05-16,Woqooyi Galbeed,-0.60125077
1917-06-16,Awdal,-0.38194597
1917-06-16,Bakool,0.48540065
1917-06-16,Bari,0.36853954
1917-06-16,Bay,-0.33405924
1917-06-16,Galgaduud,0.5174301
1917-06-16,Gedo,1.5948257
1917-06-16,Hiraan,-0.2751217
1917-06-16,Lower Juba,-0.73590684
1917-06-16,Lower Shabelle,-1.3924809
1917-06-16,Middle Juba,-0.4810148
1917-06-16,Middle Shabelle,-1.1953255
1917-06-16,Mudug,0.5956919
1917-06-16,Nugaal,0.7190949
1917-06-16,Sanaag,0.26201788
1917-06-16,Sool,0.6434266
1917-06-16,Togdheer,0.17107524
1917-06-16,Woqooyi Galbeed,-0.4239955
1917-07-16,Awdal,-0.8805766
1917-07-16,Bakool,0.93782043
1917-07-16,Bari,0.16284604
1917-07-16,Bay,1.0858041
1917-07-16,Galgaduud,0.8503802
1917-07-16,Gedo,0.9946237
1917-07-16,Hiraan,0.9331055
1917-07-16,Lower Juba,1.0177894
1917-07-16,Lower Shabelle,1.1798694
1917-07-16,Middle Juba,1.1197388
1917-07-16,Middle Shabelle,1.1158307
1917-07-16,Mudug,0.7331958
1917-07-16,Nugaal,0.60992384
1917-07-16,Sanaag,0.42236167
1917-07-16,Sool,0.6213729
1917-07-16,Togdheer,0.5035552
1917-07-16,Woqooyi Galbeed,-0.38881284
1917-08-16,Awdal,1.97872
1917-08-16,Bakool,0.34852687
1917-08-16,Bari,0.1886279
1917-08-16,Bay,-0.2657438
1917-08-16,Galgaduud,0.4343888
1917-08-16,Gedo,0.8090283
1917-08-16,Hiraan,-0.012326577
1917-08-16,Lower Juba,0.08290273
1917-08-16,Lower Shabelle,-0.9857208
1917-08-16,Middle Juba,-0.18284906
