Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Population Type,location,urbanRural,accommodationType,Female 0-4,Female 5-11,Female 12-17,Female 18-59,Female 60 or more,Female Unknown,Female Total,Male 0-4,Male 5-11,Male 12-17,Male 18-59,Male 60 or more,Male Unknown,Male Total,Total
#date+year,#country+code+origin,#country+code+asylum,#country+name+origin,#country+name+asylum,#indicator+population_type,,,,#affected+f+infants+age_0_4,#affected+f+children+age_5_11,#affected+f+adolescents+age_12_17,#affected+f+adults+age_18_59,#affected+f+elderly+age_60,#affected+f+unknown_age,#affected+f+total,#affected+m+infants+age_0_4,#affected+m+children+age_5_11,#affected+m+adolescents+age_12_17,#affected+m+adults+age_18_59,#affected+m+elderly+age_60,#affected+m+unknown_age,#affected+m+total,#affected+all+total
2019,ERI,MLT,Eritrea,Malta,REF,Community,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805
2019,ERI,NLD,Eritrea,Netherlands,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,222,222,0,0,0,0,0,289,289,511
2019,ERI,NLD,Eritrea,Netherlands,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14809
2019,ERI,NER,Eritrea,Niger,ASY,Agadez region,U,R,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2019,ERI,NER,Eritrea,Niger,ASY,Niamey : Capital district,U,I,5,0,6,14,0,0,25,0,0,57,61,0,0,118,143
2019,ERI,NER,Eritrea,Niger,REF,Niamey : Capital district,U,I,6,0,12,40,0,0,58,5,0,72,149,0,0,226,284
2019,ERI,NGA,Eritrea,Nigeria,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5
2019,ERI,NGA,Eritrea,Nigeria,REF,Dispersed in the country / territory,U,I,5,0,0,6,0,0,11,5,0,0,14,0,0,19,30
2019,ERI,NOR,Eritrea,Norway,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
2019,ERI,NOR,Eritrea,Norway,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14038
2019,ERI,NZL,Eritrea,New Zealand,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2019,ERI,PAN,Eritrea,Panama,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
2019,ERI,PHL,Eritrea,Philippines,ASY,National Capital Region (NCR) : Region,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2019,ERI,PHL,Eritrea,Philippines,REF,National Capital Region (NCR) : Region,U,I,0,5,0,6,0,0,11,0,0,0,8,0,0,8,19
2019,ERI,POL,Eritrea,Poland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
2019,ERI,PRT,Eritrea,Portugal,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,5,5,0,0,0,0,0,7,7,12
2019,ERI,PRT,Eritrea,Portugal,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
2019,ERI,QAT,Eritrea,Qatar,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5
2019,ERI,ROU,Eritrea,Romania,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
2019,ERI,ROU,Eritrea,Romania,REF,Dispersed in the country / territory,V,U,0,5,0,7,0,0,12,0,5,0,28,0,0,33,45
2019,ERI,ZAF,Eritrea,South Africa,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098
2019,ERI,ZAF,Eritrea,South Africa,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574
2019,ERI,RWA,Eritrea,Rwanda,ASY,Bugesera RC,R,R,0,0,23,12,0,0,35,0,0,85,23,0,0,108,143
2019,ERI,RWA,Eritrea,Rwanda,REF,Bugesera RC,R,R,5,0,0,14,0,0,19,0,0,16,63,0,0,79,98
2019,ERI,RWA,Eritrea,Rwanda,REF,Kigali Urban,U,I,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6
2019,ERI,SAU,Eritrea,Saudi Arabia,REF,Dispersed in the country / territory,U,I,0,0,5,7,5,0,17,0,0,0,19,6,0,25,42
2019,ERI,SEN,Eritrea,Senegal,ASY,Dakar,U,I,0,0,0,0,0,0,0,0,0,0,13,0,0,13,13
2019,ERI,SOM,Eritrea,Somalia,ASY,Bari : Gobolka - Region,U,I,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2019,ERI,SOM,Eritrea,Somalia,ASY,Woqooyi Galbeed : Gobolka - Region,U,I,0,0,9,10,0,0,19,0,0,5,17,0,0,22,41
2019,ERI,SOM,Eritrea,Somalia,REF,Woqooyi Galbeed : Gobolka - Region,U,I,0,6,8,10,0,0,24,7,0,7,19,0,0,33,57
2019,ERI,ESP,Eritrea,Spain,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,15,15,0,0,0,0,0,50,50,65
2019,ERI,ESP,Eritrea,Spain,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291
2019,ERI,SSD,Eritrea,South Sudan,ASY,Juba : County,U,I,101,38,0,528,6,0,673,139,42,8,1485,51,0,1725,2398
2019,ERI,SSD,Eritrea,South Sudan,ASY,Makpandu : Point,R,P,0,0,0,0,0,0,0,0,5,0,12,0,0,17,17
2019,ERI,SSD,Eritrea,South Sudan,REF,Juba : County,U,I,6,5,0,21,0,0,32,0,0,7,68,5,0,80,112
2019,ERI,SSD,Eritrea,South Sudan,REF,Makpandu : Point,R,P,5,7,0,16,0,0,28,7,0,5,45,5,0,62,90
2019,ERI,SDN,Eritrea,Sudan,ASY,Abuda : Point,R,P,0,0,0,7,0,0,7,0,0,5,0,0,0,5,12
2019,ERI,SDN,Eritrea,Sudan,ASY,Gedaref,R,S,6,35,25,107,7,0,180,10,36,29,102,6,0,183,363
2019,ERI,SDN,Eritrea,Sudan,ASY,Kassala : Wilayat - State,R,S,7,20,18,108,10,0,163,5,20,34,87,6,0,152,315
2019,ERI,SDN,Eritrea,Sudan,ASY,Khartoum : Wilayat - State,U,I,44,97,124,364,13,0,642,37,122,146,301,15,0,621,1263
2019,ERI,SDN,Eritrea,Sudan,ASY,Kilo 26 : Point,R,P,0,5,0,0,0,0,5,0,5,0,0,0,0,5,10
2019,ERI,SDN,Eritrea,Sudan,ASY,Port Sudan : District,R,S,0,0,0,10,6,0,16,0,0,0,13,5,0,18,34
2019,ERI,SDN,Eritrea,Sudan,ASY,Shagarab 1 : Point,R,P,214,375,191,1555,62,0,2397,262,400,264,1897,66,0,2889,5286
2019,ERI,SDN,Eritrea,Sudan,ASY,Shagarab 2 : Point,R,P,5,9,5,18,0,0,37,5,9,0,5,0,0,19,56
2019,ERI,SDN,Eritrea,Sudan,ASY,Um Gargur : Point,R,P,0,8,5,15,7,0,35,0,8,0,0,5,0,13,48
2019,ERI,SDN,Eritrea,Sudan,ASY,Wad Sherife : Point,R,P,5,0,0,12,0,0,17,0,0,8,13,0,0,21,38
2019,ERI,SDN,Eritrea,Sudan,OOC,Gedaref,R,S,0,7,0,7,0,0,14,0,0,6,0,0,0,6,20
2019,ERI,SDN,Eritrea,Sudan,OOC,Khartoum : Wilayat - State,U,I,0,5,0,6,0,0,11,0,7,0,5,0,0,12,23
2019,ERI,SDN,Eritrea,Sudan,OOC,Port Sudan : District,R,S,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6
2019,ERI,SDN,Eritrea,Sudan,REF,Abuda : Point,R,P,80,265,255,976,142,0,1718,94,256,253,854,159,0,1616,3334
2019,ERI,SDN,Eritrea,Sudan,REF,Fau 5 : Point,R,P,5,25,61,260,47,0,398,0,24,79,255,65,0,423,821
2019,ERI,SDN,Eritrea,Sudan,REF,Gedaref,R,S,34,94,141,641,58,0,968,35,144,156,745,123,0,1203,2171
2019,ERI,SDN,Eritrea,Sudan,REF,Girba,R,P,18,429,467,2044,315,0,3273,19,436,493,1564,370,0,2882,6155
2019,ERI,SDN,Eritrea,Sudan,REF,Kassala : Wilayat - State,R,S,105,385,533,2428,323,0,3774,90,395,544,3083,374,0,4486,8260
2019,ERI,SDN,Eritrea,Sudan,REF,Khartoum : Wilayat - State,U,I,98,311,332,2096,173,0,3010,89,279,351,2256,316,0,3291,6301
2019,ERI,SDN,Eritrea,Sudan,REF,Kilo 26 : Point,R,P,311,851,640,2814,432,0,5048,314,950,650,2272,515,0,4701,9749
2019,ERI,SDN,Eritrea,Sudan,REF,Port Sudan : District,R,S,9,152,149,696,89,0,1095,6,170,168,1138,217,0,1699,2794
2019,ERI,SDN,Eritrea,Sudan,REF,Shagarab 1 : Point,R,P,489,2399,1766,7909,604,0,13167,530,2383,1774,9156,738,0,14581,27748
2019,ERI,SDN,Eritrea,Sudan,REF,Shagarab 2 : Point,R,P,207,881,1018,3346,369,0,5821,219,890,1095,2333,506,0,5043,10864
2019,ERI,SDN,Eritrea,Sudan,REF,Shagarab 3 : Point,R,P,87,465,513,2069,287,0,3421,93,466,538,1391,377,0,2865,6286
2019,ERI,SDN,Eritrea,Sudan,REF,Um Gargur : Point,R,P,409,902,779,3150,463,0,5703,402,940,769,2857,563,0,5531,11234
2019,ERI,SDN,Eritrea,Sudan,REF,Wad Sherife : Point,R,P,119,1257,1176,5913,1089,0,9554,154,1323,1233,4015,908,0,7633,17187
2019,ERI,SVN,Eritrea,Slovenia,ASY,Ljubljana : Obcine - Municipality,U,P,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19
2019,ERI,SVN,Eritrea,Slovenia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
2019,ERI,SWZ,Eritrea,Kingdom of Eswatini,ASY,Dispersed in the country / territory,V,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2019,ERI,SWE,Eritrea,Sweden,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,271,271,0,0,0,0,0,307,307,578
2019,ERI,SWE,Eritrea,Sweden,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27933
2019,ERI,CHE,Eritrea,Switzerland,ASY,Dispersed in the country / territory,V,C,91,19,11,248,5,0,374,94,35,14,370,5,0,518,892
2019,ERI,CHE,Eritrea,Switzerland,REF,Dispersed in the country / territory,V,U,632,480,236,2870,62,0,4280,652,489,339,3971,37,0,5488,9768
2019,ERI,CHE,Eritrea,Switzerland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26930
2019,ERI,SYR,Eritrea,Syrian Arab Republic,REF,Aleppo : Mohafazah - Governorate,U,I,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5
2019,ERI,SYR,Eritrea,Syrian Arab Republic,REF,Damascus : Mohafazah - Governorate,U,I,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2019,ERI,SYR,Eritrea,Syrian Arab Republic,REF,Rural Damascus : Mohafazah - Governorate,U,I,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7
2019,ERI,THA,Eritrea,Thailand,REF,Bangkok : Metropolitan administration,U,I,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5
2019,ERI,TUN,Eritrea,Tunisia,ASY,Medenine : Wilayah - Governorate,U,I,0,0,0,5,0,0,5,0,0,18,34,0,0,52,57
2019,ERI,TUN,Eritrea,Tunisia,ASY,Sfax,U,I,0,0,0,0,0,0,0,0,0,0,11,0,0,11,11
2019,ERI,TUN,Eritrea,Tunisia,ASY,Tunis,U,I,0,8,0,0,0,0,8,0,0,0,9,0,0,9,17
2019,ERI,TUN,Eritrea,Tunisia,REF,Medenine : Wilayah - Governorate,U,I,0,0,5,11,0,0,16,0,0,21,110,0,0,131,147
2019,ERI,TUN,Eritrea,Tunisia,REF,Sfax,U,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2019,ERI,TUN,Eritrea,Tunisia,REF,Tunis,U,I,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2019,ERI,ARE,Eritrea,United Arab Emirates,ASY,Abu Dhabi : Emirate,U,I,0,0,0,0,0,0,0,0,0,7,0,0,0,7,7
2019,ERI,UGA,Eritrea,Uganda,ASY,Adjumani : District,R,I,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5
2019,ERI,UGA,Eritrea,Uganda,ASY,Dispersed in the country / territory,R,R,0,6,0,5,0,0,11,0,0,5,9,0,0,14,25
2019,ERI,UGA,Eritrea,Uganda,ASY,Kampala : City,U,I,490,420,185,3274,27,0,4396,501,415,218,2461,29,0,3624,8020
2019,ERI,UGA,Eritrea,Uganda,ASY,Nakivale : Point,R,I,0,0,0,7,0,0,7,0,0,0,7,0,0,7,14
2019,ERI,UGA,Eritrea,Uganda,REF,Kampala : City,U,I,344,408,203,1460,22,0,2437,314,425,212,1529,37,0,2517,4954
2019,ERI,UGA,Eritrea,Uganda,REF,Nakivale : Point,R,I,60,71,68,462,8,0,669,69,88,90,545,14,0,806,1475
2019,ERI,UGA,Eritrea,Uganda,REF,Rhino Camp : Point,R,I,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2019,ERI,UKR,Eritrea,Ukraine,ASY,Dispersed in the country / territory,U,I,0,0,0,6,0,0,6,0,0,5,18,0,0,23,29
2019,ERI,UKR,Eritrea,Ukraine,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,5,5,0,0,0,0,0,6,6,11
2019,ERI,USA,Eritrea,United States of America,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056
2019,ERI,USA,Eritrea,United States of America,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5941
2019,ERI,YEM,Eritrea,Yemen,ASY,Aden: Muhafazah - Governorate,U,I,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2019,ERI,YEM,Eritrea,Yemen,ASY,Al Hudaydah: Muhafazah - Governorate,U,I,0,6,0,25,7,0,38,0,0,6,51,7,0,64,102
2019,ERI,YEM,Eritrea,Yemen,ASY,Amanat Al Asimah: Muhafazah - Governorate,U,I,5,19,15,108,33,0,180,5,13,11,146,12,0,187,367
2019,ERI,YEM,Eritrea,Yemen,REF,Aden: Muhafazah - Governorate,U,I,0,0,0,0,0,0,0,0,5,0,32,0,0,37,37
2019,ERI,YEM,Eritrea,Yemen,REF,Al Dhale'e : Muhafazah - Governorate,U,I,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2019,ERI,YEM,Eritrea,Yemen,REF,Al Hudaydah: Muhafazah - Governorate,U,I,0,5,6,20,5,0,36,0,0,6,96,5,0,107,143
2019,ERI,YEM,Eritrea,Yemen,REF,Amanat Al Asimah: Muhafazah - Governorate,U,I,5,35,41,293,35,0,409,9,52,40,576,46,0,723,1132
2019,ERI,YEM,Eritrea,Yemen,REF,Hadramawt: Muhafazah - Governorate,U,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2019,ERI,YEM,Eritrea,Yemen,REF,Sa'dah : Muhafazah - Governorate,U,I,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2019,ERI,YEM,Eritrea,Yemen,REF,Sanaa: Muhafazah - Governorate,U,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2019,ERI,YEM,Eritrea,Yemen,REF,Taizz: Muhafazah - Governorate,U,I,0,0,0,11,0,0,11,0,0,5,16,0,0,21,32
2019,ERI,ZMB,Eritrea,Zambia,ASY,Lusaka : District,U,I,0,5,0,6,0,0,11,0,0,0,19,0,0,19,30
2019,ERI,ZMB,Eritrea,Zambia,REF,Lusaka : District,U,I,0,0,0,8,0,0,8,5,0,0,9,0,0,14,22
2019,ERI,ZWE,Eritrea,Zimbabwe,ASY,Tongogara : Point,R,P,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5
2019,ERI,ZWE,Eritrea,Zimbabwe,REF,Harare : City,U,I,0,8,0,0,0,0,8,0,0,0,6,0,0,6,14
2019,ERI,ZWE,Eritrea,Zimbabwe,REF,Tongogara : Point,R,P,0,6,0,0,0,0,6,0,0,0,0,0,0,0,6
2020,ERI,DZA,Eritrea,Algeria,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2020,ERI,AGO,Eritrea,Angola,ASY,Kwanza Norte,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2020,ERI,AGO,Eritrea,Angola,ASY,Luanda,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778
2020,ERI,AGO,Eritrea,Angola,ASY,Zaire,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2020,ERI,AGO,Eritrea,Angola,OOC,Luanda,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2020,ERI,AGO,Eritrea,Angola,REF,Luanda,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
2020,ERI,EGY,Eritrea,Egypt,ASY,Alexandria : Muhafazah - Governorate,U,I,0,0,0,5,0,0,5,0,0,0,5,0,0,5,10
2020,ERI,EGY,Eritrea,Egypt,ASY,Cairo : Muhafazah - Governorate,U,I,14,19,23,162,5,0,223,14,19,49,219,7,0,308,531
2020,ERI,EGY,Eritrea,Egypt,ASY,Giza : Muhafazah - Governorate,U,I,87,177,394,1087,57,0,1802,98,204,744,1961,66,0,3073,4875
2020,ERI,EGY,Eritrea,Egypt,ASY,Kalyobiya : Muhafazah - Governorate,U,I,0,0,0,5,0,0,5,0,0,0,7,0,0,7,12
2020,ERI,EGY,Eritrea,Egypt,ASY,Suez : Muhafazah - Governorate,U,I,0,8,10,45,5,0,68,5,9,10,25,6,0,55,123
2020,ERI,EGY,Eritrea,Egypt,REF,Alexandria : Muhafazah - Governorate,U,I,0,7,0,10,0,0,17,0,7,0,10,0,0,17,34
2020,ERI,EGY,Eritrea,Egypt,REF,Cairo : Muhafazah - Governorate,U,I,45,58,54,459,18,0,634,47,87,83,387,12,0,616,1250
2020,ERI,EGY,Eritrea,Egypt,REF,Giza : Muhafazah - Governorate,U,I,411,832,728,4052,163,0,6186,506,886,907,3171,111,0,5581,11767
2020,ERI,EGY,Eritrea,Egypt,REF,Kalyobiya : Muhafazah - Governorate,U,I,0,6,0,0,0,0,6,0,0,0,5,0,0,5,11
2020,ERI,EGY,Eritrea,Egypt,REF,Suez : Muhafazah - Governorate,U,I,15,40,36,182,8,0,281,16,65,29,70,5,0,185,466
2020,ERI,AUS,Eritrea,Australia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2020,ERI,AUS,Eritrea,Australia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
2020,ERI,AUT,Eritrea,Austria,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,10,10,0,0,0,0,0,22,22,32
2020,ERI,AUT,Eritrea,Austria,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441
2020,ERI,BEL,Eritrea,Belgium,ASY,Dispersed in the country / territory,V,C,0,0,0,0,0,395,395,0,0,0,0,0,810,810,1205
2020,ERI,BEL,Eritrea,Belgium,REF,Dispersed in the country / territory,V,I,0,0,0,0,0,1014,1014,0,0,0,0,0,1750,1750,2764
2020,ERI,BEN,Eritrea,Benin,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2020,ERI,BWA,Eritrea,Botswana,REF,Dukwi : Point,R,P,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2020,ERI,BRA,Eritrea,Brazil,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
2020,ERI,BRA,Eritrea,Brazil,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2020,ERI,BIH,Eritrea,Bosnia and Herzegovina,OOC,Federation of Bosnia and Herzegovina : Entity,U,P,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26
2020,ERI,BGR,Eritrea,Bulgaria,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2020,ERI,CAN,Eritrea,Canada,ASY,Dispersed in the country / territory,U,I,0,0,0,54,0,62,116,0,0,0,0,0,137,137,253
2020,ERI,CAN,Eritrea,Canada,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2020,ERI,CAN,Eritrea,Canada,REF,Dispersed in the country / territory,U,I,0,6,0,39,8,55,108,0,7,0,87,0,41,135,243
2020,ERI,CAN,Eritrea,Canada,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1908
2020,ERI,TCD,Eritrea,Chad,ASY,N'Djamena : Region,U,I,0,0,0,5,0,0,5,0,0,0,10,0,0,10,15
2020,ERI,TCD,Eritrea,Chad,REF,N'Djamena : Region,U,I,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2020,ERI,CHN,Eritrea,China,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2020,ERI,COD,Eritrea,Democratic Republic of the Congo,REF,Kinshasa,U,I,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2020,ERI,COL,Eritrea,Colombia,REF,Bogota : Capital district,U,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2020,ERI,CRI,Eritrea,Costa Rica,ASY,Dispersed in the country / territory,V,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2020,ERI,CUB,Eritrea,Cuba,REF,La Habana : Provincia,U,I,0,0,0,0,0,0,0,0,0,0,12,0,0,12,12
2020,ERI,CYP,Eritrea,Cyprus,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5
2020,ERI,CYP,Eritrea,Cyprus,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
2020,ERI,CZE,Eritrea,Czechia,REF,Dispersed in the country / territory,V,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2020,ERI,DNK,Eritrea,Denmark,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,94,94,0,0,0,0,0,109,109,203
2020,ERI,DNK,Eritrea,Denmark,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5399
2020,ERI,DJI,Eritrea,Djibouti,ASY,Ali-Addeh : Point,R,P,0,0,7,16,0,0,23,0,8,0,27,0,0,35,58
2020,ERI,DJI,Eritrea,Djibouti,ASY,Djibouti : Point,U,I,6,19,10,39,0,0,74,0,15,10,96,0,0,121,195
2020,ERI,DJI,Eritrea,Djibouti,ASY,Hol-Hol : Point,R,P,0,0,6,16,0,0,22,0,7,5,151,0,0,163,185
2020,ERI,DJI,Eritrea,Djibouti,REF,Ali-Addeh : Point,R,P,15,7,6,50,0,0,78,14,18,12,202,0,0,246,324
2020,ERI,DJI,Eritrea,Djibouti,REF,Djibouti : Point,U,I,5,5,7,29,0,0,46,5,7,6,57,5,0,80,126
2020,ERI,DJI,Eritrea,Djibouti,REF,Hol-Hol : Point,R,P,0,0,0,5,0,0,5,0,5,0,18,0,0,23,28
2020,ERI,DJI,Eritrea,Djibouti,REF,Obock : Pont,R,P,0,0,5,11,0,0,16,0,0,8,13,0,0,21,37
2020,ERI,ECU,Eritrea,Ecuador,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2020,ERI,ECU,Eritrea,Ecuador,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,11,0,0,11,11
2020,ERI,ERI,Eritrea,Eritrea,OOC,Gash Barka : Zoba - Region,U,I,0,0,0,17,0,0,17,0,0,0,0,0,0,0,17
2020,ERI,EST,Eritrea,Estonia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2020,ERI,ETH,Eritrea,Ethiopia,ASY,Addis Ababa : Astedader akabibi - Chartered city,U,I,0,16,18,7,10,0,51,0,13,21,9,7,0,50,101
2020,ERI,ETH,Eritrea,Ethiopia,ASY,Asaita : Point,R,P,0,0,0,6,0,0,6,0,0,6,5,0,0,11,17
2020,ERI,ETH,Eritrea,Ethiopia,ASY,Berhale : Point,R,P,0,0,7,21,5,0,33,0,0,11,18,0,0,29,62
2020,ERI,ETH,Eritrea,Ethiopia,REF,Addis Ababa : Astedader akabibi - Chartered city,U,I,800,2353,2046,11811,170,0,17180,829,2307,2172,7136,209,0,12653,29833
2020,ERI,ETH,Eritrea,Ethiopia,REF,Adiharush : Point,R,P,877,2176,2474,10965,103,0,16595,982,2285,3620,11788,147,0,18822,35417
2020,ERI,ETH,Eritrea,Ethiopia,REF,Asaita : Point,R,P,1556,2654,1586,4854,324,0,10974,1644,3049,1894,3851,287,0,10725,21699
2020,ERI,ETH,Eritrea,Ethiopia,REF,Ayne-Deeb,R,I,390,582,557,1387,75,0,2991,290,529,509,384,91,0,1803,4794
2020,ERI,ETH,Eritrea,Ethiopia,REF,Berhale : Point,R,P,1839,2887,1718,4133,133,0,10710,1758,2815,1619,2022,234,0,8448,19158
2020,ERI,ETH,Eritrea,Ethiopia,REF,Dalool,R,I,388,721,675,1411,70,0,3265,446,755,643,752,77,0,2673,5938
2020,ERI,ETH,Eritrea,Ethiopia,REF,Erebti,R,I,7,8,8,11,0,0,34,5,14,5,7,0,0,31,65
2020,ERI,ETH,Eritrea,Ethiopia,REF,Hitsats,R,P,768,1370,1922,7593,73,0,11726,818,1531,2823,8656,116,0,13944,25670
2020,ERI,ETH,Eritrea,Ethiopia,REF,Mai-Ayni : Point,R,P,779,1383,1441,5736,74,0,9413,839,1517,2865,6523,134,0,11878,21291
2020,ERI,ETH,Eritrea,Ethiopia,REF,Outside of camp **,R,P,125,308,572,3024,78,0,4107,137,357,1676,2660,54,0,4884,8991
2020,ERI,ETH,Eritrea,Ethiopia,REF,Shimelba (Shire/Shiraro) : Point,R,P,549,697,601,1797,205,0,3849,574,651,684,2311,166,0,4386,8235
2020,ERI,FIN,Eritrea,Finland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,5,5,0,0,0,0,0,14,14,19
2020,ERI,FIN,Eritrea,Finland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856
2020,ERI,FRA,Eritrea,France,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,517,517,0,0,0,0,0,1152,1152,1669
2020,ERI,FRA,Eritrea,France,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7318
2020,ERI,GBR,Eritrea,United Kingdom of Great Britain and Northern Ireland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,996,996,0,0,0,0,0,2115,2115,3111
2020,ERI,GBR,Eritrea,United Kingdom of Great Britain and Northern Ireland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14016
2020,ERI,GEO,Eritrea,Georgia,ASY,Dispersed in the country / territory,V,U,0,0,0,9,0,0,9,0,0,0,5,0,0,5,14
2020,ERI,DEU,Eritrea,Germany,ASY,Dispersed in the country / territory,V,U,514,136,82,913,12,0,1657,319,137,88,1071,20,0,1635,3292
2020,ERI,DEU,Eritrea,Germany,REF,Dispersed in the country / territory,V,U,3419,1742,596,12865,420,0,19042,3924,1878,649,35436,261,0,42148,61190
