time,region,PRECTOTCORR,T2M_MAX
201504.0,Galgaduud,0.9729411,38.17235
201504.0,Gedo,3.9578571,36.334286
201504.0,Hiraan,2.2227273,38.93909
201504.0,Lower Juba,2.2458823,37.74353
201504.0,Lower Shabelle,3.4440002,36.816998
201504.0,Middle Juba,3.3720002,36.876
201504.0,Middle Shabelle,1.0680001,36.346
201504.0,Mudug,0.27176473,37.611176
201504.0,Nugaal,0.056,37.115997
201504.0,Sanaag,0.14055556,35.59611
201504.0,Sool,0.39999998,37.044167
201504.0,Togdheer,1.355,36.6
201504.0,Woqooyi Galbeed,0.366,36.176003
201505.0,Awdal,0.8275,38.8
201505.0,Bakool,2.75875,34.06
201505.0,Bari,1.3508333,38.380833
201505.0,Bay,3.3528574,34.204998
201505.0,Galgaduud,2.4905882,37.49059
201505.0,Gedo,1.89,35.434284
201505.0,Hiraan,2.4845457,36.962727
201505.0,Lower Juba,3.4058824,35.35353
201505.0,Lower Shabelle,3.564,34.357002
201505.0,Middle Juba,2.484,35.112
201505.0,Middle Shabelle,3.084,35.468
201505.0,Mudug,3.76,38.24
201505.0,Nugaal,4.782,37.847
201505.0,Sanaag,2.9077775,36.905003
201505.0,Sool,3.5183334,37.624165
201505.0,Togdheer,2.9290001,36.364002
201505.0,Woqooyi Galbeed,1.248,37.749
201506.0,Awdal,0.535,40.8125
201506.0,Bakool,0.39625,34.541252
201506.0,Bari,0.6675,36.897503
201506.0,Bay,0.66571426,34.220715
201506.0,Galgaduud,0.7058824,35.874115
201506.0,Gedo,0.3864286,35.677856
201506.0,Hiraan,0.5172727,36.01091
201506.0,Lower Juba,0.8870588,34.55647
201506.0,Lower Shabelle,0.7860001,33.6
201506.0,Middle Juba,0.638,35.28
201506.0,Middle Shabelle,0.556,33.383995
201506.0,Mudug,1.9152942,35.25647
201506.0,Nugaal,3.6940002,34.018
201506.0,Sanaag,0.9744444,35.003334
201506.0,Sool,2.6891668,34.303333
201506.0,Togdheer,0.93200004,34.491997
201506.0,Woqooyi Galbeed,0.66899997,38.053
201507.0,Awdal,0.072500005,41.217503
201507.0,Bakool,0.36625,34.38125
201507.0,Bari,0.35958335,37.36625
201507.0,Bay,0.7064286,34.452858
201507.0,Galgaduud,0.6011765,35.46176
201507.0,Gedo,0.37714285,34.886425
201507.0,Hiraan,0.55909085,35.75
201507.0,Lower Juba,0.90705884,33.92588
201507.0,Lower Shabelle,1.021,33.271
201507.0,Middle Juba,0.632,34.708
201507.0,Middle Shabelle,1.6639999,32.586002
201507.0,Mudug,0.66882354,35.61118
201507.0,Nugaal,0.332,34.928997
201507.0,Sanaag,0.15277778,35.73333
201507.0,Sool,0.18833335,35.524166
201507.0,Togdheer,0.23799999,35.422997
201507.0,Woqooyi Galbeed,0.15599999,38.753002
201508.0,Awdal,0.645,40.9175
201508.0,Bakool,0.8925,35.021248
201508.0,Bari,0.61958337,36.777084
201508.0,Bay,1.65,35.396427
201508.0,Galgaduud,0.7982353,35.379414
201508.0,Gedo,0.7728572,35.800713
201508.0,Hiraan,1.2172728,35.72273
201508.0,Lower Juba,1.1282353,34.35882
201508.0,Lower Shabelle,1.4909999,33.805
201508.0,Middle Juba,1.0379999,35.271996
201508.0,Middle Shabelle,2.252,32.1
201508.0,Mudug,0.7129411,35.43765
201508.0,Nugaal,1.099,34.633003
201508.0,Sanaag,0.9977778,35.300003
201508.0,Sool,1.0916666,34.748333
201508.0,Togdheer,0.891,34.545002
201508.0,Woqooyi Galbeed,0.603,37.648
201509.0,Awdal,0.115,41.222504
201509.0,Bakool,0.48875004,37.5
201509.0,Bari,0.20333333,38.73083
201509.0,Bay,0.54642856,37.677143
201509.0,Galgaduud,0.78058827,37.80647
201509.0,Gedo,0.11642857,38.136433
201509.0,Hiraan,1.4436363,38.28091
201509.0,Lower Juba,0.1,36.47706
201509.0,Lower Shabelle,0.745,36.133003
201509.0,Middle Juba,0.056,37.461998
201509.0,Middle Shabelle,1.662,34.56
201509.0,Mudug,0.32470584,37.588234
201509.0,Nugaal,0.23699999,36.627003
201509.0,Sanaag,0.06055555,37.039444
201509.0,Sool,0.155,37.260838
201509.0,Togdheer,0.23499998,36.946
201509.0,Woqooyi Galbeed,0.094,38.651
201510.0,Awdal,0.15,36.72
201510.0,Bakool,6.5249996,36.915
201510.0,Bari,0.65416664,36.382915
201510.0,Bay,4.0257144,37.261425
201510.0,Galgaduud,3.4611764,37.907063
201510.0,Gedo,3.0085716,37.555
201510.0,Hiraan,4.8627276,38.33
201510.0,Lower Juba,1.5788237,37.582943
201510.0,Lower Shabelle,3.1430001,36.183002
201510.0,Middle Juba,2.166,37.692
201510.0,Middle Shabelle,3.494,34.872
201510.0,Mudug,2.9635296,37.58059
201510.0,Nugaal,2.5119998,36.674
201510.0,Sanaag,0.77888894,35.333332
201510.0,Sool,1.6133333,37.099167
201510.0,Togdheer,1.849,36.709
201510.0,Woqooyi Galbeed,0.833,36.224
201511.0,Awdal,1.6099999,35.5825
201511.0,Bakool,7.5049996,31.6
201511.0,Bari,3.4983337,33.638752
201511.0,Bay,8.629286,34.045
201511.0,Galgaduud,8.948235,33.607056
201511.0,Gedo,5.7178574,35.527855
201511.0,Hiraan,10.965455,33.539093
201511.0,Lower Juba,3.272941,36.631763
201511.0,Lower Shabelle,6.6029997,34.357002
201511.0,Middle Juba,4.802,36.36
201511.0,Middle Shabelle,7.644,32.452
201511.0,Mudug,8.985882,33.33941
201511.0,Nugaal,5.2739997,32.8
201511.0,Sanaag,3.155,32.321114
201511.0,Sool,4.310833,33.250835
201511.0,Togdheer,3.8230004,32.863
201511.0,Woqooyi Galbeed,2.746,34.247
201512.0,Awdal,0.89250004,30.2975
201512.0,Bakool,1.1637499,33.32625
201512.0,Bari,0.30458334,30.267502
201512.0,Bay,1.1899999,35.90143
201512.0,Galgaduud,1.2188236,33.037647
201512.0,Gedo,0.8478571,37.432148
201512.0,Hiraan,1.1245456,34.055454
201512.0,Lower Juba,0.9564706,37.991177
201512.0,Lower Shabelle,1.3240001,35.590004
201512.0,Middle Juba,1.048,37.952
201512.0,Middle Shabelle,2.002,32.812
201512.0,Mudug,1.3523531,32.597645
201512.0,Nugaal,0.427,32.897
201512.0,Sanaag,0.62166667,29.792223
201512.0,Sool,0.20166667,32.968334
201512.0,Togdheer,0.803,31.708002
201512.0,Woqooyi Galbeed,1.658,28.828
201513.0,Awdal,0.45,41.4525
201513.0,Bakool,2.18125,38.621254
201513.0,Bari,0.63916665,39.381668
201513.0,Bay,2.2649999,39.730003
201513.0,Galgaduud,1.7252942,38.367645
201513.0,Gedo,1.5685713,40.469288
201513.0,Hiraan,2.1981819,39.21182
201513.0,Lower Juba,1.2764707,39.36294
201513.0,Lower Shabelle,1.9290001,38.254
201513.0,Middle Juba,1.4940001,40.196
201513.0,Middle Shabelle,2.068,36.351997
201513.0,Mudug,1.7688235,38.443527
201513.0,Nugaal,1.543,38.028
201513.0,Sanaag,0.83444446,37.647224
201513.0,Sool,1.2083334,37.925
201513.0,Togdheer,1.135,37.194
201513.0,Woqooyi Galbeed,0.746,39.012
201601.0,Awdal,0.2975,31.3875
201601.0,Bakool,0.15875,35.37375
201601.0,Bari,0.10125,31.124166
201601.0,Bay,0.1,38.888573
201601.0,Galgaduud,0.22117649,34.37294
201601.0,Gedo,0.08928572,38.913574
201601.0,Hiraan,0.17272729,36.004543
201601.0,Lower Juba,0.075294115,39.17177
201601.0,Lower Shabelle,0.091,37.866997
201601.0,Middle Juba,0.054,40.198
201601.0,Middle Shabelle,0.086,34.14
201601.0,Mudug,0.26941177,32.95765
201601.0,Nugaal,0.15300001,32.774
201601.0,Sanaag,0.22333333,30.766113
201601.0,Sool,0.06666666,33.23833
201601.0,Togdheer,0.19999999,32.036995
201601.0,Woqooyi Galbeed,0.38300002,29.247
201602.0,Awdal,0.19250001,32.8225
201602.0,Bakool,0.12125,38.17625
201602.0,Bari,0.027916664,32.890415
201602.0,Bay,0.3092857,40.140717
201602.0,Galgaduud,0.010588235,36.204704
201602.0,Gedo,0.62071425,39.965
201602.0,Hiraan,0.05,38.576363
201602.0,Lower Juba,0.27058822,39.32
201602.0,Lower Shabelle,0.33900005,38.628
201602.0,Middle Juba,0.572,40.188
201602.0,Middle Shabelle,0.015999999,34.756
201602.0,Mudug,0.010588236,34.505882
201602.0,Nugaal,0.028,34.572
201602.0,Sanaag,0.07555556,33.425003
201602.0,Sool,0.021666666,36.024998
201602.0,Togdheer,0.088,35.278004
201602.0,Woqooyi Galbeed,0.199,33.241997
201603.0,Awdal,0.2975,35.559998
201603.0,Bakool,0.23875001,40.8525
201603.0,Bari,0.0425,35.906666
201603.0,Bay,0.36642855,41.740715
201603.0,Galgaduud,0.19941175,38.674706
201603.0,Gedo,0.32500002,42.07714
201603.0,Hiraan,0.23545456,40.773636
201603.0,Lower Juba,0.08705883,40.858826
201603.0,Lower Shabelle,0.29299998,39.608
201603.0,Middle Juba,0.152,41.48
201603.0,Middle Shabelle,0.326,36.344
201603.0,Mudug,0.18117648,36.836468
201603.0,Nugaal,0.11099999,36.795002
201603.0,Sanaag,0.038333334,35.526665
201603.0,Sool,0.08583333,37.63667
201603.0,Togdheer,0.10699999,37.184998
201603.0,Woqooyi Galbeed,0.294,35.881
201604.0,Awdal,3.8,35.38
201604.0,Bakool,6.245,39.67125
201604.0,Bari,1.2179166,35.704586
201604.0,Bay,6.0178566,40.53143
201604.0,Galgaduud,3.452353,38.480587
201604.0,Gedo,6.187143,41.118572
201604.0,Hiraan,4.799091,39.804546
201604.0,Lower Juba,2.6894116,39.465885
201604.0,Lower Shabelle,4.516,38.494
201604.0,Middle Juba,4.238,40.132
201604.0,Middle Shabelle,4.594,36.398
201604.0,Mudug,4.1894116,36.697647
201604.0,Nugaal,3.8419998,36.014
201604.0,Sanaag,2.3155556,35.18722
201604.0,Sool,3.4016666,36.566666
201604.0,Togdheer,4.228,36.188
201604.0,Woqooyi Galbeed,3.8700001,36.047997
201605.0,Awdal,1.3375,39.497498
201605.0,Bakool,1.84,34.055
201605.0,Bari,0.74916667,38.339584
201605.0,Bay,2.5085714,34.21857
201605.0,Galgaduud,0.8417647,36.485294
201605.0,Gedo,1.9592857,34.910713
201605.0,Hiraan,1.489091,36.14
201605.0,Lower Juba,3.1229413,35.29471
201605.0,Lower Shabelle,2.9520001,33.815002
201605.0,Middle Juba,2.968,34.969997
201605.0,Middle Shabelle,0.95,34.288002
201605.0,Mudug,0.91588235,36.616474
201605.0,Nugaal,1.525,35.817
201605.0,Sanaag,1.0005555,35.87056
201605.0,Sool,1.5116667,35.59
201605.0,Togdheer,1.6850001,34.346996
201605.0,Woqooyi Galbeed,1.306,36.848
201606.0,Awdal,0.034999996,40.855
201606.0,Bakool,0.21124999,33.79
201606.0,Bari,0.5104167,38.54125
201606.0,Bay,0.6392857,34.149284
201606.0,Galgaduud,0.068823524,35.67706
201606.0,Gedo,0.39071432,34.68
201606.0,Hiraan,0.10636365,35.63727
201606.0,Lower Juba,0.99235296,34.735294
201606.0,Lower Shabelle,0.643,33.482002
201606.0,Middle Juba,0.85200006,34.797997
201606.0,Middle Shabelle,0.088,33.036
201606.0,Mudug,0.047058824,36.184113
201606.0,Nugaal,0.08,35.96
201606.0,Sanaag,0.17500001,36.36
201606.0,Sool,0.123333335,36.051666
201606.0,Togdheer,0.141,34.97
201606.0,Woqooyi Galbeed,0.063999996,38.064003
201607.0,Awdal,0.8975,40.237503
201607.0,Bakool,0.12875,34.45125
201607.0,Bari,0.58125,35.54125
201607.0,Bay,0.23642857,34.645714
201607.0,Galgaduud,0.052941173,34.38647
201607.0,Gedo,0.20285715,34.853573
201607.0,Hiraan,0.08181818,34.995457
201607.0,Lower Juba,0.21352942,33.74882
201607.0,Lower Shabelle,0.229,32.842
201607.0,Middle Juba,0.194,34.368
201607.0,Middle Shabelle,0.031999998,31.476002
201607.0,Mudug,0.095882356,34.630005
201607.0,Nugaal,0.254,33.752003
201607.0,Sanaag,0.37833333,34.85
201607.0,Sool,0.24666667,33.946667
201607.0,Togdheer,0.272,33.842
201607.0,Woqooyi Galbeed,0.491,37.575
201608.0,Awdal,1.385,39.199997
201608.0,Bakool,0.11,35.122498
201608.0,Bari,0.49458334,37.02792
201608.0,Bay,0.3278571,35.138573
201608.0,Galgaduud,0.10470588,35.077644
201608.0,Gedo,0.22928572,35.16857
201608.0,Hiraan,0.06363636,35.909092
201608.0,Lower Juba,0.4517647,34.135296
201608.0,Lower Shabelle,0.338,33.458
201608.0,Middle Juba,0.352,34.77
201608.0,Middle Shabelle,0.01,32.154
201608.0,Mudug,0.10411764,35.131176
201608.0,Nugaal,0.303,34.763
201608.0,Sanaag,1.0483334,35.454445
201608.0,Sool,0.41083336,35.746666
201608.0,Togdheer,0.47100002,35.409
201608.0,Woqooyi Galbeed,0.768,37.073997
201609.0,Awdal,0.2625,40.0975
201609.0,Bakool,0.05375,36.504997
201609.0,Bari,0.19749999,37.25875
201609.0,Bay,0.098571435,37.059998
201609.0,Galgaduud,0.03,36.29764
201609.0,Gedo,0.10642857,37.327854
201609.0,Hiraan,0.02818182,37.402725
201609.0,Lower Juba,0.06529412,35.62765
201609.0,Lower Shabelle,0.058,35.004997
201609.0,Middle Juba,0.045999996,36.732002
201609.0,Middle Shabelle,0.006,33.364002
201609.0,Mudug,0.07058824,36.00353
201609.0,Nugaal,0.29099998,35.618
201609.0,Sanaag,0.15888888,35.703335
201609.0,Sool,0.35083333,36.333332
201609.0,Togdheer,0.27599996,35.891
201609.0,Woqooyi Galbeed,0.25700003,37.777
201610.0,Awdal,0.3225,36.72
201610.0,Bakool,0.44875002,36.805
201610.0,Bari,0.5445833,35.299587
201610.0,Bay,0.27142859,37.893574
201610.0,Galgaduud,0.21411765,36.107643
201610.0,Gedo,0.32857147,37.756428
201610.0,Hiraan,0.18272728,37.61273
201610.0,Lower Juba,0.04352941,37.163532
201610.0,Lower Shabelle,0.091000006,36.295998
201610.0,Middle Juba,0.05,37.724
201610.0,Middle Shabelle,0.02,34.073997
201610.0,Mudug,0.50647056,35.43235
201610.0,Nugaal,0.9969999,34.652
201610.0,Sanaag,0.73777777,34.27722
201610.0,Sool,0.6741667,34.8475
201610.0,Togdheer,0.64900005,34.85
201610.0,Woqooyi Galbeed,0.612,35.760998
201611.0,Awdal,0.13,32.620003
201611.0,Bakool,0.86625,36.80375
201611.0,Bari,0.017916666,32.52667
201611.0,Bay,1.5228571,38.047146
201611.0,Galgaduud,0.049411763,36.281174
201611.0,Gedo,2.4564285,37.956425
201611.0,Hiraan,0.34363636,37.495457
201611.0,Lower Juba,2.6835294,36.674114
201611.0,Lower Shabelle,1.326,36.944
201611.0,Middle Juba,2.662,37.626
201611.0,Middle Shabelle,0.058,35.278004
201611.0,Mudug,0.030588234,35.301178
201611.0,Nugaal,0.044,33.961002
201611.0,Sanaag,0.06944445,31.799446
201611.0,Sool,0.036666665,33.879166
201611.0,Togdheer,0.075,33.258
201611.0,Woqooyi Galbeed,0.120000005,32.663002
201612.0,Awdal,0.0775,30.627499
201612.0,Bakool,0.23750001,36.418747
201612.0,Bari,0.09708333,31.427084
201612.0,Bay,0.50785714,38.54071
201612.0,Galgaduud,0.008235294,35.724705
201612.0,Gedo,0.81642854,38.22571
201612.0,Hiraan,0.08,37.149998
201612.0,Lower Juba,0.5088236,37.690586
201612.0,Lower Shabelle,0.544,37.331
201612.0,Middle Juba,0.84000003,38.736
201612.0,Middle Shabelle,0.022,35.392002
201612.0,Mudug,0.04352941,34.777058
201612.0,Nugaal,0.066,33.622997
201612.0,Sanaag,0.089444436,31.089443
201612.0,Sool,0.03833333,33.9475
201612.0,Togdheer,0.09899999,33.113
201612.0,Woqooyi Galbeed,0.191,30.529999
201613.0,Awdal,0.7525,40.985
201613.0,Bakool,0.88375,40.8525
201613.0,Bari,0.38166666,38.688335
201613.0,Bay,1.0692858,41.740715
201613.0,Galgaduud,0.4352941,38.867058
201613.0,Gedo,1.1321429,42.07714
201613.0,Hiraan,0.6336364,40.782726
201613.0,Lower Juba,0.93058825,40.881176
201613.0,Lower Shabelle,0.949,39.615
201613.0,Middle Juba,1.076,41.482002
201613.0,Middle Shabelle,0.51199996,36.656
201613.0,Mudug,0.53764707,37.459408
201613.0,Nugaal,0.641,37.252003
201613.0,Sanaag,0.52555555,37.070557
201613.0,Sool,0.58,37.655003
201613.0,Togdheer,0.688,37.271004
201613.0,Woqooyi Galbeed,0.712,38.541
201701.0,Awdal,0.0025,30.5075
201701.0,Bakool,0.0,37.0175
201701.0,Bari,0.0,30.602083
201701.0,Bay,0.0,39.100716
201701.0,Galgaduud,0.0,35.761173
201701.0,Gedo,0.0,39.359287
201701.0,Hiraan,0.0,37.572727
201701.0,Lower Juba,0.0,38.541767
201701.0,Lower Shabelle,0.0,37.763996
201701.0,Middle Juba,0.0,39.5
201701.0,Middle Shabelle,0.0,35.004
201701.0,Mudug,0.00058823527,33.945297
201701.0,Nugaal,0.0019999999,32.6
201701.0,Sanaag,0.0027777776,30.783333
201701.0,Sool,0.0025,32.978333
201701.0,Togdheer,0.012999999,32.534
201701.0,Woqooyi Galbeed,0.014999998,30.84
201702.0,Awdal,0.27499998,31.8825
201702.0,Bakool,0.065,37.966248
201702.0,Bari,0.005,32.298336
201702.0,Bay,0.11142857,39.49143
201702.0,Galgaduud,0.009411763,36.57647
201702.0,Gedo,0.24499999,39.984287
201702.0,Hiraan,0.032727275,38.53091
201702.0,Lower Juba,0.31,38.569412
201702.0,Lower Shabelle,0.117,37.864998
201702.0,Middle Juba,0.20199999,39.52
201702.0,Middle Shabelle,0.0019999999,35.22
201702.0,Mudug,0.017058821,35.072353
201702.0,Nugaal,0.015999999,34.302
201702.0,Sanaag,0.017777778,32.61222
201702.0,Sool,0.009999999,34.774998
201702.0,Togdheer,0.031999998,34.078
201702.0,Woqooyi Galbeed,0.164,32.815002
201703.0,Awdal,0.9225,34.8375
201703.0,Bakool,0.19375,39.26125
201703.0,Bari,0.03958333,34.517918
201703.0,Bay,0.20785713,40.852142
201703.0,Galgaduud,0.0052941176,37.750587
201703.0,Gedo,0.19928572,41.79357
201703.0,Hiraan,0.083636366,39.527275
201703.0,Lower Juba,0.012941176,40.088825
201703.0,Lower Shabelle,0.087,38.818
201703.0,Middle Juba,0.015999999,41.042
201703.0,Middle Shabelle,0.0039999997,36.172
201703.0,Mudug,0.031176468,36.23
201703.0,Nugaal,0.076,35.447
201703.0,Sanaag,0.04888889,34.68111
201703.0,Sool,0.050833333,36.351665
201703.0,Togdheer,0.131,36.045002
201703.0,Woqooyi Galbeed,0.55799997,35.916
201704.0,Awdal,0.26000002,37.677498
201704.0,Bakool,1.8074999,39.76625
201704.0,Bari,0.2541667,37.145416
201704.0,Bay,5.0642858,40.197144
201704.0,Galgaduud,0.35470587,39.222355
201704.0,Gedo,4.855,39.951427
201704.0,Hiraan,0.68,40.65091
201704.0,Lower Juba,3.5529413,39.23588
201704.0,Lower Shabelle,1.6700001,38.974
201704.0,Middle Juba,3.5919998,39.842
201704.0,Middle Shabelle,0.394,37.524
201704.0,Mudug,0.45999998,38.238235
201704.0,Nugaal,0.39300004,37.329998
201704.0,Sanaag,0.14222223,36.107224
201704.0,Sool,0.38666666,37.241665
201704.0,Togdheer,0.502,36.868
201704.0,Woqooyi Galbeed,0.21599999,37.349
201705.0,Awdal,1.415,39.0275
201705.0,Bakool,1.41,36.055
201705.0,Bari,0.65749997,37.373333
201705.0,Bay,1.5235713,35.384285
201705.0,Galgaduud,0.5047059,38.168823
201705.0,Gedo,1.2121428,35.71143
201705.0,Hiraan,0.5609091,38.580906
201705.0,Lower Juba,2.8241177,34.843533
201705.0,Lower Shabelle,1.023,36.353996
201705.0,Middle Juba,0.93,36.404
201705.0,Middle Shabelle,0.304,36.166
201705.0,Mudug,0.8870588,37.559414
201705.0,Nugaal,1.499,36.379997
201705.0,Sanaag,1.1722223,35.487778
201705.0,Sool,2.8333333,35.695835
201705.0,Togdheer,2.9599998,35.163994
201705.0,Woqooyi Galbeed,1.9469999,36.431
201706.0,Awdal,0.087500006,41.572502
201706.0,Bakool,0.36,35.36625
201706.0,Bari,0.0,38.9475
201706.0,Bay,1.4621428,35.055717
201706.0,Galgaduud,0.024117649,37.394707
201706.0,Gedo,0.8707143,35.334286
201706.0,Hiraan,0.10636365,37.352726
201706.0,Lower Juba,3.0041177,33.857647
201706.0,Lower Shabelle,1.325,34.281
201706.0,Middle Juba,1.948,35.323997
201706.0,Middle Shabelle,0.02,33.997997
201706.0,Mudug,0.0076470594,37.69706
201706.0,Nugaal,0.011999999,36.514
201706.0,Sanaag,0.0016666666,36.716667
201706.0,Sool,0.009999999,36.248333
201706.0,Togdheer,0.022,35.780003
201706.0,Woqooyi Galbeed,0.02,38.385002
201707.0,Awdal,0.615,40.8775
201707.0,Bakool,0.07125,34.5875
201707.0,Bari,0.005833333,36.406666
201707.0,Bay,0.125,34.547142
201707.0,Galgaduud,0.06823529,35.427055
201707.0,Gedo,0.09928572,34.647144
201707.0,Hiraan,0.043636367,35.778183
201707.0,Lower Juba,0.25176468,33.16647
201707.0,Lower Shabelle,0.103,33.358
201707.0,Middle Juba,0.11200001,34.115997
201707.0,Middle Shabelle,0.0019999999,32.684002
201707.0,Mudug,0.031176468,35.82765
201707.0,Nugaal,0.028999995,35.064
201707.0,Sanaag,0.04555555,35.42389
201707.0,Sool,0.061666667,35.122498
201707.0,Togdheer,0.126,35.141
201707.0,Woqooyi Galbeed,0.159,38.546997
201708.0,Awdal,0.48250002,40.535
201708.0,Bakool,0.18,36.11125
201708.0,Bari,0.01,37.89542
201708.0,Bay,0.4642857,35.887856
201708.0,Galgaduud,0.044705883,36.83353
201708.0,Gedo,0.36357144,36.352856
201708.0,Hiraan,0.10636363,37.12182
201708.0,Lower Juba,0.6270588,34.332355
201708.0,Lower Shabelle,0.508,34.563
201708.0,Middle Juba,0.526,35.498
201708.0,Middle Shabelle,0.14000002,33.8
201708.0,Mudug,0.025294116,37.03
201708.0,Nugaal,0.022999998,36.514
201708.0,Sanaag,0.089999996,36.487225
201708.0,Sool,0.061666664,37.265
201708.0,Togdheer,0.18399999,36.726997
201708.0,Woqooyi Galbeed,0.286,37.689003
201709.0,Awdal,0.635,40.08
201709.0,Bakool,0.30125,37.46125
201709.0,Bari,0.01625,37.513332
201709.0,Bay,0.27142856,37.605713
201709.0,Galgaduud,0.017647058,37.101765
201709.0,Gedo,0.3557143,37.82
201709.0,Hiraan,0.10818183,38.307274
201709.0,Lower Juba,0.30058825,35.795296
201709.0,Lower Shabelle,0.17300001,35.466
201709.0,Middle Juba,0.238,36.956
201709.0,Middle Shabelle,0.0039999997,33.898003
201709.0,Mudug,0.03,36.819412
201709.0,Nugaal,0.044999998,36.252003
201709.0,Sanaag,0.10666667,35.832222
201709.0,Sool,0.17083333,36.4025
201709.0,Togdheer,0.43,36.260002
201709.0,Woqooyi Galbeed,0.35900003,37.614
201710.0,Awdal,0.049999997,36.98
201710.0,Bakool,2.49125,38.072502
201710.0,Bari,0.0025,35.93458
201710.0,Bay,2.6514285,38.530712
201710.0,Galgaduud,0.8788236,38.428825
201710.0,Gedo,3.5385716,38.399998
201710.0,Hiraan,1.0745454,39.62909
201710.0,Lower Juba,1.1358824,37.724705
201710.0,Lower Shabelle,1.238,37.241
201710.0,Middle Juba,1.9020001,38.492
201710.0,Middle Shabelle,0.77199996,35.82
201710.0,Mudug,0.51941174,37.54294
201710.0,Nugaal,0.126,36.309
201710.0,Sanaag,0.06333334,34.90556
201710.0,Sool,0.2566667,36.3075
201710.0,Togdheer,0.458,36.086
201710.0,Woqooyi Galbeed,0.13499999,36.170998
201711.0,Awdal,0.17,32.594997
201711.0,Bakool,4.28625,33.862495
201711.0,Bari,0.00041666665,32.974167
201711.0,Bay,5.7521434,34.522144
201711.0,Galgaduud,2.8823528,34.815292
201711.0,Gedo,5.0814285,34.43714
201711.0,Hiraan,4.3772726,35.44818
201711.0,Lower Juba,2.847059,36.50353
201711.0,Lower Shabelle,4.1700006,35.347
201711.0,Middle Juba,5.454,35.142
201711.0,Middle Shabelle,3.664,34.47
201711.0,Mudug,1.3923528,34.85706
201711.0,Nugaal,0.11799999,34.816
201711.0,Sanaag,0.062222224,31.810001
201711.0,Sool,0.24166667,34.251667
201711.0,Togdheer,0.507,33.083996
201711.0,Woqooyi Galbeed,0.21799998,31.909
201712.0,Awdal,0.005,30.669998
201712.0,Bakool,0.0,35.12875
201712.0,Bari,0.0,30.309584
201712.0,Bay,0.0035714284,37.294285
201712.0,Galgaduud,0.015294117,34.581177
201712.0,Gedo,0.009285714,37.09714
201712.0,Hiraan,0.0027272727,36.02091
201712.0,Lower Juba,0.021176472,37.941765
201712.0,Lower Shabelle,0.0,36.832
201712.0,Middle Juba,0.006,38.112
201712.0,Middle Shabelle,0.0,34.068
201712.0,Mudug,0.0029411763,33.75
201712.0,Nugaal,0.003,32.779
201712.0,Sanaag,0.011666667,30.178331
201712.0,Sool,0.0066666664,32.625835
201712.0,Togdheer,0.04,32.115997
201712.0,Woqooyi Galbeed,0.038,30.63
201713.0,Awdal,0.41500002,41.7
201713.0,Bakool,0.92875004,39.802498
201713.0,Bari,0.083333336,39.117916
201713.0,Bay,1.4614288,40.930714
201713.0,Galgaduud,0.39999998,39.235294
201713.0,Gedo,1.3950001,41.806427
201713.0,Hiraan,0.5954546,40.65091
201713.0,Lower Juba,1.2352941,40.17647
201713.0,Lower Shabelle,0.86300004,39.085
201713.0,Middle Juba,1.2360001,41.110004
201713.0,Middle Shabelle,0.43599996,37.524
201713.0,Mudug,0.2835294,38.30235
201713.0,Nugaal,0.198,37.513
201713.0,Sanaag,0.14888889,37.23
201713.0,Sool,0.345,37.5125
201713.0,Togdheer,0.455,37.094
201713.0,Woqooyi Galbeed,0.345,38.929
201801.0,Awdal,0.0425,29.9575
201801.0,Bakool,0.0,35.737503
201801.0,Bari,0.0,30.148748
201801.0,Bay,0.0,38.21214
201801.0,Galgaduud,0.008823529,34.375885
201801.0,Gedo,0.0,38.179287
201801.0,Hiraan,0.0009090909,36.073635
201801.0,Lower Juba,0.0,38.23706
201801.0,Lower Shabelle,0.0,36.911003
201801.0,Middle Juba,0.0,38.964
201801.0,Middle Shabelle,0.0,33.622
201801.0,Mudug,0.00058823527,33.201763
201801.0,Nugaal,0.0,32.545002
201801.0,Sanaag,0.016666668,30.108334
201801.0,Sool,0.0041666664,33.135
201801.0,Togdheer,0.02,32.094997
201801.0,Woqooyi Galbeed,0.038999997,29.208002
201802.0,Awdal,0.39749998,33.0425
201802.0,Bakool,0.028749999,39.36
201802.0,Bari,0.00041666665,32.73375
201802.0,Bay,0.030714286,40.548573
201802.0,Galgaduud,0.0,37.038826
201802.0,Gedo,0.14642857,40.398567
201802.0,Hiraan,0.008181818,39.526363
201802.0,Lower Juba,0.04588235,39.307648
201802.0,Lower Shabelle,0.014999999,38.445
201802.0,Middle Juba,0.024,40.118
201802.0,Middle Shabelle,0.0,35.404
201802.0,Mudug,0.00058823527,35.308823
201802.0,Nugaal,0.0019999999,34.75
201802.0,Sanaag,0.04055555,33.429443
201802.0,Sool,0.005,35.7
201802.0,Togdheer,0.036,35.509003
201802.0,Woqooyi Galbeed,0.159,34.385002
201803.0,Awdal,0.045,35.059998
201803.0,Bakool,0.8000001,38.738747
201803.0,Bari,0.0,35.0525
201803.0,Bay,1.3228571,39.75
201803.0,Galgaduud,0.11764705,37.95706
201803.0,Gedo,2.4971428,39.500713
201803.0,Hiraan,0.23636363,39.52909
201803.0,Lower Juba,2.204706,38.272354
201803.0,Lower Shabelle,0.541,38.589
201803.0,Middle Juba,1.4459999,39.424
201803.0,Middle Shabelle,0.126,36.096
201803.0,Mudug,0.11764706,36.862354
